"","GSE91074_VEEV_vs_Control"
"66241",3.108
"66242",0.6844
"66245",-1.6701
"66246",-2.6425
"66248",0.6291
"66249",3.0121
"66251",1.6688
"66253",-0.8387
"66254",-2.0411
"66256",3.6119
"66257",-9.03915
"66258",-2.7142
"66260",-2.4483
"66261",-0.8652
"66266",8.1649
"66268",-6.574
"66269",0.8556
"66270",-2.54695
"66271",2.8972
"66273",-4.7579
"66277",-1.9367
"66279",-12.0381
"66282",6.6833
"66283",-1.58485
"66284",-0.5508
"66286",-0.5751
"66290",0.3098
"66291",-3.7215
"66292",-6.7632
"66293",-1.7964
"66296",-3.5867
"66302",-7.3624
"66306",-0.7718
"66307",7.06566666666667
"66309",5.3684
"66310",-3.9271
"66314",0.0480666666666666
"66317",-3.28676666666667
"66320",3.844
"66322",-0.7848
"66323",-2.4299
"66326",-0.2808
"66332",-1.7006
"66335",-2.62966666666667
"66338",0.8435
"66340",3.1199
"66346",-1.3072
"66349",-4.1815
"66350",-4.2377
"66352",-2.0821
"66354",4.52375
"66355",-7.9541
"66356",0.00509999999999999
"66357",3.9433
"66358",4.3076
"66359",-1.5742
"66361",-8.1702
"66365",-0.0281
"66366",-1.05173333333333
"66367",3.4385
"66368",3.0388
"66371",0.9712
"66373",-1.8537
"66374",3.0316
"66375",-2.9001
"66377",-3.56015
"66379",-3.4635
"66380",1.9365
"66383",-1.6588
"66384",0.0059
"66385",-2.4815
"66387",-7.956
"66388",7.9789
"66390",-1.7935
"66391",-3.0526
"66392",-0.72045
"66394",3.6187
"66395",4.05145
"66396",-3.1365
"66397",-3.4444
"66398",-0.34265
"66401",-2.9252
"66402",-1.7669
"66403",3.78085
"66404",2.90905
"66405",-2.8296
"66406",-4.0035
"66407",-1.565
"66408",-1.3876
"66409",2.1602
"66410",-0.9056
"66411",-1.6572
"66412",6.0552
"66413",0.78845
"66414",-2.15353333333333
"66416",-4.10703333333333
"66419",-3.4338
"66420",-4.3957
"66421",-0.4441
"66422",-2.3676
"66423",-2.37835
"66425",-1.31
"66427",1.59593333333333
"66431",-4.7233
"66433",-5.7567
"66435",-6.8341
"66437",0.6423
"66438",-1.591
"66439",-5.2668
"66440",-1.2383
"66441",0.4607
"66442",3.127
"66443",-3.8653
"66445",-5.3747
"66446",-4.2614
"66447",-8.1259
"66448",-6.0372
"66449",-1.905
"66451",-0.1437
"66454",-2.2902
"66457",-1.4202
"66460",3.5079
"66461",-3.3914
"66462",-4.3397
"66464",1.9167
"66468",-0.336133333333333
"66469",-9.0276
"66471",-2.9879
"66473",-1.0952
"66479",-0.5621
"66480",-3.1979
"66481",-2.1108
"66483",6.361
"66488",-3.0174
"664883",-3.6331
"66491",5.6375
"66492",-3.399
"66493",0.2141
"66494",0.6222
"66495",-2.9924
"66496",-5.4351
"66498",-1.63433333333333
"66500",5.2043
"66501",-2.4493
"665044",-0.7238
"66505",-6.07716666666667
"66506",0.1048
"66508",-0.0833666666666667
"66510",0.5737
"66511",-1.47855
"66513",-2.4212
"66514",-3.61106666666667
"66515",-8.9271
"66520",0.14835
"66521",2.0308
"66522",1.0039
"66523",4.2548
"66525",0.0439
"66526",2.9504
"66530",-4.1068
"66531",-5.43886666666667
"66532",-1.7769
"66533",-1.9343
"66536",5.1834
"66537",15.6565
"66540",0.3187
"66541",-0.8464
"66548",-4.1727
"66549",-5.597
"66552",16.4368
"66556",-5.4371
"66557",-3.5063
"66559",-8.0033
"66566",-5.2774
"66568",-2.50176666666667
"66569",-6.00175
"66570",-4.6328
"66573",-2.15453333333333
"665775",-4.3749
"66578",-5.1568
"66580",-0.57525
"66583",-1.3826
"66585",-1.51855
"66587",-4.329
"66588",-0.7035
"66589",3.3169
"66590",1.6658
"66591",-3.2402
"66592",-3.9403
"66593",-2.2221
"66594",-8.7385
"66595",1.2538
"66596",-5.2716
"66597",-3.8887
"66599",-7.5272
"66601",-1.6548
"66602",0.8968
"66603",2.5705
"66606",-4.9114
"66607",18.3979
"66609",-2.1713
"66611",-2.7429
"66612",-1.5327
"66614",0.542066666666667
"66615",-2.2696
"66616",-2.48885
"66617",-1.5986
"66618",0.6312
"66622",-1.87405
"66624",3.21485
"66626",-6.83765
"66627",-3.3349
"666279",-1.6457
"66629",-1.757275
"66631",-2.3286
"66632",-5.1513
"666339",0.0018
"66637",-3.2779
"66641",-2.0113
"66642",-1.6652
"66643",-5.9837
"66645",-3.6442
"66646",5.80005
"66647",-4.8213
"66648",-7.6531
"66650",-0.3158
"66654",-1.1412
"66656",0.562333333333333
"66659",-5.4061
"66660",-3.0983
"66663",-2.7297
"66664",-5.4791
"66665",-2.5449
"66671",-8.44603333333333
"66673",0.4134
"66674",3.5922
"66676",-1.26465
"66679",-0.018
"66680",2.0507
"66681",3.6623
"66682",-0.95265
"66684",-3.9876
"66686",-5.2031
"66687",-1.08406666666667
"66690",-2.89313333333333
"66694",-5.7311
"66695",-3.8021
"66700",-3.49585
"66701",-2.3874
"66704",-7.4997
"66705",-4.7918
"66706",-3.3872
"66707",1.7992
"66711",4.2558
"66712",-1.94485
"66713",1.9014
"66714",-6.7024
"667141",0.0443
"66716",0.4399
"66717",2.4799
"66720",-0.8824
"66724",-2.0033
"66725",-2.8103
"66729",1.1917
"66732",-0.5541
"66734",-5.0757
"66736",-6.1424
"66740",-2.0071
"66743",-2.4224
"66745",-2.7542
"66747",3.0349
"66753",-1.6923
"66755",-2.2812
"66756",-1.5347
"66757",-1.2494
"66758",-0.1497
"66761",-1.0598
"66763",-0.1557
"66768",-1.9792
"66771",-5.91703333333333
"66772",-1.9121
"66775",7.7715
"66780",-1.553
"667803",3.5847
"66784",-0.0278
"66789",-2.6875
"66790",0.0162
"66795",-3.1819
"66797",-4.17156666666667
"66799",-3.34025
"66801",2.9311
"66805",-1.27515
"66809",3.3561
"66810",0.0335
"66811",-1.5523
"66812",1.2296
"66813",-0.3599
"66815",7.3785
"66816",1.9796
"66818",-6.15306666666667
"66821",-4.3965
"66822",-6.7992
"66824",15.6743
"66825",-0.6669
"668253",1.5383
"66826",-3.804
"66827",2.36795
"66830",-1.6555
"66834",-10.5667
"66836",-2.7231
"66839",-5.0321
"66840",-1.0113
"66841",-3.1116
"66844",9.9994
"66845",-1.6824
"66847",4.9128
"66848",-0.6898
"66849",-2.4046
"66853",5.813
"66854",-3.3511
"66855",-2.41713333333333
"66857",6.8287
"66860",0.7849
"66861",-1.87203333333333
"66863",-6.4154
"66864",2.368
"66865",-2.01335
"668661",-9.6443
"66867",-4.1822
"66868",2.3993
"66869",-2.5131
"66870",-3.30914
"66873",-1.75435
"66874",-3.1669
"66877",-0.873
"66878",4.86416666666667
"66880",-5.2771
"66881",-5.8027
"66882",2.09094
"66884",-3.8369
"66885",-7.6018
"66887",-3.33535
"66889",-3.5244
"66890",1.5924
"668917",-2.0251
"66892",11.13215
"668923",-1.5372
"66894",1.57653333333333
"66898",-1.62195
"66899",-0.48745
"66901",-1.59475
"66902",-0.1847
"66904",-9.239
"66905",1.0476
"66911",-2.1605
"66912",-4.7438
"66913",2.14765
"66914",-1.3408
"669149",-0.308
"66915",-1.88156666666667
"66916",0.2745
"66917",-0.4002
"66921",0.73225
"66922",1.73725
"66923",-0.112
"66925",-2.49065
"66928",-6.8323
"66929",0.3532
"66930",-5.80245
"66931",3.0461
"66932",-1.8394
"66934",-2.7385
"66935",-1.5141
"66939",-4.9339
"66940",32.08745
"66942",1.69655
"66943",-1.17666666666667
"66945",-4.71225
"66948",-2.3358
"66949",-5.8552
"66950",-2.15073333333333
"66952",-1.8178
"66953",-2.787
"66957",-1.3908
"66958",-1.28325
"66959",0.7523
"66960",-1.592
"66961",9.9717
"66962",-4.7229
"66964",1.65465
"66966",-0.9607
"66967",0.294
"66968",-1.7484
"66970",-4.07485
"66971",-1.2213
"66972",-10.6215
"66973",0.3547
"66975",-2.0209
"66977",-2.9618
"66978",1.82583333333333
"66979",-1.5148
"66980",-1.6103
"66983",-2.8145
"66985",-4.653
"66988",21.394
"66989",-2.37943333333333
"66990",-1.2358
"66993",-5.2644
"66994",-8.78
"66995",-5.4699
"66996",-0.8746
"66997",2.9876
"66998",0.3071
"66999",4.55045
"67000",-0.7159
"67003",-3.7181
"67005",-3.16054
"67008",-4.24406666666667
"67009",-0.8002
"67010",6.158
"67011",-2.06265
"67013",-1.4219
"67014",1.1641
"67015",-2.6861
"67017",-1.28323333333333
"67019",-6.4025
"67023",-3.8078
"67025",3.2134
"67026",-5.8345
"67028",8.2167
"67030",-5.1444
"67035",-7.62235
"67036",-1.2833
"67037",-1.3547
"67038",-2.675
"67039",-1.4185
"67040",-2.99473333333333
"67041",-7.815575
"67042",-7.32046666666667
"67043",-2.9054
"67044",-9.7633
"67045",0.8294
"67048",-3.3732
"67049",-2.286
"67050",-0.4349
"67052",0.2219
"670533",-3.1349
"67054",-5.1266
"67057",-10.9621
"67059",-6.1278
"67062",-9.8967
"67063",-5.3271
"67064",1.7116
"67065",-3.0446
"67067",-5.7111
"67068",-2.4186
"67072",-5.3468
"67073",3.43486666666667
"67075",2.61
"67077",-4.8924
"67078",-8.8434
"67082",-2.2595
"67084",-0.2714
"67087",-4.65445
"67089",3.6558
"67091",-2.201
"67092",-2.6854
"67095",-6.91995
"67096",-7.0165
"67097",3.522075
"67099",-3.45066666666667
"67101",-1.9975
"67102",-2.522675
"67103",1.563
"67106",-1.078
"67109",-2.8772
"67111",0.5983
"67112",-7.8894
"67115",-0.1357
"67116",-4.2613
"67117",-3.29466666666667
"67118",10.0634666666667
"67119",-0.7987
"67120",-3.7185
"67121",-1.844
"67122",-6.92605
"67123",3.34855
"67125",4.64063333333333
"67126",-3.8353
"67127",-1.2698
"67128",-7.4026
"67130",-3.5651
"67133",-1.9813
"67134",0.5037
"67136",-2.4291
"67139",-2.0655
"67144",-0.7247
"67145",-3.0662
"67149",-5.3217
"67150",-0.999
"67151",-0.0352000000000001
"671535",40.8388
"67154",-1.24715
"67155",-5.23115
"67157",-1.7546
"67160",-0.3942
"67163",-2.5579
"67164",-4.8712
"67166",-2.18216666666667
"67171",3.2195
"67177",8.36835
"67178",-3.0942
"67180",0.8304
"67181",1.9113
"67182",-1.33835
"67184",-3.5571
"67187",-4.7174
"67196",0.0793
"67198",5.8142
"67199",-0.2932
"67200",-0.2416
"67201",-5.9167
"67203",4.7497
"67204",4.80375
"67205",1.316
"67207",-0.3012
"67210",-4.914
"67211",-3.1088
"67212",-3.4762
"67213",8.85615
"67216",-6.272
"67217",-3.9466
"67220",3.3337
"67222",-2.60245
"67223",0.9162
"67224",-0.5304
"67225",-2.41485
"67226",-5.68206666666667
"67228",-2.0918
"67230",-8.37845
"67231",-1.0398
"67235",-1.49283333333333
"67236",-3.9465
"67238",-5.0734
"67239",-0.3615
"67241",-2.42195
"67242",-1.2931
"67245",9.0897
"67246",14.6582666666667
"67247",8.086
"67249",-2.3289
"67252",-4.0363
"67254",-3.4174
"67255",-1.3682
"67260",-3.06286666666667
"67263",-1.0751
"67264",-3.5069
"67267",-4.2965
"67268",7.4805
"67269",-3.376
"67270",-3.82965
"67273",-4.9267
"67276",-2.3986
"67278",-2.00245
"67279",-0.1925
"67281",-2.062
"67282",-0.584
"67283",-6.8258
"67285",-1.7781
"67286",-0.4156
"67287",-4.8091
"67288",-4.4718
"67290",-1.8866
"67291",-0.6063
"67292",-1.76625
"67295",-3.62145
"67296",2.4253
"67298",-4.3741
"67299",-2.539
"67300",-2.8264
"67304",-1.7599
"67305",1.4654
"67307",-0.2472
"67308",1.6449
"67310",0.3873
"67311",-5.8498
"67315",-2.3811
"67326",-5.6698
"67328",-0.8233
"67331",0.3853
"67332",1.9327
"67333",-2.8388
"67334",-2.6383
"67337",-0.6578
"67338",-3.6978
"67343",-0.3106
"67344",-2.6055
"67345",-4.8004
"67356",-2.8654
"67358",-2.554
"67365",0.6977
"67366",-0.2751
"67367",0.0302
"67369",2.47625
"67371",2.2935
"67373",-2.64073333333333
"67374",-1.3776
"67375",-1.3829
"67378",-6.476
"67379",-3.421
"67381",-4.6727
"67382",-3.5112
"67384",-4.7664
"67387",-0.95275
"67388",1.2805
"67389",-6.8074
"67390",-0.1718
"67391",-3.1785
"67392",-6.00693333333333
"67393",-3.9051
"67395",-2.8595
"67397",0.7124
"67398",5.4598
"67399",4.9
"67402",-2.9382
"67405",2.7909
"67407",0.1371
"67414",-1.4824
"67416",-3.93503333333333
"67417",-2.1679
"67418",-3.9432
"67419",-3.1545
"67420",-6.04812
"67422",-3.8039
"67425",-2.3326
"67426",-6.86815
"67427",3.006
"67429",-2.0556
"67430",-0.9369
"67432",-1.8036
"67433",-1.7271
"67434",-1.2107
"67437",2.397
"67439",1.4397
"67441",-3.4512
"67442",-6.3492
"67443",-1.406675
"67444",-3.38135
"67445",-7.3706
"67448",-2.67685
"67451",-2.92515
"67452",-7.6381
"67453",-5.1431
"67454",-3.5465
"67455",-2.2382
"67456",-1.2802
"67457",4.2184
"67458",-0.0217
"67459",-2.3405
"67460",-1.6624
"67463",-3.9164
"67465",-2.04275
"67466",-5.31295
"67467",-2.1075
"67468",-1.7089
"67469",0.2341
"67470",-2.5391
"67471",-0.8629
"67472",-1.78785
"67473",-1.7617
"67474",2.0639
"67475",-2.13225
"67477",-1.1942
"67483",0.7813
"67484",-2.345
"67486",-4.8008
"67487",-2.6186
"67489",-2.7983
"67501",3.69825
"67503",-2.1258
"67504",-0.554
"67505",-1.1781
"67507",-0.8073
"67509",-2.3498
"67511",4.4466
"67513",0.85305
"67515",-1.2338
"67516",-11.5035
"67522",-1.65075
"67523",1.6873
"67525",-2.0308
"67526",-1.4432
"67528",-2.9109
"67529",-2.29855
"67530",-2.3165
"67532",-2.81995
"67537",1.6651
"67542",-8.9123
"67544",0.274
"67547",0.4496
"67549",-2.5909
"67552",-0.8064
"67554",-1.39393333333333
"67555",-1.8734
"67556",2.0947
"67557",-7.6543
"67561",-5.20535
"67563",-3.4307
"67564",-5.6588
"67568",-0.8326
"67569",-1.7372
"67573",-0.2767
"67574",-1.8985
"67575",-1.0005
"67576",-3.3007
"67579",1.22126666666667
"67580",-0.50545
"67581",-3.43055
"675812",0.1928
"67582",-5.6521
"67586",-2.8526
"67588",-3.99126666666667
"67590",-3.3142
"67591",-1.026
"67592",0.4964
"67602",-1.245
"67603",-1.2254
"67604",-1.5652
"67606",-0.404
"67608",-7.08923333333333
"67609",17.0602
"67610",-4.7652
"67615",-0.085
"67623",-4.63853333333333
"67628",1.6946
"67630",-3.1064
"67634",-1.7767
"67636",-2.8312
"67637",-2.8933
"67638",-2.9167
"67645",-0.7891
"67648",-1.9648
"67653",-0.7751
"67655",-1.3794
"67657",-1.1086
"67661",-4.5544
"67663",-2.9243
"67665",1.9151
"67669",-3.98795
"67673",-0.05175
"67674",1.31665
"67675",-0.5132
"67676",-2.2441
"67678",3.4003
"67680",-1.6995
"67681",-1.9128
"67683",3.3703
"67684",-0.6417
"67685",-3.6402
"67689",2.2024
"67690",-0.2572
"67693",2.467
"67694",-3.3249
"67698",-6.74155
"67701",-0.8307
"67702",6.6803
"67704",5.3025
"67705",-0.068
"67706",5.2679
"67707",2.5275
"67708",-7.0719
"67709",-1.235
"67710",3.2203
"67711",6.6252
"67712",-7.331
"67713",-3.74565
"67715",1.0192
"67717",0.6714
"67719",-1.6493
"67722",0.3084
"67725",5.38935
"67726",-3.3655
"67727",-2.733575
"67728",-1.7755
"67729",-4.2631
"67731",-3.08395
"67732",-3.387
"67733",-1.139
"67736",0.4393
"67737",1.0338
"67739",-9.9944
"67742",18.0659
"67747",-1.5668
"67749",-0.7714
"67752",-0.9033
"67753",-2.2122
"67755",1.7623
"67758",-1.2519
"67759",16.2966
"67760",-3.2884
"67763",-1.7478
"67767",1.4146
"67769",-2.2548
"67770",-2.4063
"67771",7.8111
"67772",-3.5445
"67774",-1.1903
"67775",44.0775
"67776",21.7283
"67778",-1.4532
"67781",-2.8246
"67784",-1.1785
"67785",-3.4654
"67788",-1.7098
"677884",3.033
"67789",-4.8191
"67792",-1.6935
"67797",-3.22633333333333
"67800",-4.1443
"67801",-5.5512
"67803",0.616366666666667
"67804",11.7601
"67808",-8.0173
"67809",4.5417
"67811",-8.23615
"67812",1.2347
"67815",-4.6331
"67819",3.07935
"67821",-1.2577
"67826",-3.2811
"67828",-1.3324
"67830",2.5727
"67832",1.8329
"67834",-5.58256666666667
"67836",-4.1059
"67838",6.8313
"67839",-4.5664
"67840",-3.8569
"67841",2.03165
"67842",1.0349
"67843",0.3331
"67844",11.7089
"67845",7.6721
"67846",1.1263
"67847",0.6378
"67849",4.6528
"67851",-3.7128
"67854",-2.2072
"67855",0.8344
"67856",-5.1886
"67857",1.9459
"67859",-1.98435
"67860",9.9521
"67861",-0.4256
"67862",-5.0844
"67863",-6.3047
"67864",-3.7763
"67865",-0.4353
"67866",-4.5081
"67868",-0.219766666666667
"67869",-2.7657
"67870",-6.64995
"67871",-0.4963
"67872",0.51655
"67873",-1.7202
"67874",-3.537
"67877",7.0687
"67878",1.115175
"67880",1.4572
"67881",-3.98665
"67883",-4.03475
"67884",-3.06915
"67887",4.3799
"67888",-1.5049
"67889",-2.5534
"67890",-1.61216666666667
"67891",-1.6399
"67892",-9.2636
"67894",-2.1716
"67895",19.8468
"67896",6.41275
"67897",-2.0205
"67898",-0.6635
"67900",-9.2294
"67903",-3.6205
"67905",-4.9739
"67909",-0.8499
"67912",-2.3467
"67914",-7.6909
"67916",-6.6504
"67917",-4.05355
"67920",-1.4116
"67921",6.5404
"67922",-0.23475
"67923",-4.6572
"67926",-2.8747
"67929",-1.6109
"67931",-2.2925
"67932",-1.7495
"67936",-2.0844
"67938",-2.7455
"67941",11.0981
"67942",-3.5797
"67943",4.2407
"67945",2.476425
"67946",3.20795
"67948",-3.4399
"67949",-1.2168
"67951",18.8339
"67952",-1.5601
"67955",-1.46825
"67956",0.6777
"67958",1.7593
"67959",1.0477
"67963",19.9218
"67966",-0.6576
"67967",5.8274
"67971",0.6871
"67973",-1.6035
"67976",-1.6598
"67978",-0.9035
"67979",4.7575
"67980",-4.15985
"67981",-0.1597
"67983",-3.051
"67991",-3.00176666666667
"67994",-3.24695
"67996",-0.616233333333333
"67997",0.116
"67998",-3.46425
"68001",-1.0056
"68002",-9.0447
"68010",-0.1093
"68011",1.0213
"68014",-5.6657
"68015",-1.0294
"68016",-2.4877
"68017",-3.6687
"68018",-0.576133333333333
"68021",-5.6564
"68023",-5.6541
"68024",4.2384
"68026",2.74025
"68031",-3.3159
"68032",-3.27415
"68033",-1.9738
"68034",-2.3808
"68035",3.35955
"68036",-5.32712
"68038",-2.6693
"68039",-4.3208
"68040",1.1346
"68041",-1.4196
"68043",-6.9722
"68044",-7.2413
"68045",7.82233333333333
"68046",1.5253
"68047",-3.6083
"68048",3.96876666666667
"68051",-1.47853333333333
"68053",-2.4795
"68054",-1.4112
"68055",-9.4014
"68058",-4.1471
"68059",-2.07213333333333
"68066",-0.782666666666667
"68067",-6.8277
"68077",1.2148
"68079",1.383
"68080",-4.1594
"68082",-1.97665
"68083",1.6158
"68087",2.0614
"68089",-1.2254
"68090",1.3288
"68092",-5.60043333333333
"68095",0.6005
"68097",-2.8106
"68098",3.2637
"68099",-7.406
"68106",-4.192
"68107",-1.51725
"68112",-3.1389
"68114",-5.4315
"68115",2.7099
"68117",4.9218
"68118",-3.8057
"68119",1.5403
"68121",-5.78695
"68134",-5.0914
"68135",-0.53985
"68137",-1.745
"68142",3.29415
"68145",-2.1483
"68147",-1.8802
"68149",-1.97225
"68151",-3.1334
"68152",-4.0708
"68153",-1.7888
"68159",1.1647
"68170",-3.4346
"68171",0.442
"68172",2.1414
"68175",-3.6928
"68177",-4.6729
"68178",-1.93125
"68180",-2.2069
"68183",-5.26715
"68184",-0.32545
"68192",11.7778
"68193",4.2919
"68196",-0.6668
"68197",-1.52855
"68198",-2.85236666666667
"68201",-10.3139
"68202",-5.4159
"68205",-1.85743333333333
"68209",-5.9878
"68212",3.0046
"68219",4.3484
"68222",-1.1714
"68224",-0.4127
"68226",-1.53015
"68232",-1.847
"68235",-2.8949
"68240",-3.4466
"68241",-11.4443
"68243",2.1285
"68250",0.2088
"68251",-3.3798
"68259",-7.00135
"68263",-7.0697
"68265",-0.5298
"68267",11.4379
"68270",-0.68875
"68271",3.0046
"68272",-2.06955
"68273",-6.5397
"68274",-0.1413
"68275",-2.72105
"68276",-1.217
"68278",9.600025
"68279",3.3944
"68281",-6.6113
"68291",-4.5761
"68292",-2.0527
"68294",-1.0326
"68295",0.17135
"68298",-5.4625
"68299",-3.17136666666667
"68303",0.4251
"68307",-2.9429
"68310",-6.6516
"68312",-4.183
"68314",-1.6356
"68323",-2.43235
"68327",-2.25675
"68328",7.3989
"68332",-6.0193
"68337",0.2785
"68338",-2.4407
"68339",-5.0766
"68342",-4.3275
"68349",-1.8253
"68350",1.7728
"68352",-2.6527
"68355",-1.6681
"68365",-1.47466
"68366",-6.7929
"68371",-2.5954
"68375",-2.0319
"68379",4.639
"68385",-6.412
"68393",-1.6121
"68394",0.9091
"68396",-3.7257
"68401",-1.774
"68416",-3.102
"68420",4.2094
"68421",-4.2407
"68427",-2.9307
"68428",-1.20656666666667
"68431",-7.3287
"68441",-3.4176
"68444",-0.6828
"68449",-0.3436
"68458",-2.7157
"68463",0.5031
"68465",1.0307
"68468",-4.1693
"68475",-2.6283
"68477",-5.3927
"68479",4.5171
"68480",5.0145
"68484",1.2703
"68487",40.3097
"68493",-5.26655
"68499",-2.9773
"68501",0.846
"68507",-2.83826666666667
"68510",-4.8313
"68512",-2.4487
"68520",-7.33405
"68521",-5.6135
"68523",5.2068
"68526",-4.1485
"68533",-0.493
"68537",0.2812
"68539",-3.968725
"68544",1.693
"68550",2.8956
"68552",-3.53225
"68554",-7.3747
"68556",-1.7982
"68558",-4.0264
"68559",7.70715
"68565",0.657
"68567",-1.3796
"68572",-0.1261
"68576",0.1089
"68581",5.77454
"68585",-3.2172
"68591",9.0226
"68592",3.1885
"68597",-2.4301
"68598",-0.9331
"68603",-1.6919
"68607",2.537
"68611",-2.3604
"68612",2.4926
"68614",-2.9
"68616",-2.1367
"68618",-2.059
"68626",-1.70076666666667
"68628",-4.0472
"68631",-7.9839
"68632",0.2099
"68634",-2.3401
"68636",-6.4108
"68642",-0.4597
"68644",-7.3955
"68652",6.473
"68653",-2.773
"68655",-4.2835
"68659",-3.676
"68662",7.0992
"68666",-4.0761
"68671",-5.1785
"68673",0.8947
"68678",-1.4772
"68680",-2.7446
"68682",1.83113333333333
"68686",-2.6205
"68691",1.1674
"68693",-4.7756
"68703",0.9757
"68705",2.7917
"68709",-2.6657
"68713",22.9626
"68718",-5.9461
"68720",-2.913
"68721",-6.772
"68723",-1.9451
"68724",-2.8649
"68728",-2.2975
"68729",-5.751325
"68730",-1.011
"68732",12.5065
"68734",1.0844
"68735",9.7335
"68736",-1.0989
"68737",-3.5123
"68738",-7.9546
"68742",8.771
"68743",0.1679
"68744",-2.1863
"68750",-2.96485
"68767",-1.3185
"68770",-5.8773
"68774",28.03605
"68775",-4.0502
"68776",-3.9412
"68777",-1.8574
"68778",1.104
"68792",-1.3876
"68794",5.1171
"68795",-9.2765
"68796",-1.7814
"68801",0.42025
"68813",-2.23765
"68815",-3.595
"68818",-4.81385
"68828",-1.5976
"68832",-1.4782
"68833",-0.1493
"68836",0.705533333333333
"68837",-2.5608
"68839",-2.7104
"68841",-10.4408
"68842",-0.74645
"68845",0.2963
"68846",-8.7636
"68854",1.6584
"68861",-2.04695
"68875",-0.6265
"68877",-2.72685
"68879",0.51485
"68889",-3.9645
"68891",5.0053
"68910",-6.24145
"68911",-3.1603
"68916",-3.6012
"68917",-3.084
"68925",-3.8635
"68926",-3.2267
"68927",-3.0062
"68936",-2.8118
"68938",-0.7964
"68939",-4.9632
"68943",-8.8815
"68944",-1.0569
"68948",-2.1511
"68953",3.92
"68955",-2.888
"68961",-3.1962
"68964",-6.21886666666667
"68966",5.13705
"68969",-0.3526
"68970",-1.0684
"68971",-5.1895
"68975",-1.6914
"68979",-0.932033333333333
"68981",2.8668
"68988",2.1046
"68991",-0.3999
"68995",-3.9248
"69008",-2.4069
"69009",0.319366666666667
"69019",1.21796666666667
"69020",-5.4298
"69024",-8.0836
"69028",28.4127
"69029",-0.4258
"69032",1.0355
"69035",-3.23375
"69036",-2.40956666666667
"69038",-3.4073
"69047",2.1815
"69048",-3.8985
"69049",-6.1269
"69051",-6.5355
"69060",-3.1952
"69064",-6.29
"69065",5.8447
"69068",-1.0498
"69071",-3.044
"69072",6.3176
"69073",-1.68265
"69076",-5.2836
"69077",4.3872
"69080",-2.48176
"69082",2.32795
"69083",-4.7225
"69085",-2.2505
"69089",-0.9941
"69090",-4.0375
"69091",-4.58635
"69094",-2.97
"69097",-1.3352
"69104",18.9967333333333
"69116",7.5538
"69120",-3.6837
"69121",0.1143
"69123",-2.0722
"69125",-1.17555
"69131",1.84665
"69142",-2.2111
"69150",-0.94
"69155",-1.11
"69156",-3.3618
"69159",-4.4526
"69161",0.3402
"69162",-2.6316
"69163",-1.92376666666667
"69165",-2.504
"69168",-4.8736
"69171",2.9638
"69178",0.8907
"69179",-0.3733
"69185",2.006
"69188",-4.70685
"69190",-6.079
"69192",0.4559
"69195",-3.1969
"69202",-4.7348
"69207",-1.57315
"69216",11.6548
"69217",5.628025
"69225",-3.4441
"69227",6.6281
"69228",-3.1684
"69232",-0.3844
"69234",-1.4414
"69237",1.12696666666667
"69239",9.4616
"69241",-2.2065
"69253",-0.8413
"69256",-0.5211
"69257",-0.602133333333333
"69259",1.0809
"69260",-7.8394
"69263",8.80055
"69269",1.1586
"69270",6.6325
"69274",-10.9495
"69276",-3.736975
"69281",-0.7076
"69287",-2.2861
"69297",-2.5474
"69299",-2.0916
"69301",0.4666
"69305",-0.7884
"69310",-6.4005
"69312",-2.60465
"69317",-1.3957
"69354",-1.8092
"69358",-0.5396
"69362",-0.6779
"69367",-3.9242
"69368",2.71303333333333
"69379",-4.553
"69386",5.5144
"69387",1.0128
"69408",3.8854
"69454",-0.6965
"69459",-3.3316
"69473",-3.3766
"69482",-1.362
"69487",-0.7651
"69499",-3.24505
"69504",-7.919
"69524",7.7131
"69527",-3.5402
"69534",-3.9753
"69535",-4.0909
"69536",-5.1532
"69537",5.2759
"69538",-1.3319
"69540",-1.2462
"69550",32.3775
"69554",-4.008
"69572",-3.4129
"69573",1.637
"69574",-3.6637
"69581",-1.51865
"69590",3.2534
"69596",-3.7948
"69597",-4.0853
"69601",-4.2369
"69606",-3.9481
"69608",2.297
"69611",-1.5704
"69612",-0.1293
"69617",-1.08795
"69623",-3.9699
"69627",0.2382
"69632",-4.2781
"69634",-6.9717
"69635",-1.1181
"69640",-0.32585
"69641",-5.4148
"69654",-6.5287
"69660",7.1306
"69662",-4.04055
"69663",-2.0267
"69664",-0.8893
"69666",13.7277
"69668",-2.2723
"69674",-0.3144
"69677",-2.5821
"69683",-2.2573
"69684",-3.6869
"69692",-2.0294
"69693",-0.3725
"69696",-3.4758
"69698",-2.043
"69700",0.73745
"69702",-1.5041
"69706",0.231566666666667
"69709",-5.776
"69710",2.414
"69714",-0.6266
"69716",0.7903
"69719",-4.98005
"69721",-8.9223
"69731",4.2227
"69736",-0.0062
"69737",-7.1934
"69740",1.3789
"69742",-7.4102375
"69747",-3.1945
"69748",1.3363
"69757",-0.1236
"69761",-1.565
"69773",-1.53385
"69774",47.0972
"69780",-3.8718
"69786",-3.05076666666667
"69787",-1.0739
"69790",-4.0951
"69792",-0.9175
"69798",-1.5065
"69804",-1.8185
"69806",-0.7163
"69807",-6.9759
"69810",0.0746
"69812",-2.2703
"69814",-3.17255
"69815",-3.5743
"69821",-3.0832
"69823",-2.9175
