"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"17002",0.0833,-0.0853
"17005",-0.0504,-0.1096
"17022",0.0163,0.1147
"17025",-0.18365,-0.14695
"17035",-0.1513,-0.0138
"170439",-0.0859,-0.07455
"170441",0.17565,0.13775
"170442",-0.1892,-0.0523
"170458",-0.1695,-0.1573
"170459",0.0999333333333333,0.122
"170460",0.0382333333333333,-0.103566666666667
"170461",0.0947,0.154
"170472",-0.1825,-0.2389
"170483",-0.1088,-0.156
"170484",0.05085,-0.0378
"17057",0.1296,0.0855
"170571",0.0245,-0.0348
"170574",-0.0154,-0.0294
"17059",0.0542,0.088
"17060",-0.159,-0.267
"170625",0.05245,0.0267
"17063",0.0492,-0.1127
"170638",-0.0307,-0.051
"170639",0.07425,0.04255
"17064",-0.0045,-0.05352
"170643",-0.0588,0.0113
"170644",0.204,0.0641
"170651",-0.0451,-0.0467
"170654",-0.0823,-0.0233
"170656",-0.2724,-0.0744
"170657",-0.0173,-0.083
"170676",-0.0349,-0.08
"170677",-0.3888,-0.4184
"17068",0.2333,0.1496
"17069",0.07835,-0.03095
"170706",0.0503,0.0554
"170707",0.00736666666666667,-0.0285666666666667
"17071",0.0853,-0.0533
"170711",-0.0319,0.0213
"170716",0.2933,0.0323
"170718",-0.0192,-0.00815
"170719",0.0316,0.11765
"170720",0.0275,0.133
"170721",-0.0422,-0.1093
"170722",-0.1269,-0.0351
"170725",-0.09205,0.05305
"170728",-0.1789,-0.12925
"170729",-0.06705,-0.03645
"170731",-0.0381,6e-04
"170732",0.0625,0.1441
"170733",0.009,-0.0528
"170734",-0.1515,-0.0644
"170735",-0.00913333333333334,-0.00860000000000001
"170736",-0.08435,-0.11845
"170737",-0.0352,-0.0355
"170738",0.0864,0.0329
"170740",-0.00406666666666667,0.0306666666666667
"170742",0.11325,0.0181
"170743",0.04675,-0.0415
"170744",-0.2339,-0.1173
"170745",-0.0956,0.1067
"170748",0.0071,0.1132
"170749",0.0180666666666667,-0.000366666666666668
"17075",0.0151,0.0182
"170750",-0.0598,-0.1048
"170752",-0.0526,-0.0546
"170753",-0.00645,-0.1377
"170755",0.004,0.0572333333333333
"170756",-0.0437,0.1896
"170757",0.25015,-0.0048
"170758",0.0328,0.0688
"170759",-0.0694,-0.172
"17076",-0.0033,0.0367
"170760",0.164125,0.193925
"170761",-0.1481,-0.2289
"170762",0.05605,0.06485
"170763",-0.0137,0.0141
"170765",-0.0954,0.006
"170767",-0.05965,-0.0149
"170768",-0.05135,0.04735
"170770",0.0968,0.1914
"170771",-0.0916,-0.0495
"170772",0.0269,0.041979295
"170776",-0.2062,-0.0862
"170779",-0.0121,0.1406
"170780",-0.1918,-0.1691
"170786",-0.0454,-0.0058
"170787",-0.0419,-0.0588
"170788",-0.0797,-0.0079
"170789",-0.0652,-0.0236
"17079",-0.249,0.0504
"170790",0.1494,0.0129
"170791",0.1161,0.116
"170799",-0.016,-0.1408
"170812",-0.0186,-0.1397
"170813",-0.1171,0.088
"17082",-0.19525,-0.1194
"170822",-0.1199,0.061
"170823",-0.1196,-0.0073
"170826",0.0144,-0.0427
"170828",-0.1427,-0.1061
"170829",0.086,7e-04
"17083",-0.0602,-0.0479
"170833",0.027,0.0802
"170834",-0.0252,0.1179
"170835",-0.0418,0.0136
"17084",0.1134,-1.6955
"17085",-0.1818,-0.0835
"17086",0.0635,-0.1749
"17087",0.1521,-0.0245
"17089",-0.056,-0.0384
"170935",-0.1267,-0.101
"170936",-0.0041,0.09685
"170938",0.07985,0.0469
"170939",0.0838,0.0516
"170942",-0.0122,0.36665
"170947",-0.04215,0.03825
"17095",0.0597,9e-04
"170952",-0.0265,0.0037
"17096",0.0471,-0.03485
"17101",-0.0103,-0.0488
"171095",-0.0296,-0.0589
"17110",0.267466666666667,0.0122666666666667
"17112",0.1062,-0.0334666666666667
"17113",-0.0712,0.01115
"17116",0.0543,0.0531
"171166",-0.2778,-0.2983
"171167",0.0234333333333333,0.00116666666666667
"171168",-0.10755,-0.1313
"17117",-0.1007,0.0119
"171170",-0.0626,-0.068
"171171",-0.1671,-0.1933
"17118",-0.03615,0.0059
"171180",-0.1826,-0.2561
"17119",-0.0684,-0.0014
"171195",0.0802,0.0982
"17120",-0.0335,-0.0804
"171207",0.0723666666666667,-0.0350333333333333
"171209",-0.1323,0.0222
"17121",-0.135733333333333,-0.0256666666666667
"171210",0.0187,-0.01225
"171211",0.0103333333333333,0.0559666666666667
"171212",-0.02805,0.0307
"17122",0.0699,0.0994
"17123",-0.1164,-0.1505
"17125",0.0156,0.0379
"17126",-0.0129,0.01295
"17127",0.0279,-0.00879999999999999
"17128",0.02665,-0.01245
"171281",0.0283,-0.07515
"171282",-0.04135,-0.06365
"171283",-0.11775,-0.2142
"171284",0.072,0.05885
"171285",-0.1092,0.0167
"171286",-0.0282,-0.08045
"17129",-0.013,-0.0234666666666667
"17130",0.1121,-0.0858
"17131",-0.1085,-0.1358
"17132",0.00444,-0.01898
"17133",-0.1557,0.0881
"17134",0.0638,0.0182
"17135",-0.0922,-0.0965
"17136",-0.1427,-0.2287
"171382",0.0502,0.0184
"171388",-0.0118,-0.2146
"17140",0.1776,0.0328
"171405",0.1039,-0.0604
"17142",-0.0733,-0.1879
"171429",-0.0463,-0.0711
"17143",-0.0373,-0.0459
"171463",-0.00885,0.0029
"171469",-0.1071,-0.1363
"171486",-0.108225,-0.073625
"17149",0.0702,0.0899
"17150",0.11255,0.0058
"171504",0.004,-0.1192
"171506",-0.0718,0.1412
"171508",-0.0698,-0.0357
"17151",0.0115,0.0778
"17152",-0.20355,-0.173
"17153",-0.04745,-0.06665
"171530",-0.0796,0.0303
"171531",0.0354,0.0217
"171543",-0.00865,-0.20345
"17155",0.03255,-0.0254
"17156",0.0683,-0.0397666666666667
"171567",0.07785,0.1291
"17158",-0.0724,-0.1157
"171580",0.0713,0.07425
"17159",0.0668,-0.0349
"17160",-0.1347,-0.1348
"17161",0.22555,0.15055
"17164",0.0589,-0.1489
"17165",0.0564,0.0468
"17167",-0.10615,-0.1204
"17168",-0.0933,0.0077
"17169",0.0788,0.0113
"17171",-0.0526,-0.2329
"17172",-0.01365,0.01035
"17173",-0.0210666666666667,0.0482
"17174",0.0428333333333333,0.0346666666666667
"17175",-0.04045,-5.00000000000014e-05
"17178",-0.2034,-0.175
"17179",0.04825,-0.0411
"17180",-0.0813,-0.0089
"17181",-0.23615,-0.2067
"17182",0.07025,-0.0853
"17183",-0.0417,-0.02
"17184",0.0166666666666667,0.0504333333333333
"17187",-0.0053,0.0407
"17188",-1e-04,0.1015
"17189",-0.0031,0.8308
"17190",0.1037,0.1195
"17191",0.0183,0.072
"17192",0.0443,-0.0326
"17193",0.000366666666666668,-0.110133333333333
"17194",0.0652,-0.027
"17195",0.0434,-0.073
"17196",0.0103428571428571,0.0423142857142857
"17199",-0.128,-0.0969
"17200",-0.1718,-0.1854
"17201",0.0307,-0.2255
"17203",0.03005,-0.0594
"17207",0.1008,-0.0127
"17210",-0.0668666666666667,-0.0684833333333333
"17215",0.147075,0.04245
"17216",-0.1596,-0.22835
"17217",-0.0553,-0.04865
"17218",0.100066666666667,-0.0533333333333333
"17219",0.018,-0.15335
"17220",-0.082825,-0.034625
"17221",0.0714,0.2212
"17222",-0.00125,-0.026175
"17223",-0.0125,0.0607
"17224",-0.0402,-0.0527
"17225",0.066,-0.0681
"17227",-0.041,0.0018
"17228",0.0149,-0.0239
"17229",0.0651,0.0193
"17231",0.0387,-0.0874
"17235",-0.0071,0.1066
"17237",-0.00203333333333333,-0.0212
"17240",0.0394,0.0207
"17242",-0.0835,0.0446
"17245",-0.0864,-0.0116
"17246",0,0.04005
"17248",-0.034525,-0.027675
"17250",-0.09065,-0.0614
"17252",0.000200000000000002,0.0748
"17254",0.0977,0.0436
"17256",-0.04985,0.02515
"17257",-0.0579666666666667,-0.0554666666666667
"17258",0.00462,0.10722
"17260",0.13594,0.03006
"17261",-0.0164,-0.0240666666666667
"17263",0.00407,0.07485
"17268",-0.0416,0.1243
"17274",-0.1332,-0.0177
"17279",-0.0118,0.0939
"17281",-0.1756,-0.1211
"17283",-0.110266666666667,-0.0774666666666667
"17285",-0.0726,0.0247
"17286",-0.0667,-0.0501
"17287",-0.0546,-0.13635
"17288",0.1075,0.0417
"17289",-0.0025,0.0896
"17292",0.0727,-0.0464
"17293",-0.1184,-0.0765
"17294",-0.0482,0.0071
"17295",0.1254,0.1365
"17299",0.03095,-0.00665
"17300",0.42575,0.2901
"17301",-0.000400000000000001,0.0154
"17304",0.0064,-0.0819
"17305",0.0096,-0.0342
"17306",-0.1004,-0.1407
"17308",-0.0577,-0.0304
"17309",0.04945,0.07455
"17311",0.0502,0.180075
"17312",0.4782,0.1405
"17313",0.195,0.1247
"17314",-0.0197,0.0097
"17318",-3e-04,-0.1789
"17319",-0.0766,-0.0757
"17329",1.07205,0.034
"17330",-0.0634,-0.01975
"17339",-0.10005,-0.02515
"17341",0.08265,0.0587
"17342",0.0245,0.0261
"17344",-0.0141666666666667,0.0313333333333333
"17345",5e-04,0.0046
"17346",-0.0479,-0.0861
"17347",0.02585,0.005
"17349",0.0756,0.0725
"17350",-0.0589,-0.1293
"17354",0.06495,0.05535
"17355",-0.0742666666666667,-0.00133333333333333
"17356",0.0043,0.0729
"17357",0.07965,0.10005
"17364",0.0993,0.1955
"17380",-0.03945,0.00474999999999999
"17381",-0.1598,-0.0661
"17384",-0.0852,-0.0061
"17385",-0.0347,0.0126
"17386",0.0308,0.0169
"17387",-0.139466666666667,-0.1325
"17388",-0.06085,-0.06065
"17389",0.226966666666667,0.142433333333333
"17390",-0.05825,0.06535
"17391",-0.02645,0.00575
"17392",-0.3314,-0.2331
"17393",-0.1069,-0.0394
"17394",0.2147,0.2051
"17395",0.10185,0.0436
"17420",0.0424,0.001
"17423",-0.1479,-0.2108
"17425",0.0485333333333333,-0.0374333333333333
"17427",-0.3509,-0.2107
"17428",0.0014,0.012
"17433",-0.00998,0.00267999999999999
"17434",0.0095,0.0295
"17436",0.02535,0.0414
"17441",0.0128,0.0767
"17444",-0.0804,-0.13035
"17448",-0.0392,-0.0168
"17449",-0.0847,0.0434
"17450",0.0028,0.137
"17451",0.0889,0.0293
"17454",0.0784,0.1756
"17463",-0.0182,0.0465
"17470",0.1296,0.1185
"17474",-0.2021,0.0369
"17475",-0.00733333333333333,0.0239
"17476",0.1227,0.0206
"17480",0.1695,0.1854
"17523",-0.2829,-0.1034
"17524",-0.0604,-0.10105
"17527",0.0504,0.0159
"17528",-0.0919,-0.2412
"17532",-0.08525,-0.05235
"17533",0.2674,0.1237
"17534",0.0401,0.1076
"17535",-0.02535,0.0181
"17536",-0.1821,-0.130833333333333
"17537",-0.0024,-0.1126
"17540",-0.1694,-0.01025
"17681",-0.0582,-0.1418
"17684",-0.0448,-0.11295
"17685",-0.0613,-0.096
"17686",-0.0657,-0.1105
"17687",-0.2228,-0.08685
"17688",0.0125,-0.0516
"17690",-0.11685,-0.01605
"17691",-0.361,-0.2588
"17692",0.0657,0.0541
"17695",0.2159,-0.0735
"17698",-0.01745,0.0018
"17701",-0.0725,0.1208
"17702",0.0903,0.0628
"17703",-0.0392,0.0528
"17713",-0.0485,-0.0175
"17714",0.09435,-0.0219
"17748",0.01665,-0.0504
"17750",-0.1944,-0.2491
"17751",-0.0421,-0.0163
"17752",0.041,-0.0178
"17754",0.0732,-0.1324
"17755",0.0957,0.081475
"17756",0.00363333333333333,0.0377666666666667
"17758",-0.0389,-0.0580333333333333
"17760",-0.11825,-0.0198
"17761",0.0984333333333333,0.0686666666666667
"17762",0.064375,-0.001475
"17763",0.0631,-0.0162
"17764",-0.0059,-0.04832
"17765",-0.00325,-0.033275
"17766",0.0982,0.1194
"17768",0.08435,0.0526
"17769",-0.139666666666667,-0.014
"17771",-0.0849666666666667,-0.0581
"17772",-0.0732,-0.0151
"17773",-0.044,-0.101
"17775",0.0794,0.1491
"17776",-0.0485,-0.101
"17777",0.00440000000000001,-0.0536666666666667
"17826",-0.15,-0.1202
"17827",-0.0649,-0.0665
"17828",0.0348,-0.0123
"17829",-0.1249,-0.1167
"17830",-0.01115,0.0538
"17831",-0.1124,-0.1089
"17833",-0.1805,-0.2218
"17836",0.0269,0.1539
"17842",-0.0041,0.3549
"17843",0.0665,0.0024
"17844",-0.06,-0.0433
"17846",-0.07855,0.0467
"17847",0.10665,-0.03865
"17850",-0.0855666666666667,0.0212666666666667
"17855",-0.02435,0.02015
"17857",0.1175,0.0842
"17858",-0.0122,0.1669
"17859",-0.0029,-0.0319
"17863",-0.0308,0.000633333333333352
"17864",0.0668,0.04615
"17865",0.09735,0.05425
"17868",-0.2564,-0.0749
"17869",-0.1211,-0.0153
"17870",0.068,0.0773
"17872",-0.0896,-0.0014
"17873",-0.22495,-0.1934
"17874",0.0619,-0.0109
"17876",-0.05945,0.1514
"17877",0.0493,-0.0022
"17878",-0.1557,3e-04
"17879",0.1693,1.06385
"17880",0.1475,0.1159
"17882",-0.0469,0.2426
"17883",0.2558,0.2384
"17884",-0.08035,0.93785
"17885",-0.0955,-0.0137
"17886",0.0252666666666667,-0.087
"17888",-0.0701666666666667,0.0091
"17896",-0.1297,-0.2958
"17897",0.0275,0.0573666666666667
"17898",0.0569,0.0849
"17901",-0.1023,1.3012
"17904",0.007,-0.0393
"17906",0.0148,-0.0625
"17907",-0.1311,1.2888
"17909",-0.13485,-0.089975
"17910",-0.0739,0.1163
"17912",0.00894,0.04542
"17913",0.031925,0.022375
"17916",0.0043,-0.0439
"17918",-0.005,0.0225
"17919",0.10075,0.0515
"17920",-0.0670666666666667,0.00286666666666667
"17921",-0.0102,-0.1799
"17922",0.0405,0.1274
"17925",0.0313,0.02315
"17926",0.0405,0.1539
"17927",-0.00445,0.01365
"17928",0.0118,0.0572
"17929",-0.0032,0.2606
"17930",0.130866666666667,0.321233333333333
"17931",0.1138,0.1321
"17932",-0.1337,-0.1037
"17933",0.1317,0.0491666666666667
"17936",-0.04105,0.02185
"17937",-0.1783,-0.0416
"17939",-0.1348,-0.1802
"17940",0.1753,0.0688
"17948",0.4941,0.1167
"17951",0.2477,-0.1754
"17952",-0.2046,-0.1606
"17954",0.0307,0.0843
"17955",-0.0076,-0.0018
"17957",0.167525,0.1432
"17960",-0.2131,-0.2225
"17961",0.018,-0.0634
"17962",0.0218,0.0247
"17965",-0.0483,-0.1728
"17966",0.0067,-0.01985
"17967",0.163066666666667,0.1236
"17968",0.194266666666667,0.1951
"17969",-0.00996666666666666,0.0145333333333333
"17970",-0.0481,-0.055
"17972",0.2094,0.3494
"17973",-0.1137,-0.0411
"17974",-0.0459,-0.0994
"17975",0.05655,0.184375
"17977",-0.01355,-0.09705
"17978",-0.0701,0.0089
"17979",0.0543,0.02875
"17984",-0.04386,0.0158
"17986",-0.0365,-0.1059
"17988",0.04556,0.04404
"17991",0.0671,0.0314
"17992",0.0367,0.0245
"17993",0.0312,0.0973
"17995",-0.0566,-0.0777333333333333
"17996",0.0269,0.3971
"17997",-0.06335,0.0685
"17999",0.0736,0.0944
"18000",0.059,0.0918
"18002",-0.0503,0.0271
"18003",-0.097525,-0.12065
"18004",0.24075,0.12985
"18005",-0.2178,-0.01815
"18007",-0.00586666666666666,-0.0053
"18008",0.0594,0.0216333333333333
"18010",0.0378333333333333,-0.0214666666666667
"18011",-0.0324,0.0315
"18012",0.1497,0.02495
"18013",0.1248,0.0174
"18014",-0.17355,-0.0865
"18015",-0.02925,-0.0244
"18016",-0.03755,0.0214
"18018",0.04716,0.04338
"18019",-0.07666,-0.06072
"18020",-0.0375,-0.011
"18021",0.23285,-0.00455
"18022",-0.0112,-0.1318
"18023",0.0157,-0.0295
"18024",-0.0789,-0.0803
"18025",-0.0219,0.03615
"18027",0.0156333333333333,0.0244833333333333
"18028",0.0488,-0.0342
"18029",0.05306,-0.05284
"18030",-0.4031,-0.1856
"18032",0.1485,-0.00871999999999999
"18033",-0.0802,0.0694
"18034",0.03005,0.02225
"18035",-0.0203,-0.094825
"18036",-0.0349,-0.0662
"18037",0.04405,-0.0754
"18038",0.1573,0.1083
"18039",0.0982,0.15005
"18040",-0.0828,0.0781
"18041",0.10435,0.0501
"18044",-0.16135,-0.0906
"18045",0.2056,0.0916
"18046",-0.0743,-0.0938
"18048",0.1399,0.1426
"18049",0.0592,0.0821
"18050",0.1128,-0.008
"18053",-0.0758,-0.0427333333333333
"18054",0.0374,-0.0479
"18071",-0.0446,-0.1019
"18072",-0.0935,-0.0241
"18073",0.0592,-0.01005
"18074",0.2794,0.1966
"18080",-0.00533333333333334,-0.0314666666666667
"18081",-0.0916,-0.0611
"18082",0.00695,0.0422
"18087",0.14815,0.13495
"18088",-0.1148,0.0479
"18089",-0.0808,-0.0327
"18091",0.0571,0.0023
"18092",-0.01595,0.07175
"18094",-0.1097,-0.1074
"18095",-0.0944,-0.0195
"18096",-0.1388,0.1465
"18099",0.0706666666666667,0.0308
"18100",-0.0659,-0.0288
"18101",-0.3406,-0.24795
"18102",-0.0211,0.024
"18103",-0.0664,-0.0723
"18104",0.0988,-0.0293
"18105",-0.125033333333333,-0.121833333333333
"18106",-0.02425,-0.10635
"18107",0.0493,-0.047
"18108",-0.0584,0.013675
"18109",-0.22205,-0.0171
"18111",0.1667,0.0584
"18113",0.0259,0.0834
"18114",0.06155,0.03955
"18115",-0.169733333333333,-0.0619
"18117",-0.02685,-0.0171
"18119",0.02155,0.01495
"18120",-0.08155,-0.0126
"18121",-0.1411,-0.1011
"18124",0.0676666666666667,0.0489
"18125",0.0793666666666667,0.0880333333333333
"18126",-0.1903,-0.0406
"18127",0.0781,0.0439
"18128",-0.03425,-0.0478
"18129",0.1319,0.0332
"18130",-0.1663,-0.1342
"18131",0.08025,-0.0058
"18132",0.1209,-0.1361
"18133",0.1118,0.21485
"18139",0.1363,0.1247
"18140",-0.0947,0.0648
"18141",-0.00236666666666667,0.00246666666666667
"18142",-0.1677,0.0137
"18143",-0.0015,0.0099
"18145",-0.0372,0.0276
"18146",-0.0409,-0.0582
"18148",-0.0121,0.1484
"18153",-0.1086,-0.0167
"18155",-0.2868,-0.0664
"18158",0.0907,0.1476
"18159",0.0088,-0.2565
"18160",0.0195,-0.1005
"18162",0.2953,0.267266666666667
"18163",0.0414,-0.01655
"18164",-0.0058,-0.15015
"18166",0.1104,0.0679
"18167",0.1015,0.0347
"18168",0.0643,0.03675
"18169",-0.13675,-0.03515
"18171",0.03335,-0.06515
"18173",0.2616,0.1125
"18174",-0.043,0.0528333333333333
"18175",-0.2481,0.0391
"18176",0.0613333333333333,0.0468
"18181",0.04465,0.0787
"18183",0.0268,0.12565
"18185",-0.3527,-0.0955
"18186",0.0425333333333333,-0.0939666666666667
"18187",-0.09095,0.0466
"18188",-0.1407,-0.1286
"18189",0.0344666666666667,0.0415666666666667
"18190",0.16525,-0.00325
"18191",-0.05205,-0.095275
"18193",0.212733333333333,-0.0240666666666667
"18194",0.0301,0.0397
"18195",0.05,0.0628666666666667
"18196",-0.00025,0.026
"18197",0.02745,0.00555
"18198",0.198,0.168
"18201",-5e-04,1e-04
"18203",0.0777,0.0441
"18205",-0.01855,-0.0906
"18207",0.085,0.0135
"18208",-0.19595,-0.0816
"18209",0.0694,0.1359
"18211",-0.0121,-0.003
"18212",0.107816666666667,0.0403
"18213",-0.00806,-0.02234
"18214",-0.0266,-0.04295
"18216",0.016,-0.0643
"18217",-0.0047,0.0365
"18218",-0.0689666666666667,-0.118133333333333
"18220",0.0547,0.0519
"18221",-0.03165,0.00445
"18222",-0.0259,0.02045
"18223",0.182,0.1328
"18226",0.02922,-0.03996
"18227",0.07665,0.03605
"18230",-0.04685,-0.0368
"18231",0.04875,0.1433
"18232",0.1103,0.1898
"18241",0.0738,0.1595
"18242",0.016,0.0847
"18247",0.06415,-0.01695
"18249",0.35,0.2878
"18256",-0.03,-0.0254
"18260",-0.0216,-0.03775
"18263",-0.0639,-0.046
"18285",0.0187666666666667,0.0945666666666667
"18286",0.119533333333333,0.0532333333333333
"18291",-0.2991,-0.0898
"18292",0.07555,-0.04835
"18293",-0.1177,-0.04695
"18294",-0.01215,0.0173
"18295",0.13505,0.08975
"18300",-0.0992,0.0276
"18301",0.2006,0.0755
"18302",-0.0952,-0.0305
"18312",-0.0148,-0.0994
"18313",0.0848,0.1223
"18314",0.107,0.0082
"18317",0.0037,-0.1656
"18348",-0.0965,0.0062
"18366",-0.1207,-0.1861
"18367",-0.1012,-0.1075
"18368",-0.0857,-0.0106
"18369",0.0603,0.2001
"18370",-0.052,0.0216
"18377",0.0757,0.1263
"18378",-0.0287,-0.0966
"18379",-0.0493,-0.0466
"18383",-0.08815,-0.0929
"18386",-0.0986,-0.0262
"18387",0.1708,0.1712
"18389",-0.0528333333333333,-0.0028
"18390",-0.078775,-0.08985
"18391",-0.0124,-0.0205333333333333
"18392",-0.12235,-0.0088
"18393",0.0883333333333333,0.102333333333333
"18399",0.02075,0.0987
"18400",-0.0832,-0.0135
"18405",0.0921,0.0491
"18406",-0.1802,0.0315
"18407",-0.2662,-0.0498
"18408",0.03555,0.0039
"18412",-0.0196,0.0257
"18413",-0.027,0.074
"18414",-0.00910000000000001,-0.0701666666666667
"18415",-0.03975,0.0457
"18416",0.0605,0.04865
"18417",0.1804,-0.2111
"18419",-0.2413,-0.1588
"18420",-0.0206,-0.0805
"18423",0.0567,0.1612
"18424",-0.0269,0.055
"18426",-0.12585,-0.0161
"18429",-0.1312,0.1091
"18430",-0.12545,0.1114
"18431",-0.1314,-0.056
"18432",-0.05385,-0.0061
"18436",0.0528,0.0574
"18438",0.064425,-0.004225
"18439",-0.0422666666666667,-0.258166666666667
"18440",-0.02775,0.10965
"18441",-0.145,0.1157
"18442",0.0105,0.0558
"18451",-0.0141,0.1089
"18452",-0.0537,-0.029
"18453",-0.0485,-0.0949
"18457",0.0969666666666667,0.0465333333333333
"18458",-0.0693,-0.1509
"18459",-0.1594,-0.0496
"18472",0.00303333333333333,0.00903333333333333
"18475",0.02955,0.06385
"18476",-0.145,0.0719
"18477",-0.03402,0.01726
"18478",0.1255,0.0142
"18479",-0.109966666666667,-0.0832666666666667
"18481",-0.03095,0.021775
"18483",-0.0127,-0.07475
"18484",0.2897,-0.0369
"18488",-0.11585,0.0034
"18489",0.16485,0.09885
"18491",-0.0448,-0.0949
"18503",-0.0079,0.096
"18505",0.0969666666666667,0.104666666666667
"18506",-0.3806,-0.1994
"18507",-0.0419333333333333,-0.0438333333333333
"18508",-0.037425,0.0189
"18509",0.024,-0.1369
"18510",-0.0938,-0.1082
"18511",-0.0486,-0.0606
"18514",0.015725,-0.033075
"18515",0.0632666666666667,0.0159333333333333
"18516",-0.2369,-0.04045
"18518",0.0515,0.1139
"18519",0.10505,0.17975
"18521",-0.03065,0.01605
"18526",-0.02434,0.03436
"18530",-0.0411,-0.0723
"18534",-0.1612,-0.0975
"18536",0.095925,0.094375
"18537",0.04155,0.0309
"18538",0.0232,0.0711
"18541",0.0632,0.04605
"18542",0.0212,-0.07635
"18545",0.1644,0.1641
"18546",-0.0861,0.0178
"18548",-0.1383,-0.1597
"18549",0.0624333333333333,0.0221
"18550",0.0592,-0.0618
"18551",-0.0787,0.0646
"18552",-0.00705000000000001,-0.005775
"18553",-0.0907,0.021
"18554",-0.0395,0.0311
"18555",0.0246666666666667,-0.00433333333333334
"18557",-0.0057,-0.0278
"18559",0.0905,0.0474
"18563",-0.04466,-0.00438
"18566",0.1933,0.1701
"18567",-0.0173,0.0151
"18569",0.087,0.1135
"18570",-0.0326,0.0164
"18571",0.05285,0.0576
"18572",1.173e-05,0.0907
"18573",0.2625,0.2261
"18574",-0.0393,-0.0511
"18575",-0.0176166666666667,0.00536666666666666
"18576",-0.029,-0.016
"18577",-0.0965,-0.0547
"18578",-0.03425,-0.0343
"18582",-0.0349,-0.0037
"18583",-0.00775714285714286,-0.00747142857142857
"18584",0.04785,0.0485
"18585",0.1377,0.0891
"18587",0.2167,0.1043
"18588",-0.0749,0.00115000000000001
"18590",0.00195,-0.0462
"18591",0.0665,-0.02075
"18595",0.0034,0.0413333333333333
"18596",-0.1182,-0.0998
"18597",0.02695,0.1683
"18598",0.1149,-0.0593
"18599",-0.1423,-0.1515
"18600",0.0904,-0.0075
"18601",-0.1688,-0.2393
"18602",0.094,-0.0364
"18604",-0.0847,-0.0824
"18605",0.0479333333333333,0.00443333333333334
"18606",-0.14795,0.00495
"18607",0.0617,0.04535
"18609",0.0366,-0.01295
"18610",-0.5515,-0.2926
"18611",-0.02315,-0.003
"18612",-0.0143,0.1971
"18613",0.1467,-0.0369
"18616",0.0148,0.0344
"18617",-0.0685,-0.0082
"18618",-0.0068,0.0854
"18619",-0.0304,0.1295
"18624",-0.0977,-0.0959
"18626",-0.1089,-0.1318
"18627",0.19835,0.15705
"18628",0.0213,-0.00686666666666667
"18630",-0.1028,-0.0643
"18631",-0.0924,-0.0519
"18632",-0.0917,-0.02065
"18633",0.0335,0.047
"18634",-0.0144,-0.011
"18636",-0.4158,-0.248
"18637",0.04505,0.03715
"18639",0.0225,0.0131
"18640",0.055775,0.118825
"18641",0.0159,-0.01295
"18642",0.068,0.0612
"18643",-0.1127,-0.0064
"18645",-0.0154666666666667,0.0175666666666667
"18646",-0.0026,-0.0452
"18647",0.158633333333333,0.122066666666667
"18648",-0.0524,0.0304
"18654",-0.0393,0.0318
"18655",0.00476666666666667,0.00803333333333333
"18663",-0.1377,-0.1485
"18667",0.05295,0.0084
"18669",0.1132,0.0542
"18670",-0.2554,-0.1115
"18671",0.02565,-0.13075
"18673",-0.12385,-0.059
"18674",-0.0129,0.0296
"18675",-0.02885,-0.06585
"18676",0.08085,0.0961579625
"18679",0.0332333333333333,-0.0809333333333333
"18682",-0.18945,-0.07475
"18685",-0.0945,-0.0896
"18687",0.1901,0.1217
"18689",-0.0128,-0.287
"18693",-0.03345,-0.0896
"18700",0.0337,0.1189
"18701",-0.1002,-0.0027
"18703",0.15285,0.15885
"18704",-0.0379333333333333,0.0734666666666667
"18705",-0.0731,-0.0811
"18706",0.03564,0.04956
"18707",0.00085,0.10695
"18708",0.090575,0.0275
"18709",0.0092,-0.0706
"18710",0.1431,0.0873
"18711",-0.03345,-0.08125
"18712",0.0593,-0.0242
"18715",-0.0584,-0.0878
"18716",0.1641,0.0574
"18717",-0.02265,-0.02675
"18718",0.0268,-0.00606666666666667
"18719",-0.0699,0.00440000000000001
"18720",-0.0559,-0.068475
"18733",-0.2496,-0.4327
"18736",0.2069,0.2447
"18738",0.041,0.05945
"18739",-0.0999,-0.1696
"18740",0.0231,-0.07815
"18741",-0.10245,-0.0811
"18742",-0.0805,-0.2703
"18744",-0.01235,0.057325
