"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"20511",0.289033333333333,-0.120333333333333
"20512",-0.444166666666667,-0.0726333333333334
"20513",1.5831,0.9846
"20514",0.7376,-0.3377
"20515",-0.18205,-0.49075
"20516",-1.51595,-0.8552
"20517",-0.866,-0.8347
"20518",0.0097,-0.3518
"20519",-0.5157,-0.4397
"20520",1.4549,0.8938
"20521",-1.26035,-0.4333
"20522",2.18965,1.77245
"20523",1.933,1.2657
"20524",0.5412,1.6189
"20525",-0.0884,-1.51546666666667
"20526",-3.1565,-2.3959
"20527",0.001025,0.4426
"20528",-3.2275,-1.1135
"20529",-0.0843,0.74185
"20530",-0.72805,-0.4084
"20531",0.0501,0.2885
"20532",0.8366,1.2958
"20533",-0.444,0.0808
"20534",-2.5775,-1.6092
"20535",0.6694,1.4596
"20536",-0.8899,-1.3032
"20537",-0.3834,-0.1041
"20538",0.45485,-0.10775
"20539",1.0978,0.2906
"20540",0.8611,-0.49175
"20541",0.404066666666667,0.4093
"20544",0.4445,-0.7409
"20555",1.5007,2.2136
"20556",1.5792,-0.468
"20557",-0.7452,-0.9817
"20558",0.3254,-0.6456
"20562",0.3286,-1.0288
"20563",1.4161,1.1217
"20564",-1.1678,0.2971
"20568",0.0582,0.2125
"20583",1.7337,2.356
"20585",-0.137,0.206466666666667
"20586",-0.5911,-1.2422
"20587",-0.546,-0.5727
"20588",-0.0643666666666666,-0.1205
"20589",-0.4584,-0.661875
"20591",0.127314285714286,-0.277028571428572
"20592",0.5302,0.3603
"20595",0.0203,0.2329
"20597",0.15415,-0.512
"20598",0.272,-0.5832
"20599",-1.7573,-0.5666
"20600",0.05245,0.8299
"20602",-0.31145,-0.67315
"20603",0.48445,0.38885
"20604",0.241,0.429
"20605",-0.2704,-0.5165
"20606",0.2208,0.0181
"20607",0.63545,1.43315
"20608",-2.1011,-2.201
"20609",1.3165,0.7655
"20610",0.9237,1.5589
"20612",-0.35915,-0.5154
"20613",-1.6213,-1.8777
"20614",0.7305,1.5267
"20615",0.3498,0.7024
"20616",0.2793,-0.3041
"20617",0.0137,0.8662
"20618",1.0095,0.1104
"20619",1.08313333333333,1.3944
"20620",0.4441,0.2937
"20621",0.5344,0.87295
"20623",0.0602,-0.2016
"20624",-0.573333333333333,-1.53166666666667
"20637",0.198933333333333,0.485966666666667
"20638",-1.06945,-1.01015
"20639",2.01825,2.6523
"20641",0.4014,0.9394
"20643",1.0408,0.4283
"20648",-0.3261,-0.7503
"20649",0.1252,0.05095
"20650",0.678975,0.8766
"20652",-0.860875,-0.192375
"20655",0.55845,0.514
"20656",-1.435375,-0.194425
"20657",0.246,0.2267
"20658",0.56705,-0.02965
"20660",-0.0513666666666666,-1.78806666666667
"20661",0.00399999999999999,-0.6822
"20662",0.945875,0.313275
"20663",-0.578,0.1233
"20664",-1.22275,-0.5883
"20665",-1.08743333333333,-0.244466666666667
"20666",-0.57906,-0.3096
"20667",1.28085,0.2555
"20668",-0.6746,0.5228
"20669",-1.5815,-1.0086
"20670",-0.6063,0.0839
"20671",0.54285,1.3171
"20672",1.7569,2.049
"20674",0.1651,0.2504
"20675",0.1279,0.72635
"20677",-0.63218,-1.41862
"20678",0.43044,0.1886
"20679",-0.2067,0.780425
"20680",0.3839,-0.15155
"20681",-0.4646,-0.8581
"20682",0.37185,0.84905
"20683",0.536633333333333,-0.0221666666666667
"20684",0.9046,0.22625
"20686",0.4146,-0.0286
"20687",-1.9578,-2.2726
"20688",0.43535,0.5736
"20689",-0.3064,-1.8846
"20690",0.4833,0.9655
"20692",-0.17505,0.42615
"20698",-1.4434,-1.332
"20701",0.13465,0.94445
"20702",-0.3703,0.0974
"20706",0.8906,0.8326
"20707",-0.05655,1.0562
"20708",-1.0053,-1.5405
"20713",0.56945,0.7996
"20714",-0.0189,0.6964
"20715",2.1517,0.3171
"207151",-0.9703,0.2008
"20716",-0.9347,-0.5976
"207165",0.497225,-0.1408
"20717",-0.5085,-0.625
"207175",-1.1215,-0.378
"207181",0.00655,0.32465
"207182",-0.5441,-0.9697
"20719",-2.4437,-0.4865
"20720",0.2934,0.3724
"207212",1.07366666666667,0.281433333333333
"207214",-0.0149333333333333,-0.0405
"207227",0.881066666666667,0.4773
"20723",1.2973,0.06675
"20724",0.286775,-0.3565
"20725",1.3232,1.814
"207259",0.16455,0.2856
"20726",-1.2797,-0.3122
"207278",0.4236,0.946
"20728",-0.0444,0.52905
"20729",1.10815,1.0184
"20730",-1.5287,-0.7453
"207304",1.6351,1.0368
"20731",-0.2507,1.1163
"20732",-0.7734,-0.8016
"20733",0.58845,1.09875
"207352",0.0568000000000001,-0.1129
"20737",1.78265,0.74225
"207375",1.0214,1.0986
"20738",0.1273,-0.1742
"20739",-0.79525,-0.96975
"207393",0.00229999999999997,-0.41325
"20740",0.9478,-0.27145
"20741",-0.58815,0.0021
"20742",0.500633333333333,0.122083333333333
"207425",1.5069,0.6742
"20743",-0.2101,-1.06785
"20744",0.05886,0.14574
"20745",1.33725,0.8158
"20747",0.37435,1.1156
"207474",0.55105,0.66945
"20750",1.1911,1.941
"20751",-2.9936,-1.79
"207521",-0.1375,-0.3798
"20753",-2.2207,-1.1507
"20754",1.7031,1.2054
"207565",1.107825,0.336025
"20758",0.4783,-1.4413
"207592",-0.32445,-0.39145
"207596",1.02555,-0.7252
"20760",1.3045,-0.6901
"207607",-0.6207,-0.3127
"207615",-0.27062,0.15416
"20762",0.2563,-0.1919
"20763",0.3538,-0.3588
"20764",0.94,1.0319
"20765",-0.6044,0.1334
"20766",-0.9736,-0.1428
"207667",0.2981,0.3723
"20768",1.2298,1.59295
"207683",-2.017,-0.6498
"207686",-1.40206666666667,0.443133333333333
"20770",0.4904,0.3709
"207704",-1.0617,-0.64905
"20771",-2.3817,0.0851
"207728",0.8098,-0.94365
"20773",-0.0452666666666666,-0.290766666666667
"207740",-0.6307,-0.6132
"207742",-0.6332,-1.5501
"20775",0.7838,0.4989
"20776",-0.0677666666666667,0.459266666666667
"207777",-0.889,-3.4346
"20778",0.203333333333333,-0.781466666666667
"207781",0.190233333333333,-0.281733333333333
"207785",-0.096,-0.8706
"20779",-0.48785,-1.88175
"207792",-1.9694,-1.7753
"207798",-0.6874,-0.2781
"207806",0.0587,-0.5662
"207818",1.7133,0.0276
"207819",1.0178,0.5129
"207839",-0.5015,-0.8241
"207854",-0.1016,0.6322
"20787",-0.2151,-1.1141
"20788",0.2566,-0.7861
"207911",0.536433333333333,-0.185166666666667
"207920",-0.9178,-2.54
"207921",-0.0455666666666666,-0.460333333333333
"207932",3.09785,1.45325
"207952",-1.2847,-1.78245
"207958",-0.1224,1.15845
"207965",0.7221,-0.0474
"208043",0.67105,-1.35405
"20807",-1.12105,-0.03045
"208076",0.43615,0.16035
"208079",-0.5553,0.3077
"208084",-1.3229,-0.2522
"208092",-0.3255,-0.5182
"208098",0.6345,0.05795
"208104",0.6769,-0.631
"20811",-1.4227,-1.1089
"208117",-0.4847,-0.1577
"20813",0.24565,0.62535
"208146",0.6722,1.0176
"20815",-1.5262,-0.8747
"208154",-0.0257,0.3499
"208158",0.7179,-0.0276
"20817",0.35068,0.7794
"208177",1.8609,-0.7342
"20818",-0.710833333333333,-0.411466666666667
"208188",-0.3728,-1.0357
"208194",0.5233,0.05275
"208198",2.8367,-0.8644
"20821",0.47915,-0.23945
"208211",1.7801,-0.7531
"208213",1.0146,1.00265
"20822",0.00449999999999999,0.0841
"208228",0.4082,-1.127
"20823",1.17275,1.508325
"208258",-1.1248,0.1987
"208263",-0.08775,-0.39585
"208266",-0.7688,-0.71445
"208292",0.805166666666667,0.193
"20832",-0.0573,-0.11565
"20833",0.841366666666667,0.484666666666667
"20834",-1.0871,1.0637
"208366",0.00395,-0.4112
"208372",-0.0373,-1.4339
"20840",-0.4329,-0.7616
"20841",-1.3589,-0.909
"20842",0.2615,-0.12542
"20843",-0.0923,0.20355
"208431",0.1042,-0.9174
"208439",-0.5557,-0.5462
"20844",0.51955,0.3238
"208440",0.4705,-0.6342
"208449",0.746866666666667,0.132133333333333
"20845",-0.455,0.4707
"20846",3.9887,0.615833333333333
"20847",0.3506,-0.00589999999999999
"20848",-0.9259,-2.43715
"20849",-0.7978,-1.6418
"20850",-1.1411,-0.80415
"208501",0.6322,-0.0636
"20851",-1.23495,-1.12855
"208518",-2.831,-0.9166
"20852",-0.30045,-0.075
"20853",-0.4596,-0.656833333333333
"20855",-0.7162,-0.7626
"20856",0.47595,0.62975
"20860",-0.8633,1.0568
"208606",0.655,0.73715
"208613",-0.8549,-0.4176
"208618",0.21835,0.7084
"208624",-1.2841,-1.1961
"208628",0.0748,-0.7627
"20863",-1.1647,-0.1703
"208634",-1.3177,-1.1561
"208638",-2.4428,-0.5729
"208643",0.142566666666667,0.4304
"208647",0.0489,0.2904
"208650",-0.84495,-2.04015
"208659",0.2777,-1.2789
"20866",-0.4014,-0.78815
"208665",-0.8614,-0.35865
"208666",-1.02173333333333,-1.15263333333333
"20867",-1.9847,-1.0933
"208677",-0.8236,0.9105
"20868",-0.0742,0.0047
"20869",-2.9918,-2.426
"208691",-0.031,1.7104
"20871",0.3982,0.4932
"208715",0.698425,0.6243
"208718",-2.2275,-1.5807
"20872",-1.4864,-1.6799
"208727",-0.561233333333333,-1.1491
"20873",-1.50486666666667,-0.4452
"20874",0.289,0.147825
"208748",-0.2633,1.006
"208760",-1.3991,-0.3677
"208768",0.3399,-0.0561833333333333
"20877",-0.086,-0.00345000000000001
"20878",-2.2186,-1.6721
"208795",-0.8195,-0.7495
"208820",-0.783,1.2158
"208836",-0.3384,-0.14615
"208846",0.6238,1.04255
"208869",-1.5912,-1.0667
"20887",-0.7327,-0.2434
"20888",-1.6957,-0.7388
"208884",-1.229,-1.0455
"208890",2.7246,2.7874
"208898",-0.391933333333333,0.883233333333333
"20890",0.7508,-0.7348
"208908",0.9852,-0.5857
"20892",-1.6271,-0.2926
"208922",0.6212,1.21435
"20893",0.2378,0.1431
"208936",-0.8937,-0.36205
"208943",-0.7332,0.136
"208967",-0.287,-0.35045
"208968",-0.3744,-0.8373
"20897",-1.6045,-0.6374
"208982",0.1341,-0.1346
"20899",-0.9562,0.6751
"208990",-0.2518,-0.1851
"208994",-1.2034,1.1251
"209003",0.5402,1.0516
"20901",-0.48585,0.79365
"209011",-1.9125,-1.0543
"209012",-0.8307,-0.4124
"209018",-0.1734,-0.85865
"209027",0.8656,0.3948
"209032",-0.8963,0.2981
"209039",-0.2878,-0.5462
"209047",-0.3567,0.39615
"20905",-0.729,-0.7192
"20907",0.115,-0.73175
"20908",-0.00287500000000004,0.384125
"209086",3.6673,-0.7255
"20909",-0.3812,-0.9231
"209091",-2.7156,-1.2661
"20910",1.3616,1.20425
"20911",-0.709766666666667,0.288066666666667
"20912",0.24695,1.07705
"20913",-0.1903,1.0753
"209131",-0.5862,-0.33765
"20916",0.5009,1.2032
"20917",-0.5763,1.30045
"209176",0.2354,-0.6291
"20918",-1.0419,-0.83
"209195",0.1404,1.28005
"209200",2.80745,0.5679
"209212",-0.90795,-0.16065
"209224",-0.4712,0.9048
"209225",-0.32965,-0.73155
"209232",-2.5696,-1.0519
"209239",0.7096,0.6563
"20924",-1.2572,-1.5841
"20926",-0.6875,-1.2481
"209268",-0.728466666666667,-0.601033333333333
"20927",0.6351,1.19695
"20928",0.650966666666667,0.317066666666667
"209294",0.4054,0.4653
"20930",0.6074,0.7677
"20931",-1.8303,0.206
"209318",-0.7401,-0.2547
"20932",-0.84362,-0.52074
"20933",0.2216,-0.0951
"209334",-1.43305,-1.1093
"20935",-0.2879,0.6442
"209351",-1.1942,-0.5936
"209354",0.8835,0.6057
"209357",-1.6025,-0.2259
"209361",0.4647,-0.8334
"20937",-0.62385,0.5946
"209378",0.282666666666667,-0.520166666666667
"209387",1.261,-0.2039
"20939",-1.8259,-0.8803
"20941",1.5094,0.7509
"209416",0.4657,-0.4377
"20944",-0.0372999999999999,-0.0595599999999999
"209446",-0.191,-0.1325
"209448",-0.9594,-1.4741
"20945",0.3119,-0.5298
"209456",0.67205,1.5557
"209462",-0.8,0.3353
"20947",0.32115,-0.01975
"209478",-0.1767,-0.622
"209497",0.1655,0.61055
"20955",0.339,0.7241
"209558",0.3886,1.6419
"20957",1.727,0.2432
"209584",-0.8179,-0.0878
"209586",-0.6826,0.3679
"209588",-0.6262,-0.6265
"209601",-0.3333,-0.2149
"20962",0.6311,0.4092
"20963",0.0762666666666667,-0.817333333333333
"209630",-0.6936,-0.0067
"20964",1.8513,1.0856
"209645",-0.4414,-0.6526
"20965",0.32558,0.60738
"209683",0.1072,-1.1749
"20969",-0.11145,-0.382625
"20970",-0.409066666666667,0.144566666666667
"209707",0.057625,1.164225
"20971",0.1905,-0.16275
"20972",1.135,-0.38945
"20973",0.23255,-0.3542
"20974",-1.94855,-0.4837
"209743",0.1668,0.38055
"20975",-1.3969,-0.61646
"209760",-0.58145,-0.23175
"20977",0.9909,1.2602
"209773",-0.54935,-0.5979
"209776",-0.0342,0.469
"20979",0.4871,0.502833333333333
"20980",0.143266666666667,-0.856966666666667
"20981",0.8534,-0.3239
"209815",0.7762,0.1495
"20983",0.08785,0.2805
"209837",0.0518,-0.659
"209966",-0.2309,-0.7026
"20997",0.4134,-1.3946
"210004",-0.0962,-0.7852
"210009",0.1377,-0.4354
"210027",1.3366,-0.3325
"210029",-1.8575,-1.6429
"210035",-0.0677,-0.2738
"210044",0.1772,-0.233
"210045",-0.9468,-0.2843
"210094",-0.2874,1.8633
"210104",-0.6659,1.7204
"210105",0.21285,-0.48125
"210106",-0.1631,-0.15495
"210108",-0.4879,-0.4035
"210126",-0.622383333333333,-0.6571
"210135",-1.8719,-1.194
"210145",-2.6998,-1.1973
"210146",-0.3465,-0.3589
"210148",0.3652,0.0549
"210172",0.3156,0.4745
"210198",0.2237,-0.2064
"210293",-0.7759,-0.08155
"210297",2.0118,0.953
"210321",-1.0753,-1.1293
"210356",0.5262,1.0136
"210376",-1.0763,-1.409
"210417",-1.0019,-0.47515
"210463",0.6118,0.0039
"210503",0.8906,1.0125
"210529",-1.0459,-0.1498
"210530",-0.1956,-0.7569
"210535",1.05,-0.4732
"210544",-0.05135,-0.37725
"210573",-3.2671,-4.6414
"210582",-0.3529,-0.5916
"210622",-0.2012,-0.7516
"210673",-1.23525,-1.551
"210710",1.4824,2.2778
"210711",0.12145,0.139
"210719",-0.383,-1.6535
"210741",0.617,-1.561
"210757",0.165666666666667,-1.0646
"210762",0.7043,-0.7726
"210766",0.35978,0.06494
"210789",-0.01615,0.5556
"210801",1.1314,3.7197
"210808",-0.1581,0.0777
"210925",-1.4219,-1.2979
"210933",-0.5611,0.4019
"210973",-0.4746,0.0244
"210982",0.3948,-0.514133333333333
"210992",0.408333333333333,-0.0735666666666667
"210998",-0.0703,-0.4917
"211006",0.3813,0.73875
"211007",-0.5723,-0.8755
"211039",-1.1737,-0.8899
"211064",-1.0372,-0.3448
"211134",0.7062,0.0089
"211147",1.3144,1.0889
"211151",0.2385,-0.2712
"211187",0.5167,1.051
"211232",0.4275,-0.695
"211255",-0.2961,1.1233
"211286",-0.4359,-0.2973
"211305",-0.8064,-0.1058
"211323",0.8352,-0.6845
"211329",-3.1443,0.3637
"211347",0.19275,0.1106
"211378",-0.42505,-0.08505
"211383",-0.7503,-1.0056
"211389",0.3091,-0.2031
"211401",-0.5637,0.142375
"211446",-1.27645,-1.10625
"211468",-0.3756,0.5696
"211480",0.3527,0.1585
"211482",-0.2826,-0.0651
"211484",2.164,2.1727
"211488",-0.405833333333333,-0.658066666666667
"211499",-0.0867,-2.4589
"211535",0.2618,0.0547
"211548",-2.7879,-2.62175
"211550",0.6524,1.1011
"211556",0.4022,0.7601
"211577",0.1567,-1.8624
"211586",-0.0499666666666668,0.0961
"211612",1.16415,0.78285
"211623",-0.9072,-0.7085
"211651",-1.1168,-2.31115
"211652",-0.37505,-0.44605
"211660",0.35475,1.2405
"211673",0.39865,0.508
"211712",0.0791666666666667,-0.0469333333333333
"211739",-1.001,0.095
"211770",-0.70915,-0.7289
"211798",0.1455,-0.4661
"211896",1.1279,0.642
"211914",0.00430000000000003,-0.15395
"211922",0.28825,0.56225
"211936",0.8022,0.8929
"211945",-0.1471,-0.108933333333333
"211948",-0.4596,-0.40655
"211949",0.6474,-0.06605
"211961",0.7526,0.3045
"211978",1.0052,-1.0842
"211986",-0.35,-0.7496
"212032",-0.38505,-0.14895
"212070",-0.7879,-2.5087
"212073",-0.1076,0.5548
"212090",0.5061,0.95285
"212111",-1.4013,0.8026
"212123",-1.533,-1.7185
"212124",-0.5345,-0.5065
"212127",0.9417,0.2323
"212139",-0.4905,-0.8004
"212153",-0.64225,-0.01
"212163",-0.1748,0.4332
"212167",-0.0165,-0.6603
"212168",-1.4013,-1.6573
"212190",-0.819366666666667,-0.514666666666667
"212198",-0.4506,-0.5416
"212276",1.3107,-0.0041
"212281",-0.5856,-0.77145
"212285",0.641766666666667,0.727033333333333
"212307",-1.03005,-0.222325
"212326",-0.76785,0.8679
"212377",-1.2895,-0.6993
"212390",1.27365,0.5889
"212391",-0.2212,-1.0622
"212392",-1.19,-1.462
"212398",-1.1854,-1.0929
"212439",-0.03915,-1.02605
"212442",0.214,-0.2602
"212448",-0.4312,0.5823
"212483",-0.041,0.2076
"212503",0.9087,-1.257
"212508",1.7041,0.3902
"212514",0.179566666666667,0.422633333333333
"212516",-0.11165,-0.6797
"212518",-0.2926,-2.5621
"212528",-0.516766666666667,-1.18113333333333
"212531",-1.914,-0.8749
"212539",0.464,-0.021
"212541",-0.584575,-0.2639
"212547",0.1073,-1.0617
"212555",0.0975,-0.9839
"212627",-0.6082,-0.0422
"212632",-2.1342,-1.43305
"212647",-1.6092,-0.1074
"212670",0.7684,1.9741
"212679",-0.1496,0.1177
"212706",-3.2976,-1.2719
"212712",1.47635,0.09745
"212733",-0.6041,-0.3719
"212772",0.490833333333333,0.508233333333333
"212862",-0.5219,0.534933333333333
"212880",0.59178,0.40962
"212892",-0.5591,0.0116
"212898",2.6951,1.0808
"212919",-0.3762,-0.45095
"212933",0.0322,-0.28865
"212937",-0.15965,-0.0863
"212943",-0.1804,-1.2559
"212974",0.6865,-0.2923
"212980",-0.08905,0.05045
"212986",-5.38105,-3.02925
"212989",-0.124,-1.0384
"212998",-1.3798,0.0902
"212999",0.5891,0.30735
"213002",0.1115,-0.9256
"213006",0.37415,-0.22535
"213011",0.8896,1.4216
"213012",-0.18165,-0.74505
"213019",-0.0995,-0.3969
"213027",-2.8817,1.2178
"213053",0.0999333333333333,-0.0137666666666666
"213054",-1.097,-0.9417
"213056",0.99315,0.7749
"213068",0.3659,0.0863
"213081",-2.7903,-1.1205
"213084",-0.7026,0.4967
"213109",0.701966666666667,0.557033333333333
"213119",-1.0308,-1.2762
"213121",0.5047,1.1429
"213171",-0.2155,-0.6217
"213208",0.767,-0.8734
"213211",-0.59655,-0.93425
"213233",0.3499,0.653
"213234",1.6604,1.0678
"213236",-1.3961,-0.2721
"213262",0.83285,0.98285
"213272",-0.2641,0.3111
"21331",-2.4707,-0.0633
"213311",1.9883,1.2757
"213326",0.209433333333333,0.706333333333333
"21333",-0.3342,0.5956
"213332",-0.2471,-1.3218
"21334",0.2132,1.1536
"21335",0.0053,0.8266
"213350",1.7086,1.0032
"21336",-0.2718,-0.4237
"21337",-3.2659,-0.1841
"21338",-0.159166666666667,-0.5106
"213389",-0.7524,-0.5772
"21339",0.341,0.1512
"213391",0.8145,1.67445
"213393",-0.78045,-0.66585
"21340",1.3622,3.3258
"213402",1.7376,1.7692
"213409",0.3726,-0.6976
"21341",-0.6035,-0.3547
"213417",-0.43185,-0.0161
"21343",0.2542,-0.0476
"213435",0.3505,0.6277
"213436",-0.6455,-1.2353
"213438",0.5671,-0.7812
"213439",0.4305,-0.0339
"21345",0.3858,-0.0921
"213450",-0.9871,0.3805
"213452",0.1817,0.24125
"21346",-2.1199,-2.5727
"213464",0.7125,1.0074
"213469",0.322366666666667,-0.205333333333333
"213484",0.4479,-0.3087
"21349",0.1002,0.4702
"213491",-1.66495,-1.37255
"213498",0.0978,-0.832
"213499",-0.37105,-1.37495
"21350",0.8258,0.761
"21351",-1.19,-1.5089
"213522",-1.6152,-1.2137
"213527",-0.9324,-1.9086
"21353",-0.581,0.1519
"213539",0.092,0.3942
"21354",2.01215,-0.7385
"213541",1.0849,1.04925
"21355",4.3538,0.5897
"213550",0.1374,0.6263
"213556",-0.38435,0.10355
"21356",0.9335,-0.8249
"21357",-1.605,-2.198
"213573",2.0557,-0.5778
"213575",-0.1197,-0.3254
"213582",0.78515,0.7374
"213603",-1.3881,-2.6527
"213649",-1.0888,-0.5298
"21366",0.568666666666667,0.445233333333333
"21367",-0.3923,-0.58515
"213673",0.0551,0.4307
"213696",-0.1882,-0.0359
"21371",0.018625,0.288425
"21372",1.5065,0.9825
"21374",0.2898,0.4783
"213742",-0.0342333333333333,0.119233333333333
"21375",1.6652,0.7717
"213753",-2.3718,-1.785
"21376",-0.1877,0.0736
"213760",0.6235,0.8415
"213765",-0.2857,-0.8239
"213773",-0.0215,-0.0738
"21378",1.0387,0.6683
"213783",-0.96835,0.1039
"21379",-0.5278,-0.739125
"21380",-1.5524,-0.924
"213811",0.3809,0.0352
"213819",-0.17705,-0.14885
"213827",-0.3739,-0.27525
"21384",1.47365,0.92095
"21385",-0.2977,-0.2222
"21386",0.7411,0.8883
"21387",-0.26755,1.46365
"21388",-0.12145,-0.467
"21389",1.1319,1.1551
"213895",0.09935,-0.65295
"21390",-0.5288,-0.5397
"21391",-0.1698,0.5124
"21393",0.0307,0.6114
"213948",-0.1048,0.6599
"213956",-1.0948,-0.5531
"213980",-0.2371,-0.8466
"213988",1.32033333333333,0.346666666666667
"213989",0.1577,0.1518
"21399",0.59785,0.56905
"213990",0.6116,0.60405
"213993",0.879566666666667,0.816133333333333
"21400",0.9556,0.0912
"21401",0.882,0.2418
"21402",-0.16295,1.59745
"214048",1.36845,0.7066
"214058",-0.0889,0.098
"21406",0.929766666666667,0.00296666666666671
"214063",-0.2715,-0.2101
"21407",0.9248,-1.2266
"21408",-1.0923,-1.1055
"214084",-0.1939,0.0858
"21410",0.1594,-1.04785
"214105",-0.8107,-0.1002
"214106",1.3526,0.3466
"21411",1.22785,0.5567
"214111",-0.0583,0.6775
"214112",-0.23685,-1.766
"21412",2.6074,0.5466
"21413",1.56146,-0.078
"214133",0.3779,-0.3382
"214137",1.6186,1.43606666666667
"21414",0.25335,0.2902
"21415",1.2801,-0.33465
"214150",-0.4694,-0.356566666666667
"21416",-0.96775,-0.0451
"214162",0.2903,-0.57415
"21417",0.225866666666667,0.637
"21418",-0.6157,-0.474466666666667
"214189",-1.7931,-1.148
"21419",0.16315,-0.6877
"21420",-0.142,1.1162
"21422",-0.8127,-1.3024
"21423",-0.667266666666667,-0.598833333333333
"214230",1.2513,0.4188
"214240",-0.1045,-0.1639
"21425",-0.417,0.5309
"214253",-0.5029,-0.1253
"214254",1.02285,0.7246
"21426",-0.4429,-0.1734
"21427",0.3342,0.6987
"21428",-0.51235,-0.14025
"21429",0.6067,-0.50215
"214290",-1.7579,-2.0814
"214301",-1.0087,-1.6599
"21432",-1.443,-0.1051
"214321",-0.4485,0.2941
"214345",-1.5657,-0.2596
"214359",-0.849,0.5294
"214384",0.16535,0.71695
"214403",0.4449,0.5001
"214424",0.0545,-0.1869
"214425",0.8377,1.0115
"214444",-1.01833333333333,-0.132933333333333
"214459",-0.3924,-0.0256
"214469",-0.2111,-0.099
"214489",0.260366666666667,0.636333333333333
"214498",0.18468,0.26668
"214505",0.2554,0.1443
"21452",-1.040275,-1.031325
"214523",-0.9749,0.5374
"21453",0.8688,0.173433333333333
"214531",0.3002,-0.3096
"21454",-0.3184,0.9711
"214547",2.0349,0.8596
"214552",-0.262033333333333,-0.2397
"214572",-1.244,-1.3556
"214575",-0.1785,-0.3673
"214579",-0.4156,-0.4964
"214580",-0.04025,0.208
"214585",0.4737,0.7441
"214597",-0.496,-0.1394
"214601",-0.3716,0.2816
"214616",1.1475,0.4544
"214627",-0.8353,-1.0869
"21463",-0.3583,-0.1723
"214639",-0.6485,-0.068
"214642",-0.3643,-0.6607
"214663",-0.68006,-0.93878
"214669",-0.4082,-1.4
"214685",-0.1882,0.1644
"214704",-0.1847,-0.3704
"214742",0.573425,0.3162
"214763",-0.01825,-0.7035
"214764",-0.0657,-0.325533333333333
"214779",0.4539,-0.5389
"214791",0.2056,0.6122
"214804",-0.4897,-1.5713
"214854",0.5303,-0.2752
"214855",-2.7931,-2.7755
"214895",0.6311,0.1855
"214897",0.2572,-0.133033333333333
"214899",0.052025,0.8684
"214901",0.3886,1.2445
"214917",-0.11,0.7195
"214922",-1.0312,-0.4077
"214931",1.6575,0.6518
"214932",-0.1347,-1.0828
"214944",-1.8061,-0.5629
"214951",1.0676,-0.9194
"214952",0.4683,-0.0072
"214968",0.0783000000000001,-0.0734333333333334
"215001",0.561,-0.5303
"215008",0.6716,0.307466666666667
"215015",0.1402,0.3087
"215031",1.0619,1.3383
"215051",2.148,1.9261
"215085",0.8744,1.1124
"215090",0.8003,-0.81435
"215095",0.3008,0.4426
"215113",0.725166666666667,-0.512633333333333
"215114",-0.141125,0.17065
"215160",-0.2531,0.164966666666667
"215193",-0.4076,-0.02925
"215194",-2.1457,-2.7722
"215201",-1.0921,-1.0735
"215210",-0.3709,-0.6509
"215243",-0.1635,0.8054
"215257",0.9408,1.0467
"215274",0.1574,-0.3469
"215280",0.6203,1.28065
"215303",0.2598,-0.5836
"215332",-0.2642,2.0741
"215335",-0.81,0.5524
"215351",0.0823333333333332,0.2642
"215378",-0.6159,1.6513
"215387",-0.50845,-0.0759
"215418",-0.34465,-1.2974
"215436",1.6651,1.2925
"215445",0.3125,-0.0136
"215446",0.8041,0.2182
"215449",-0.19795,-0.44
"215456",-0.0171,2.8554
"215472",-1.0073,-1.9409
"215474",-0.23965,-0.10805
"215476",-0.2635,-0.66775
"215494",0.74985,0.42045
"215512",-1.648,-0.3105
"215615",-1.6971,-0.8809
"215627",0.468,0.5328
"215632",1.2536,1.0191
"215653",0.01225,0.06795
"215690",-0.442866666666667,-1.01306666666667
"215693",0.3784,0.4128
