"","GSE30577_Rabies_vs_Control"
"69953",2.2285
"69955",-2.4974
"69956",-2.6002
"69957",-2.29735
"69961",-0.7383
"69964",1.2812
"69968",-1.3121
"69974",-0.8125
"69976",-0.8801
"69981",0.6495
"69982",2.5327
"69983",-2.9297
"69987",1.2823
"69993",1.8298
"70004",1.6207
"70008",-5.4156
"70011",0.6832
"70012",2.0819
"70020",1.0305
"70021",-3.903
"70024",3.7361
"70028",-0.43645
"70044",-1.4569
"70047",1.1442
"70052",0.84805
"70054",3.3238
"70055",-0.9244
"70060",-0.4104
"70061",-2.2114
"70062",3.9543
"70065",-0.6363
"70069",-1.478
"70073",-1.132
"70078",0.1879
"70080",1.6431
"70082",-1.0647
"70086",3.1368
"70088",-2.5309
"70093",-1.4748
"70097",0.978666666666667
"70099",-1.09975
"70103",1.04005
"70108",2.94
"70110",5.2959
"70118",-1.1902
"70120",-0.5507
"70122",0.035
"70127",0.9909
"70129",2.11575
"70144",-0.4576
"70147",2.0646
"70153",1.1413
"70155",0.76335
"70157",2.6076
"70160",-1.69855
"70163",-0.3742
"70166",1.6417
"70202",-1.3412
"70207",1.8088
"70208",1.5122
"70218",0.0786
"70223",-1.2192
"70225",-0.3957
"70231",-0.27225
"70233",0.5526
"70235",-1.1437
"70237",3.2746
"70238",-1.2124
"70239",-0.3981
"70240",-0.1544
"70247",-3.6332
"70248",3.1085
"70261",-1.4144
"70274",1.07775
"70281",1.3173
"70285",1.67815
"70291",-2.1758
"70292",1.21096666666667
"70294",-0.1445
"70296",0.5795
"70297",-1.04526666666667
"70300",0.8345
"70310",0.334
"70312",-1.61573333333333
"70314",-0.0358
"70315",1.4345
"70316",0.7161
"70325",0.3754
"70333",0.5844
"70337",-0.677
"70348",1.1249
"70349",0.44165
"70350",-0.4276
"70351",2.1796
"70354",-1.17863333333333
"70355",1.5407
"70356",1.0027
"70358",-0.1589
"70359",-1.02633333333333
"70361",2.2029
"70362",2.9719
"70369",-0.7242
"70371",-2.5546
"70373",0.1081
"70377",2.0764
"70380",1.65205
"70381",-2.7435
"70383",2.2183
"70385",1.8992
"70387",2.21825
"70392",2.0582
"70393",3.661
"70396",-0.7214
"70405",-1.9542
"70408",-1.2503
"70415",-1.4271
"70419",-0.4224
"70420",1.4373
"70422",-0.667
"70425",2.2077
"70428",-0.6748
"70430",3.5968
"70432",0.7779
"70433",0.617466666666667
"70435",-0.0618
"70439",0.41225
"70445",-2.1105
"70450",-1.0567
"70454",1.70245
"70457",1.8328
"70458",0.8048
"70461",-0.3959
"70465",0.658433333333333
"70466",1.6379
"70470",-2.4977
"70472",-0.7103
"70481",0.3586
"70484",1.1763
"70487",-1.7511
"70495",1.31535
"70497",2.5181
"70503",0.1088
"70508",3.31183333333333
"70510",-4.8641
"70527",-0.244
"70530",-0.2148
"70533",0.1399
"70537",-0.7834
"70544",-1.049
"70549",-3.5012
"70551",0.60275
"70552",-5.5782
"70560",-0.9944
"70561",0.54135
"70568",2.1669
"70571",0.5081
"70572",0.6156
"70573",1.3433
"70574",0.7417
"70579",-1.60226666666667
"70584",-0.2633
"70591",-0.508533333333333
"70592",1.472
"70594",1.5266
"70598",-0.80035
"70599",2.493
"70601",-0.58895
"70602",-0.2066
"70603",-0.4499
"70605",-0.5067
"70615",-1.952
"70616",0.5955
"70617",4.68645
"70620",0.3522
"70624",-1.6556
"70625",-0.5489
"70626",2.227
"70638",-0.0847
"70640",2.8761
"70645",1.711
"70646",0.9227
"70650",-0.673033333333333
"70661",0.831366666666667
"70675",1.55796666666667
"70676",-0.8591
"70681",1.42975
"70683",2.0327
"70686",-1.5071
"70696",1.13485
"70699",0.0189
"70701",2.0546
"70719",3.65785
"70720",2.2486
"70725",-1.7841
"70729",-1.1043
"70750",0.4898
"70753",-0.3377
"70757",0.87925
"70767",1.0286
"70769",-0.8471
"70771",0.249733333333333
"70779",-0.8045
"70785",4.5651
"70788",0.2571
"70789",0.3122
"70790",-0.458233333333333
"70791",-0.9757
"70797",1.26956666666667
"70799",0.13505
"70802",-0.0908
"70807",4.6324
"70808",-3.0779
"70809",0.3889
"70821",1.5393
"70823",0.0252
"70829",1.04285
"70831",0.4382
"70834",-0.45535
"70835",3.7135
"70839",-2.2706
"70840",1.2211
"70844",2.1468
"70845",0.6148
"70846",1.1537
"70852",0.4657
"70853",1.95605
"70859",-0.3632
"70861",2.0514
"70862",1.9789
"70866",-0.1614
"70873",-3.8354
"70874",0.01405
"70881",0.37815
"70882",0.9046
"70884",0.2203
"70887",-0.7014
"70891",0.004
"70892",-3.0964
"70893",1.4433
"70894",0.1498
"70897",-0.928
"70900",2.8179
"70901",1.8068
"70902",1.2554
"70909",1.09765
"70911",1.9115
"70918",1.2495
"70920",-0.1374
"70925",-0.980233333333333
"70928",1.3828
"70930",-0.08055
"70933",1.7171
"70936",0.0796
"70941",1.322
"70945",0.75935
"70948",1.145
"70950",-1.55705
"70951",-1.0306
"70952",0.8856
"70956",3.6133
"70957",1.0586
"70967",0.806366666666667
"70969",1.6052
"70970",0.7852
"70971",-0.3755
"70976",-0.3196
"70977",0.81155
"70979",2.1438
"70980",0.1963
"70981",2.4935
"70984",-0.46745
"70986",0.7596
"70988",0.9194
"70989",-1.34035
"70992",0.3943
"70993",1.462
"70998",0.714
"70999",0.194
"71001",1.0686
"71003",0.9316
"71007",0.368
"71011",1.617
"71020",0.938
"71027",-0.7794
"71037",-1.4207
"71040",0.4501
"71041",1.7031
"71045",-2.4896
"71057",0.2521
"71059",1.7989
"71063",-1.5141
"71064",1.219
"71066",-1.3298
"71069",-0.24
"71078",1.2638
"71085",0.9853
"71088",1.7664
"71089",0.98075
"71090",-4.3571
"71091",1.0844
"71092",0.3155
"71093",1.3891
"71096",-0.357333333333333
"71099",-0.1401
"71100",-0.2255
"71101",0.3621
"71103",1.2933
"71106",1.1042
"71111",1.3638
"71116",3.1545
"71120",1.0011
"71125",-0.8604
"71130",1.2365
"71131",-0.27305
"71132",2.6406
"71135",-1.6764
"71137",-0.8077
"71138",-2.4376
"71145",1.1987
"71147",0.5465
"71148",-1.82933333333333
"71151",0.26405
"71156",1.7136
"71158",1.2485
"71159",-0.9421
"71161",0.8973
"71163",-3.0568
"71164",0.1455
"71166",0.81325
"71169",-0.55365
"71176",0.9268
"71177",0.69
"71181",-1.9554
"71183",2.3097
"71196",0.2768
"71198",2.1144
"71200",-5.2325
"71203",-1.1964
"71207",-3.2887
"71208",-1.1078
"71213",-0.2626
"71223",3.2489
"71227",-0.6302
"71228",-0.25795
"71233",-4.1365
"71234",2.2943
"71236",1.2414
"71240",-1.3841
"71241",1.2009
"71242",0.7236
"71243",1.357
"71247",0.8171
"71254",-0.21365
"71264",-1.4123
"71268",-0.7949
"71270",0.4012
"71275",1.6746
"71276",1.7441
"71279",2.0285
"71281",1.7988
"71287",-0.8914
"71290",-2.8299
"71291",3.1428
"71296",2.7092
"71297",1.2586
"71300",1.2007
"71302",-0.90765
"71304",1.1944
"71306",-1.827
"71307",-0.0028
"71310",0.00565
"71313",0.47075
"71323",3.0755
"71325",0.89
"71326",-0.7183
"71327",1.6326
"71330",-1.03233333333333
"71336",3.4749
"71338",1.1173
"71340",0.325466666666667
"71345",1.9012
"71349",1.1208
"71354",1.7988
"71355",-0.4575
"71361",1.75185
"71362",-0.1725
"71363",0.3395
"71371",0.774975
"71375",-1.2263
"71386",1.073
"71388",-0.3914
"71389",-0.891566666666667
"71390",-0.5936
"71393",-2.245
"71395",0.3595
"71398",3.274
"71405",-0.1726
"71406",1.35245
"71409",3.02595
"71421",-2.5093
"71424",0.8683
"71435",-1.9445
"71445",-0.1846
"71449",0.1576
"71453",-2.5774
"71458",-1.62723333333333
"71461",1.6966
"71472",0.17145
"71474",0.8327
"71481",0.7112
"71492",0.8718
"71510",-0.3513
"71517",0.7349
"71520",1.3716
"71521",0.955033333333333
"71522",1.3931
"71523",-1.7141
"71529",1.2316
"71544",0.327133333333333
"71562",-0.3076
"71564",-1.8744
"71567",3.07035
"71578",-0.7918
"71583",0.7067
"71586",3.07965
"71597",-1.099
"71602",0.7214
"71607",4.458
"71609",0.8338
"71617",-0.3669
"71619",-0.4668
"71624",0.1684
"71638",1.5731
"71640",1.1586
"71643",0.78855
"71647",1.4658
"71648",1.2782
"71650",1.29465
"71653",0.3157
"71660",3.78405
"71661",-0.2166
"71664",-1.2744
"71665",-1.25735
"71667",1.2013
"71670",-1.7329
"71673",0.4625
"71675",0.17555
"71678",-1.034
"71679",-2.4359
"71682",1.8433
"71683",3.8363
"71684",5.4805
"71685",-1.8923
"71690",0.5288
"71691",-1.1203
"71693",1.9725
"71701",4.02545
"71703",0.9976
"71704",1.5096
"71706",-0.4792
"71707",-1.7585
"71709",2.749
"71710",0.20085
"71711",-3.51845
"71712",4.0011
"71713",-0.0467
"71715",0.9595
"71720",1.46085
"71721",0.3135
"71722",0.50495
"71723",2.30383333333333
"71724",-0.1995
"71726",-0.3495
"71728",-1.7763
"71729",2.4642
"71732",0.1194
"71735",-0.6666
"71740",0.6963
"71742",-2.2111
"71745",1.4891
"71752",-0.7442
"71753",-0.7485
"71755",-0.6529
"71756",-0.0348
"71761",0.1006
"71767",-0.3091
"71768",-0.005
"71770",3.0411
"71772",3.3785
"71773",-0.8922
"71774",-0.3952
"71775",1.86395
"71776",1.0023
"71777",0.8212
"71778",2.1398
"71779",0.2347
"71780",-0.5037
"71781",0.6831
"71782",1.29865
"71785",-0.5874
"71787",-1.44975
"71790",3.2386
"71791",0.3387
"71793",0.6637
"71795",-0.255
"71797",-0.4008
"71799",1.1465
"71801",3.3066
"71804",1.51405
"71805",3.2013
"71807",-0.56365
"71810",3.8184
"71816",1.5874
"71817",0.9946
"71818",1.6775
"71819",1.4788
"71820",0.5821
"71824",2.1449
"71827",-1.3583
"71828",1.4358
"71829",-1.1727
"71830",0.9283
"71831",-0.2044
"71833",-1.46305
"71834",-0.4842
"71835",0.69585
"71836",0.0855
"71838",0.4826
"71839",3.34803333333333
"71840",-0.0765
"71841",0.2191
"71843",-0.193
"71844",0.529866666666667
"71846",-0.7099
"71853",-1.28746666666667
"71854",1.9568
"71856",0.2264
"71860",0.3707
"71861",0.3884
"71862",3.6376
"71863",0.2518
"71865",0.66755
"71867",1.823
"71868",-0.7956
"71869",-0.13485
"71870",0.7227
"71874",-0.3498
"71876",1.0029
"71877",-1.0962
"71878",2.2087
"71881",-1.4694
"71883",2.192
"71884",3.0563
"71885",-1.124
"71886",-0.878
"71887",0.5384
"71888",1.2629
"71889",0.7804
"71890",5.0463
"71893",0.1723
"71897",1.7961
"71900",0.94605
"71901",0.964
"71902",0.8018
"71903",-0.5297
"71908",2.9363
"71909",-0.98935
"71910",-2.024
"71911",-8.1305
"71912",-1.133
"71913",0.7536
"71914",3.3146
"71916",-2.988
"71918",-2.0006
"71919",0.9523
"71920",-1.0097
"71929",2.4572
"71932",1.0705
"71934",4.1177
"71939",6.1687
"71941",1.7154
"71946",1.7236
"71947",-4.2285
"71950",-1.8046
"71951",1.7372
"71952",0.2337
"71955",0.9229
"71956",5.2119
"71957",-0.4058
"71960",-0.377
"71962",1.1002
"71963",1.979
"71966",2.10205
"71967",-1.5127
"71968",1.7699
"71971",0.4429
"71972",0.90765
"71973",0.1589
"71974",-1.4052
"71978",1.33696666666667
"71979",-0.7747
"71981",0.56425
"71982",3.601
"71983",2.5944
"71984",-2.7643
"71986",-0.8317
"71988",-0.601
"71990",2.5425
"71991",-0.7969
"71994",3.5109
"71995",-0.3322
"71996",0.3807
"71997",-0.2384
"71998",0.2186
"71999",-5.5283
"72000",0.6787
"72002",-1.0776
"72007",1.1268
"72008",0.4565
"72012",0.9647
"72017",0.49455
"72020",-0.80885
"72022",2.3636
"72023",-0.8267
"72025",1.2673
"72026",2.0086
"72027",-0.267
"72029",0.9663
"72030",0.1269
"72033",2.6343
"72040",0.28765
"72041",-1.603
"72042",1.3462
"72043",2.06395
"72045",0.4039
"72046",0.3262
"72047",-1.8801
"72049",2.0642
"72053",-1.425
"72054",4.7028
"72055",-1.78095
"72056",0.1876
"72058",0.6661
"72061",1.7051
"72065",1.1887
"72068",-0.621533333333333
"72074",1.5069
"72075",4.46315
"72076",0.9347
"72077",1.2545
"72079",1.9116
"72082",-0.2022
"72083",0.3652
"72084",1.292
"72088",-0.0232
"72090",-1.1005
"72091",-0.7341
"72094",0.2837
"72096",-0.8745
"72097",-1.37715
"72102",2.05445
"72103",-2.4016
"72107",1.5335
"72108",-5.5104
"72112",-0.3661
"72113",-0.5555
"72114",1.8397
"72117",0.523766666666667
"72119",4.8538
"72121",2.6125
"72122",-1.33
"72123",1.9597
"72124",1.4871
"72129",-1.8078
"72133",-0.545
"72136",-0.4155
"72137",0.9027
"72139",-0.2239
"72140",1.3394
"72141",1.0719
"72145",-1.02205
"72147",0.72375
"72149",-0.4592
"72151",2.6925
"72154",-0.4269
"72155",-1.1873
"72160",0.0613
"72162",1.0839
"72167",2.6957
"72169",0.1665
"72170",-1.436
"72171",3.8698
"72175",-0.4653
"72181",1.6256
"72183",0.3701
"72184",0.7459
"72185",4.5529
"72190",2.5955
"72193",1.00385
"72194",-0.7548
"72195",-2.8349
"72199",1.76123333333333
"72201",-0.7286
"72205",-2.9832
"72215",-0.22755
"72221",-0.6509
"72230",-0.1129
"72235",0.0162
"72236",-1.2548
"72238",-0.929
"72244",3.35583333333333
"72250",-0.4571
"72252",1.4246
"72254",-2.9423
"72258",0.8415
"72265",-0.8724
"72267",-0.655133333333333
"72271",1.2657
"72273",-1.158
"72275",2.2475
"72277",2.1156
"72278",-1.74936666666667
"72281",0.3179
"72282",1.84
"72284",3.0241
"72287",-0.9188
"72289",-0.510825
"72290",4.1688
"72293",-1.1181
"72296",-1.99995
"72297",1.351
"72303",-0.3104
"72306",-0.83705
"72308",-0.6473
"72309",-0.5571
"72310",3.3633
"72318",1.466625
"72320",1.2515
"72322",-0.147366666666667
"72323",0.1549
"72324",-3.4642
"72330",-0.0198
"72333",2.28733333333333
"72341",-0.4568
"72344",1.19815
"72345",1.669
"72349",-0.3964
"72350",-0.3081
"72351",0.9727
"72357",-0.2462
"72361",0.7555
"72368",1.2868
"72371",0.98205
"72373",2.553
"72375",0.997
"72383",3.2578
"72388",0.0485
"72391",1.1778
"72392",1.1112
"72393",-0.0137666666666666
"72395",2.3657
"72399",-0.42045
"72400",0.78525
"72401",3.293
"72404",-0.0957
"72413",-1.2938
"72415",1.6307
"72421",0.4863
"72425",-0.82125
"72429",1.049
"72431",1.0116
"72433",-0.1371
"72434",1.3413
"72446",0.7692
"72454",-0.79955
"72461",1.66465
"72462",2.16346666666667
"72465",2.5976
"72472",1.82463333333333
"72477",1.46905
"72479",1.7087
"72480",-1.5009
"72482",-1.5274
"72495",0.4912
"72500",2.2677
"72502",0.0205
"72503",1.5845
"72504",0.6819
"72507",-0.5536
"72508",-0.14465
"72512",5.3505
"72515",1.92595
"72518",0.0587
"72519",1.8516
"72522",-4.8255
"72535",4.4753
"72542",-0.9457
"72543",0.5241
"72549",2.3833
"72554",0.6641
"72555",1.3807
"72560",0.6725
"72562",0.1452
"72563",-0.39
"72565",2.7105
"72567",0.609125
"72568",-2.85173333333333
"72569",-0.2711
"72572",0.23555
"72575",-1.1517
"72580",4.7476
"72584",1.0661
"72587",0.48735
"72590",-0.574766666666667
"72599",2.3937
"72605",-1.0753
"72607",-0.7334
"72611",0.788975
"72614",1.7289
"72615",-0.97425
"72621",-0.1785
"72630",2.2243
"72634",1.6074
"72635",3.6261
"72649",1.1778
"72654",0.1783
"72655",2.44875
"72656",-1.3105
"72662",1.16035
"72665",0.1747
"72667",-1.732
"72672",-0.64625
"72674",0.2745
"72677",0.9573
"72690",4.6214
"72691",3.0057
"72692",-3.0075
"72693",-0.0025
"72699",-0.0656
"72701",0.17705
"72709",2.2868
"72713",0.9539
"72722",-3.446
"72723",-1.8549
"72726",1.7475
"72729",0.70915
"72735",0.31365
"72736",0.6174
"72739",-1.2614
"72745",-0.38755
"72747",0.6076
"72750",-0.168525
"72754",-2.0072
"72772",0.7941
"72774",-1.9682
"72775",0.9743
"72776",0.4374
"72778",0.5029
"72780",-0.5082
"72787",-0.5377
"72789",-0.12955
"72792",2.1705
"72795",-2.3871
"72805",-1.2361
"72823",1.8121
"72825",-0.0849
"72826",1.5718
"72828",-1.0517
"72831",-1.11745
"72832",-1.93725
"72836",-1.2534
"72843",-0.534033333333333
"72865",-3.044
"72873",-3.1987
"72880",-2.5703
"72881",1.3284
"72886",-0.3633
"72895",-0.201433333333333
"72925",3.1949
"72927",1.94865
"72931",-1.4129
"72935",0.9096
"72946",-0.1688
"72947",0.2152
"72949",0.7883
"72958",0.8638
"72960",-1.4725
"72961",1.9388
"72972",0.2006
"72981",-0.6415
"72982",-0.0143
"72993",0.3417
"73016",0.2121
"73024",0.1443
"73040",0.17125
"73062",-1.377
"73067",3.7627
"73068",-0.311
"73078",-0.4118
"73090",-0.5539
"73100",-1.9532
"73102",-3.9424
"73103",2.4078
"73106",0.0735
"73112",2.626
"73121",1.3772
"73122",0.7979
"73130",1.9217
"73132",2.2336
"73137",3.7439
"73144",1.6138
"73149",4.306
"73158",0.778733333333333
"73160",-0.753
"73162",2.0113
"73167",3.802
"73172",1.3291
"73174",1.3012
"73181",1.2538
"73182",-0.46265
"73191",1.7791
"73205",-0.2195
"73212",0.553
"73225",0.3142
"73234",-0.7511
"73241",1.8684
"73244",-0.0617
"73247",2.0619
"73251",-1.322
"73255",0.3377
"73259",0.9087
"73261",3.3896
"73272",1.09
"73274",-1.34563333333333
"73286",2.7394
"73293",-0.57275
"73297",1.1124
"73299",0.4243
"73300",2.0582
"73301",-0.4746
"73302",0.5764
"73304",1.452
"73307",-0.6514
"73314",1.8508
"73316",-1.4687
"73317",0.5568
"73318",1.8888
"73332",-0.43975
"73333",-1.806
"73334",-0.5463
"73335",-0.1668
"73336",2.7971
"73337",1.3075
"73338",0.68665
"73341",-0.155466666666667
"73344",-0.15095
"73350",-0.7124
"73353",0.9763
"73358",0.1325
"73360",2.4008
"73363",4.1163
"73368",3.6076
"73375",-1.4892
"73376",1.7646
"73379",2.4562
"73381",3.0116
"73382",2.8656
"73388",1.5351
"73389",2.23015
"73390",1.5653
"73392",-0.525
"73398",0.03855
"73405",-2.2249
"73407",1.4647
"73410",0.72765
"73412",-0.8295
"73419",0.4317
"73420",-0.3435
"73422",-1.37575
"73429",0.3813
"73430",-0.3006
"73431",0.8078
"73435",0.9261
"73442",3.9946
"73447",0.1122
"73453",-1.903
"73454",1.8257
"73456",-1.1494
"73458",2.0924
"73463",0.1866
"73466",-1.1509
"73469",1.0665
"73470",0.843
"73472",1.6147
"73473",0.1735
"73481",-0.0339
"73487",-1.775
"73490",0.040775
"73495",0.1095
"73503",0.6592
"73523",1.4172
"73531",-1.3169
"73532",-0.58275
"73533",2.5095
"73542",1.6045
"73545",0.7037
"73547",1.52105
"73569",-0.0924333333333333
"73571",-1.0007
"73585",-5.0706
"73589",0.8481
"73598",-0.3105
"73603",-0.9655
"73606",0.2067
"73608",0.9519
"73614",3.0476
"73616",2.2381
"73618",0.5159
"73631",2.1249
"73634",2.3461
"73635",2.6788
"73647",1.6053
"73649",1.1162
"73652",-3.0777
"73656",5.7199
"73658",-1.0055
"73660",1.5391
"73666",1.2963
"73667",-0.6122
"73671",0.7385
"73674",1.0328
"73677",2.1062
"73679",3.0198
"73680",-0.5177
"73681",0.6651
"73689",-0.17605
"73690",3.9536
"73692",2.0425
"73693",0.3049
"73699",-0.853533333333333
"73703",3.1324
"73708",1.6861
"73710",1.9127
"73711",3.6537
"73712",2.3014
"73713",-2.1723
"73719",0.6387
"73720",0.0753
"73721",0.2718
"73722",1.4816
"73723",3.1594
"73730",1.0993
"73732",0.50485
"73736",1.1643
"73744",-1.49235
"73748",1.1297
"73754",0.682
"73757",1.4298
"73761",-0.3811
"73772",1.1455
"73779",-0.3254
"73796",1.0492
"73803",1.4026
"73804",-0.1876
"73808",0.4122
"73809",0.2613
"73815",-2.0598
"73826",-1.4519
"73827",-1.6449
"73830",-1.5694
"73833",1.4256
"73834",0.0437
"73835",0.238
"73836",0.76525
"73844",2.30105
"73847",1.069
"73852",0.74335
"73856",1.0626
"73862",0.9226
"73863",0.7923
"73866",1.30255
"73873",1.72315
"73874",-2.1437
"73877",2.539
"73880",-0.0723
"73886",1.6219
"73887",0.1936
"73893",-0.3061
"73894",2.9662
"73902",1.3285
"73910",1.6874
"73914",2.47133333333333
"73916",-1.57553333333333
"73919",-0.4454
"73925",0.449
"73934",1.2258
"73936",0.47555
"73937",1.525
"73940",4.2349
"73942",-2.4884
"73945",-0.0365666666666666
"73949",0.8725
"73961",-0.8477
"73963",1.7628
"73974",0.7739
"73985",-1.3975
"73988",3.8556
"73990",-2.6608
"73992",2.057
"73994",2.4452
"73998",0.0843999999999999
"74004",-1.1614
"74006",-2.60596666666667
"74007",2.2043
"74012",-0.76205
"74013",0.3802
"74016",1.2014
"74018",-0.906225
"74019",-3.30715
"74020",-1.4082
"74022",1.9077
"74023",1.42875
"74025",-0.225
"74026",-2.1348
"74030",2.59035
"74032",-3.2685
"74034",0.2075
"74035",0.3095
"74038",2.17096666666667
"74039",1.8064
"74041",0.981
"74042",1.3795
"74043",2.722
"74044",0.1932
"74045",-2.4144
"74050",0.7528
"74052",-0.3336
"74053",1.0243
"74054",2.0886
"74055",2.19025
"74066",0.9487
"74068",3.5188
"74069",0.7948
"74071",0.1828
"74072",0.4992
"74075",0.6014
"74076",-1.2274
"74080",-0.2715
"74081",1.88505
"74084",1.7111
"74087",0.9479
"74088",-1.8828
"74090",1.64345
"74094",0.64635
"74096",3.9472
"74097",-1.2618
"74098",0.15145
"74100",-0.6917
"74103",1.0768
"74105",-1.3061
"74106",-0.0234
"74107",2.8816
"74108",-0.6632
"74111",0.0666
"74112",-0.4044
"74114",3.3326
"74116",2.029
"74117",1.8742
"74119",1.3061
"74120",0.399933333333333
"74121",2.3544
"74122",0.8641
"74123",0.00725000000000009
"74125",2.11263333333333
"74126",0.19655
"74127",3.1402
"74129",-1.178
"74131",4.2373
"74132",-3.31593333333333
"74133",1.0322
"74136",0.63435
"74137",4.1103
"74140",1.1584
"74142",0.2567
"74143",-0.9348
"74144",4.6223
"74145",5.1646
"74147",1.2808
"74150",2
"74152",3.29855
"74153",5.371
"74155",4.1883
"74156",2.1783
"74158",-0.8041
"74159",-1.5052
"74161",0.8192
"74164",0.458933333333333
"74165",-0.6259
"74167",0.0375
"74168",0.3023
"74173",1.9365
"74174",2.8444
"74175",0.2346
"74176",0.0578
"74178",3.4373
"74180",-2.1272
"74182",0.6628
"74183",2.5335
"74185",1.3143
"74186",0.8676
"74187",0.79115
"74188",2.1032
"74189",2.2737
"74190",1.7926
"74191",2.0905
"74192",4.7044
"74194",2.78136666666667
"74196",0.4164
"74197",-3.8035
"74198",3.5129
"74199",-2.001
"74200",-0.1052
"74201",0.2917
"74202",1.8468
"74203",0.5137
"74204",-0.4178
"74206",-1.1936
"74211",3.2105
"74213",-0.44575
"74218",-0.5
"74221",0.1671
"74222",0.2641
"74227",-1.9531
"74230",-0.8012
"74237",-0.084
"74239",1.34965
"74241",-4.0117
"74243",-1.7726
"74244",-0.7035
"74245",1.425
"74246",0.1395
"74248",0.5651
"74249",1.0995
"74253",1.1829
"74254",1.5323
"74255",0.636
"74256",-1.3611
"74264",0.431
"74267",0.68965
"74268",-0.1006
"74269",0.8607
"74270",-2.2619
"74276",-2.7375
"74277",0.80525
"74279",-3.4375
"74281",-1.3096
"74284",-2.5094
"74286",-0.7915
"74287",2.5332
"74288",-0.9403
"74291",1.7685
"74293",2.0477
"74295",1.3354
"74296",1.5847
"74297",-1.8219
"74302",1.1006
"74305",-1.2731
"74306",3.6433
"74309",0.3794
"74318",-2.2427
"74320",0.7132
"74322",-1.5128
"74325",0.9408
"74326",0.8764
"74330",1.0162
"74333",2.2161
"74334",0.5182
"74338",3.1248
"74340",-2.89175
"74342",1.1403
"74343",0.6965
"74349",1.7743
"74351",-1.6101
"74352",-0.793766666666667
"74354",1.2649
"74355",-0.212475
"74356",0.1156
"74359",0.5563
"74360",1.2021
"74361",3.451
"74362",-0.321
"74363",-1.179
"74364",-1.6969
"74365",3.2514
"74369",0.4629
"74370",-1.1616
"74375",0.0972500000000001
"74376",0.2153
"74377",1.4292
"74383",0.887475
"74385",1.0501
"74386",-0.6399
"74387",0.1484
"74388",-1.9867
"74392",-0.2136
"74393",-0.3063
"74396",-2.1259
"74400",0.5456
"74401",0.1714
"74403",3.3938
"74405",0.2836
"74407",-1.0434
"74408",0.96915
"74409",1.2602
"74410",-0.0901
"74411",1.7213
"74413",-0.4437
"74415",1.9665
"74419",0.05765
"74420",0.4898
"74424",1.5506
"74426",-1.0316
"74427",0.09295
"74429",2.3264
"74430",0.17995
"74434",-0.7974
"74435",-1.30165
"74437",-0.2492
"74438",-2.5257
"74440",-1.3421
"74441",0.1312
"74442",0.53105
"74443",0.1996
"74446",0.6826
"74448",0.4397
"74450",3.0369
"74451",1.383
"74453",1.153
"74454",-0.1665
"74455",1.4817
"74456",2.5617
"74458",2.193
"74460",0.0218
"74463",-0.9602
"74464",0.8196
"74466",0.6128
"74467",2.01775
"74469",0.5928
"74470",1.4015
"74471",0.98185
"74472",1.6686
"74475",1.9068
"74477",-0.1952
"74479",4.1852
"74480",-0.41125
"74481",4.9334
"74485",1.4848
"74486",0.1275
"74488",0.8586
"74490",0.2445
"74492",0.6471
"74493",0.0442
"74499",-1.1739
"74504",2.77725
"74511",4.3579
"74513",-0.65235
"74516",2.115
"74517",-0.3304
"74518",4.1194
"74519",0.719
"74521",-2.5533
"74522",-3.8853
"74525",-2.076
"74533",-0.4019
"74549",0.55745
"74551",1.5293
"74552",0.39545
"74556",1.0339
"74561",-3.5003
"74562",0.8681
"74563",-2.2295
"74568",2.8195
"74569",1.15415
"74570",-1.8053
"74571",0.3949
"74574",-1.4348
"74577",-3.1996
"74580",1.7729
"74585",-0.37645
"74589",0.8335
"74591",-0.2966
"74596",2.35235
"74600",3.30675
"74603",-1.0141
"74614",3.834
"74616",1.0888
"74617",3.1757
"74622",1.0646
"74626",-2.0202
"74627",-1.5307
"74629",1.5417
"74637",0.0718
"74645",4.6758
"74646",3.85645
"74648",0.3585
"74649",-0.5817
"74661",1.591
"74662",0.6384
"74663",0.4745
"74665",0.1125
"74666",-0.1453
"74667",2.3963
"74668",-0.8092
"74670",1.8736
"74671",1.4874
"74673",1.04375
"74675",1.1727
"74680",-2.994
"74684",1.271
"74685",-3.3537
"74686",1.3184
"74688",-0.6228
"74691",-1.8352
"74693",-2.0108
"74695",0.6574
"74700",-0.7002
"74703",-0.268433333333333
"74706",-0.2515
"74708",-0.3571
"74709",2.4648
"74711",1.7625
"74712",2.8775
"74714",-0.5291
"74716",0.9061
"74717",-1.24235
"74720",-3.0308
"74721",0.4196
"74724",0.22005
"74726",-0.4573
"74729",-0.8698
"74732",4.479
"74734",5.1364
"74735",4.119
"74737",-1.3895
"74744",1.6717
"74747",3.7006
"74748",2.5543
"74753",-2.1822
"74760",1.46206666666667
"74761",2.0913
"74762",1.7033
"74766",0.669666666666667
"74769",-0.8534
"74772",-0.17855
"74775",0.8057
"74778",-1.3928
"74781",0.2477
"74782",-0.1808
"74838",1.9523
"74840",2.142
"74841",0.755666666666667
"74843",1.0548
"74847",3.18
"74852",1.5131
"74854",-2.1632
"74855",0.7816
"74862",1.7535
"74864",-2.2794
"74868",-0.9098
"74883",-1.0886
"74884",-0.1539
"74888",1.5999
"74890",-2.6714
"74892",0.0102
"74894",-1.9623
"74896",-1.4624
"74901",0.68325
"74910",1.0992
"74914",-0.7784
"74915",-2.0908
"74917",1.9469
