"","GSE30577_Rabies_vs_Control"
"11847",7.0068
"11848",0.9783
"11852",1.9677
"11853",8.929
"11854",2.88833333333333
"11856",-0.1681
"11857",5.0156
"11859",-0.0365
"11861",1.57173333333333
"11863",2.1196
"11865",-1.1717
"11867",7.0057
"11870",0.3503
"11871",1.1214
"11872",0.0164
"11875",-1.6666
"11876",-0.534
"11877",1.1025
"11878",1.1776
"11881",1.8208
"11883",-1.6647
"11886",1.3989
"11890",-0.8345
"11891",2.5637
"11899",-0.7444
"11905",-0.7527
"11906",-0.3061
"11907",-0.739125
"11908",2.44953333333333
"11909",-0.2263
"11910",7.7294
"11911",2.8277
"11920",2.86776666666667
"11921",2.1135
"11922",-0.1095
"11923",-1.1523
"11924",-0.491
"11925",0.7066
"11927",-0.0523
"11928",0.9895
"11933",0.9415
"11936",1.4648
"11937",0.40885
"11944",0.43125
"11945",0.9399
"11946",-0.1211
"11947",-0.4659
"11964",-1.5111
"11966",-0.7509
"11973",-2.45745
"11974",3.8316
"11975",0.6715
"11977",2.9916
"11979",0.217
"11980",0.313875
"11982",2.4994
"11987",1.2573
"11988",1.3923
"11989",-1.9465
"11991",5.76605
"11993",0.7698
"11994",0.7923
"11997",0.8466
"11998",1.6001
"12000",1.0532
"12005",-0.4102
"12007",-2.8055
"12010",6.29315
"12012",-0.197
"12013",1.4935
"12014",-3.4614
"12017",0.2
"12018",4.0711
"12021",-0.289
"12022",1.3551
"12023",-0.419733333333333
"12028",0.5159
"12029",0.1073
"12034",-0.4249
"12035",-0.2771
"12036",0.502833333333333
"12038",0.4564
"12041",-1.8975
"12042",5.3077
"12043",0.24075
"12048",3.02336666666667
"12049",1.183
"12051",4.969
"12053",0.2135
"12054",-0.2446
"12055",-0.0423
"12057",0.0146
"12061",-0.4758
"12062",-0.7897
"12064",-0.6045
"12068",-1.8813
"12075",0.3195
"121021",-1.8923
"121022",2.58185
"12111",2.6624
"12121",-2.8566
"12122",7.6265
"12123",0.1969
"12124",1.0448
"12125",2.15296666666667
"12140",-1.2539
"12142",5.6701
"12143",0.2635
"12144",-0.6757
"12145",4.4247
"12153",-2.03625
"12154",0.9206
"12155",1.6122
"12156",0.6181
"12159",-1.1738
"12160",-0.51325
"12161",-1.6671
"12162",4.53315
"12163",-1.1837
"12164",0.2561
"12165",-0.4301
"12166",-1.258
"12168",-1.66275
"12169",1.8978
"12173",0.1843
"12175",4.545
"12176",-1.7433
"12181",0.5731
"12182",2.8177
"12189",-0.16985
"12190",0.8324
"12192",0.45205
"12193",3.0175
"12209",0.6733
"12211",0.6421
"12212",1.38025
"12217",0.0741
"12223",2.47125
"12226",1.42425
"12227",1.446
"12229",4.7822
"12231",4.5706
"12234",-1.4692
"12235",-0.69605
"12236",1.2804
"12237",0.0671
"12257",7.08655
"12258",8.0923
"12259",6.3453
"12260",5.9552
"12261",-0.3811
"12262",6.8638
"12263",9.15535
"12265",4.8514
"12266",5.2396
"12267",5.3764
"12269",-0.6854
"12270",0.05805
"12273",0.4746
"12274",-0.2733
"12279",0.0598
"12282",0.3223
"12283",0.309133333333333
"12286",-0.93885
"12287",-3.0915
"12288",0.2405
"12289",-0.767125
"12290",1.11895
"12291",-1.604
"12292",0.28825
"12295",-0.8419
"12296",-1.3865
"12297",-0.0814
"12299",-1.0623
"12300",-0.708
"12301",1.3419
"12304",0.744666666666667
"12305",-0.2728
"12306",4.9995
"12307",1.4441
"12309",0.6397
"12310",3.7265
"12311",-0.5892
"12313",-1.61785
"12315",-0.10985
"12316",0.346233333333333
"12317",0.27235
"12319",0.94885
"12321",-0.5383
"12322",1.5203
"12326",-0.17
"12328",1.2408
"12330",0.17155
"12331",1.798
"12332",8.57
"12333",0.7015
"12334",-0.7343
"12335",-0.4025
"12336",-0.1002
"12337",3.1818
"12338",0.8783
"12340",0.5767
"12343",2.1778
"12344",1.4484
"12345",1.6562
"12346",1.622
"12350",0.6564
"12351",1.2718
"12353",2.05
"12354",-0.2803
"12355",-0.5342
"12361",1.6018
"12362",4.2403
"12363",3.8589
"12364",6.5293
"12365",-0.6138
"12366",1.8731
"12367",-0.0772
"12368",1.9161
"12369",6.34995
"12370",5.8179
"12371",0.5997
"12372",0.7533
"12374",1.1854
"12380",3.63075
"12385",1.4319
"12386",-1.3317
"12387",-0.2542
"12388",0.882
"12389",0.1761
"12390",-1.03595
"12391",3.7198
"12393",1.314125
"12394",1.9471
"12396",1.4833
"12399",0.79565
"12400",1.21785
"12401",1.0572
"12402",0.69145
"12404",1.06005
"12405",-2.09703333333333
"12406",0.1225
"12416",-0.2183
"12418",0.7387
"12421",-1.8052
"12424",0.0483
"12425",-2.1461
"12426",-0.18215
"12427",-0.0662
"12428",3.1389
"12442",0.9073
"12443",1.4367
"12444",2.4342
"12445",4.994
"12447",-2.022
"12448",-2.89295
"12450",1.45205
"12453",0.48035
"12454",1.1706
"12455",0.678
"12457",0.7867
"12458",1.2927
"12460",-0.82305
"12461",-0.6088
"12462",-0.6141
"12464",-1.7829
"12465",-1.0992
"12466",0.5669
"12467",-0.1732
"12469",-0.619
"12475",3.9037
"12476",6.0949
"12477",3.6142
"12478",-0.3022
"12479",2.9388
"12481",4.4311
"12482",-0.0932
"12483",0.2913
"12484",3.1607
"12487",4.1962
"12488",1.10455
"12489",4.6554
"12490",3.8899
"12491",3.6944
"12492",3.2178
"12493",4.36205
"12494",1.00885
"12495",5.57945
"12497",-0.5158
"12500",2.3532
"12501",1.4764
"12502",3.3412
"12503",2.1065
"12504",0.51805
"12505",4.3039
"12506",3.86385
"12507",4.8383
"12508",5.7969
"12509",-2.0325
"12511",2.7644
"12512",4.6942
"12514",6.7166
"12515",6.1718
"12516",0.2646
"12517",5.36955
"12518",-1.0726
"12519",2.10645
"12520",0.6765
"12521",0.8787
"12522",-1.2718
"12524",5.54985
"12525",3.4464
"12526",4.9067
"12527",2.4264
"12530",-1.09465
"12531",-0.0254
"12532",-0.3078
"12534",1.57915
"12537",-1.1159
"12540",0.59248
"12544",-3.0137
"12545",0.52985
"12549",-0.697
"12550",0.0804
"12555",4.1728
"12556",0.7807
"12557",-1.0122
"12558",-0.7671
"12560",0.8304
"12561",2.0049
"12562",2.8888
"12563",0.116966666666667
"12564",-0.5694
"12565",-0.306
"12566",1.92745
"12567",0.8515
"12568",-1.1999
"12570",-0.7063
"12571",2.22846666666667
"12572",0.7821
"12575",5.036
"12576",-0.37275
"12577",0.7353
"12578",-0.3834
"12579",1.7665
"12580",1.11025
"12581",-0.2443
"12583",0.8439
"12589",-0.57915
"12590",-0.5741
"12591",1.4696
"12592",0.2063
"12593",0.46395
"12606",5.31095
"12607",-0.75815
"12608",5.3746
"12609",5.7712
"12611",1.2782
"12613",1.0436
"12615",1.8376
"12616",0.192
"12622",-0.7393
"12623",-0.2186
"12626",-0.5811
"12627",-1.1782
"12628",3.1567
"12630",4.0316
"12631",0.8674
"12632",0.8601
"12633",4.65381428571429
"12638",-0.05745
"12640",1.303
"12642",6.6484
"12643",-1.8788
"12647",0.22335
"12648",-0.00966666666666667
"12649",-0.36665
"12653",-1.5782
"12654",7.5468
"12655",5.4593
"12659",-2.37935
"12660",1.0941
"12661",1.624
"12662",-0.19075
"12663",-0.5199
"12667",-0.628
"12669",0.7901
"12671",0.39
"12672",1.1273
"12675",1.17345
"12677",-0.862
"12683",-0.375
"12686",2.7544
"12695",-1.9106
"12696",5.0112
"12700",5.0177
"12702",3.1868
"12703",5.2573
"12721",2.27445
"12723",-0.1328
"12724",-0.13815
"12728",2.4541
"12729",0.563
"12733",-0.2079
"12737",1.2741
"12738",-0.4343
"12739",-2.3961
"12740",-1.0206
"12741",2.0689
"12747",1.2029
"12750",0.530733333333333
"12751",1.4104
"12752",2.0817
"12753",-1.1832
"12759",1.3602
"12763",-0.74055
"12765",0.3833
"12766",6.4299
"12767",4.6447
"12768",6.8179
"12769",2.4579
"12770",0.7817
"12771",-0.27495
"12772",4.2221
"12773",-0.80265
"12774",4.9658
"12775",4.4591
"12776",1.1971
"12777",1.0019
"12778",2.1616
"12780",0.5387
"12785",0.9013
"12788",-1.0425
"12789",-0.2177
"12790",-0.9667
"12795",-0.1198
"12796",2.5314
"12798",2.1716
"12799",-0.813
"12801",0.0354
"12802",3.08425
"12805",0.2777
"12807",1.61725
"12808",-0.6905
"12810",3.4742
"12812",-0.27
"12813",0.9304
"12814",-0.398633333333333
"12815",0.3626
"12816",-1.16055
"12817",0.2782
"12818",0.2041
"12819",0.7567
"12821",1.7405
"12822",-0.10915
"12823",-1.45283333333333
"12824",-0.3745
"12825",1.2045
"12826",3.95173333333333
"12827",4.0406
"12828",-0.71755
"12829",-0.6397
"12831",-0.3302
"12832",0.4674
"12833",0.8565
"12834",-0.1388
"12835",0.146633333333333
"12836",1.1781
"12837",-0.34285
"12839",2.735
"12841",-1.0513
"12842",-0.2132
"12843",0.6824
"12847",0.734
"12848",-0.82865
"12854",-0.8708
"12862",1.4961
"12869",-1.3234
"12870",5.0212
"12873",-1.8585
"12874",1.0946
"12890",-0.7603
"12894",1.45005
"12896",0.3351
"12902",0.6951
"12903",-1.1811
"12904",-1.3484
"12905",1.5063
"12908",0.5734
"12909",3.1508
"12912",3.74825
"12913",2.4322
"12914",0.0855
"12915",0.681
"12916",5.73601666666667
"12919",-1.2719
"12925",3.00125
"12927",1.0596
"12928",2.1385
"12929",-0.1947
"12931",-1.16545
"12933",-1.4308
"12934",0.84165
"12944",1.1161
"12945",-1.3132
"12946",5.2363
"12950",-0.4445
"12951",0.595
"12952",1.12385
"12953",0.54225
"12954",0.14885
"12955",0.45845
"12957",0.2883
"12958",1.0307
"12959",4.8123
"12960",-0.3982
"12961",-1.6183
"12964",2.1755
"12966",-0.4
"12967",0.1277
"12968",0.1205
"12970",2.6594
"12971",2.8342
"12977",8.8004
"12978",-0.254466666666667
"12981",1.2729
"12982",4.9927
"12983",3.75185
"12984",3.7678
"12985",2.6764
"12986",5.3891
"12988",1.64055
"12990",1.49315
"12991",-0.421
"12992",-0.0113
"12993",-0.2015
"12994",-0.0453
"12995",-1.28325
"13000",1.3406
"13002",-0.72845
"13003",2.20025
"13004",-0.4692
"13007",-0.3567
"13008",0.3825
"13009",-0.5971
"13010",-0.3186
"13011",2.5038
"13012",0.5317
"13013",-1.9035
"13014",4.6847
"13019",-0.2002
"13025",6.092
"13026",0.2193
"13030",3.9403
"13032",5.1338
"13033",2.9608
"13034",0.3982
"13035",0.727
"13036",8.9529
"13038",3.2562
"13039",6.0689
"13040",5.4321
"13041",5.8651
"13043",0.995
"13046",-0.599866666666667
"13047",-0.458225
"13051",-0.3357
"13052",3.04766666666667
"13056",-0.9273
"13057",7.6008
"13058",3.57545
"13063",-1.313
"13067",-0.6156
"13070",2.1312
"13072",-0.5254
"13074",0.1488
"13075",-0.2744
"13076",0.6526
"13077",-0.2222
"13078",6.729
"13079",0.0233
"13081",0.2207
"13082",0.9143
"13089",0.1967
"13090",1.1352
"13097",0.60755
"13101",-0.64345
"13106",2.3329
"13107",2.0494
"13108",0.9865
"13109",0.02255
"13110",-0.0887
"13113",3.337
"13115",0.40085
"13119",2.2778
"13121",-0.8108
"13122",1.805
"13123",4.4277
"13124",1.149
"13131",0.1484
"13132",4.1289
"13136",0.6069
"13138",-1.50105
"13139",-0.3801
"13143",-0.3722
"13144",-0.6398
"13162",0.8539
"13163",2.4109
"13164",-0.48745
"13166",-0.365
"13168",2.2782
"13169",3.99085
"13171",-1.3334
"13172",1.1345
"13175",0.5468
"13176",0.3527
"13177",0.0845
"13178",2.46866666666667
"13179",5.2169
"13190",-0.22035
"13193",0.698433333333333
"13195",-0.14775
"13196",-0.8441
"13197",5.572
"13198",5.4292
"13199",-0.6902
"13200",0.8879
"13202",-0.5453
"13204",1.05895
"13205",0.677833333333333
"13206",5.7207
"13207",-0.91565
"13209",-1.5792
"13211",-0.78755
"13214",-0.96475
"13215",1.4193
"13345",-0.7618
"13346",0.7082
"13349",3.7852
"13350",-0.58625
"13356",0.3037
"13358",-0.3337
"13361",3.2638
"13363",5.9843
"13367",3.6762
"13368",-0.2198
"13370",-0.6646
"13371",-1.0513
"13380",0.83825
"13382",0.0339
"13383",-2.4032
"13384",0.3826
"13385",-1.5661
"13386",-1.6822
"13388",7.8644
"13390",-0.2525
"13392",-1.124
"13393",0.4386
"13394",1.473
"13395",0.024
"13396",-1.1513
"13397",0.79
"13400",-0.75245
"13401",1.2324
"13404",0.1995
"13405",0.3985
"13411",0.1591
"13417",0.1419
"13418",-0.02465
"13419",-0.1202
"13421",-2.063
"13424",0.10315
"13427",-0.1039
"13430",4.5528
"13433",0.2781
"13434",4.3325
"13435",2.12235
"13436",-0.4171
"13437",0.9079
"13447",1.6011
"13448",6.43875
"13449",6.905
"13478",-0.5547
"13479",3.5388
"13481",-0.6756
"13482",1.3299
"13483",0.4365
"13486",0.9169
"13487",-0.9399
"13488",-1.2842
"13489",0.9301
"13490",-1.2516
"13491",2.7881
"13492",1.0507
"13494",-0.0292
"13495",0.0208
"13496",-0.5426
"13497",0.81645
"13505",1.1105
"13506",0.919566666666667
"13507",0.6443
"13510",-1.2011
"13511",-0.148775
"13512",1.3849
"13516",0.28635
"13518",-0.614225
"13521",8.3643
"13522",0.26485
"13524",0.2594
"13525",0.6201
"13526",0.1736
"13527",-0.5931
"13528",-0.3935
"13529",-0.1443
"13531",0.6885
"13537",5.12585
"13543",0.1089
"13544",-0.3189
"13548",1.1823
"13549",-0.889566666666667
"13555",-2.6855
"13557",-0.3881
"13560",-0.1696
"13589",-1.1381
"13591",0.7723
"13592",0.8621
"13593",0.0373
"13595",0.3313
"13599",1.6468
"13601",6.0335
"13605",0.93695
"13608",2.7227
"13609",-3.2328
"13610",4.85365
"13611",3.0631
"13614",3.5355
"13615",0.3
"13617",-0.5053
"13619",0.1569
"13626",3.4433
"13629",-1.393375
"13631",0.577366666666667
"13636",0.3032
"13639",0.5496
"13640",-1.6501
"13641",0.8004
"13642",0.1246
"13643",-0.3096
"13645",2.7742
"13648",3.323
"13649",4.36925
"13650",-0.222
"13653",2.9605
"13654",2.9007
"13655",-1.1402
"13656",0.9523
"13660",2.2808
"13661",0.0721
"13663",-1.5114
"13664",4.3693
"13665",0.946333333333333
"13667",-0.08485
"13669",0.27285
"13680",0.5324
"13681",2.153275
"13682",-0.37905
"13684",-1.8897
"13685",4.9129
"13690",0.2153
"13706",1.4773
"13709",4.4325
"13710",2.596
"13713",5.32605
"13714",0.73545
"13716",0.0545
"13717",0.7526
"13722",-0.4901
"13723",-0.36725
"13726",0.7736
"13728",-1.2669
"13730",7.0774
"13731",-1.7359
"13732",7.7621
"13733",4.3798
"13796",0.6138
"13797",-1.21745
"13798",-3.6769
"13799",1.6134
"13800",0.817866666666667
"13801",-2.3033
"13803",-1.66395
"13804",0.20675
"13805",4.2818
"13808",0.9744
"13813",-2.3482
"13819",-1.9825
"13821",-0.4267
"13822",0.62076
"13824",-0.0506
"13828",0.53985
"13829",0.64945
"13830",4.0956
"13831",0.804175
"13836",2.7792
"13837",0.2414
"13838",-1.8555
"13839",-1.72405
"13840",-0.4567
"13842",-0.9788
"13844",-1.6268
"13846",1.14225
"13850",2.4395
"13852",1.96685
"13854",-1.7732
"13856",1.0096
"13859",2.5158
"13860",-1.1102
"13863",-2.1576
"13866",0.619366666666667
"13867",0.146516666666667
"13869",-0.954575
"13870",0.9545
"13871",-1.1257
"13872",-1.8486
"13874",-0.032
"13875",4.4028
"13876",1.47975
"13877",0.26695
"13897",2.443
"13924",0.4582
"13929",-2.541
"13972",-1.2037
"13982",1.8297
"13983",1.4408
"13984",-0.7107
"13990",0.4769
"13996",1.2182
"13998",1.309
"14007",0.5487
"14008",-0.2443
"14011",4.83635
"14012",1.9951
"14013",0.9148
"14017",0.7255
"14027",-0.1298
"14028",1.341
"14029",0.2674
"14030",3.5263
"14038",1.48385
"14042",-3.3646
"14043",0.279
"140474",0.780425
"140475",0.6582
"140476",0.5692
"140477",0.2114
"14048",0.0321
"140481",-0.4165
"140482",0.491
"140484",0.26905
"140486",-0.0163333333333333
"140488",0.957833333333333
"140489",0.4095
"14049",-0.2822
"140491",1.06465
"140493",-0.709
"140494",0.45705
"140497",8.9801
"140498",0.4094
"140499",4.0977
"14050",-0.59105
"14051",0.601966666666667
"140546",0.9874
"14055",-3.2487
"140557",3.7588
"140559",1.5938
"140570",-0.406733333333333
"140571",-0.0258
"140577",-0.7936
"140579",-1.6865
"14058",2.9841
"140580",1.61996666666667
"14060",1.2254
"14061",-1.1881
"14062",0.3911
"140629",1.337
"14063",-0.603
"140630",0.0352333333333333
"14064",0.1689
"14065",-0.2173
"14066",1.5134
"14067",-1.8569
"14068",6.2689
"14069",2.738
"14071",0.7676
"140721",-0.2872
"140723",0.6364
"14073",-0.9062
"140741",-0.6738
"140742",-1.3462
"140765",-0.4088
"14077",-0.6846
"140780",2.99306666666667
"140781",2.2918
"14079",1.8126
"140792",-0.498
"140795",5.4049
"14080",-0.6507
"140806",0.3144
"14081",1.6598
"140810",0.2559
"14082",1.6804
"14083",-1.0052
"14084",0.4744
"140858",-0.2041
"14086",-1.3292
"14087",2.31905
"140887",-0.4458
"14089",-0.2993
"140904",-0.3651
"140917",1.9595
"140918",0.5318
"14102",5.58615
"14103",5.14515
"14105",0.0212333333333332
"14106",-0.3548
"14107",-0.87335
"14109",0.6582
"14114",-1.07085
"14115",0.5433
"14118",2.80805
"14119",-1.0583
"14121",-0.4847
"14123",0.45
"14125",-0.62
"14126",-0.1381
"14127",4.89185
"14128",-1.938
"14129",4.5722
"14130",4.93316666666667
"14131",4.761
"14134",1.8089
"14137",-2.2506
"14148",1.12446666666667
"14151",-1.3873
"14154",-5.0376
"14155",5.9576
"14156",4.1206
"14158",-1.7718
"14159",5.8704
"14161",0.8302
"14163",-0.7009
"14164",0.0258
"14166",-1.2074
"14168",-0.6271
"14169",-0.188633333333333
"14170",-0.35965
"14171",0.4537
"14173",2.2359
"14174",-1.3428
"14175",0.7491
"14177",1.086
"14179",1.1773
"14181",1.1012
"14182",0.364575
"14183",-1.1149
"14184",-1.4216
"14186",1.6408
"14187",4.1936
"14190",5.34985
"14191",4.7776
"14200",3.0345
"14201",-1.5843
"14202",1.6462
"14205",0.2902
"14208",-0.1888
"14211",-2.0698
"14218",-1.7369
"14219",4.4792
"14225",-0.9334
"14229",4.89206666666667
"14230",1.0199
"14231",2.1353
"14232",-1.8337
"14233",0.1184
"14234",0.5118
"14235",3.1553
"14236",0.27695
"14237",-0.368
"14238",-0.7306
"14239",0.8365
"14240",-0.3597
"14241",-1.9869
"14246",0.56765
"14247",3.2724
"14248",0.4406
"14251",-1.133
"14252",-0.4158
"14256",4.481
"14257",1.6782
"14260",1.03616666666667
"14261",-0.4087
"14262",-0.4594
"14263",-1.35755
"14265",-0.27425
"14266",-0.1394
"14268",-0.605633333333333
"142681",-1.5662
"142687",-0.7771
"142688",3.96965
"14269",-0.56145
"14270",0.2863
"14275",0.54285
"14276",-0.7441
"14281",2.0524
"14282",0.8393
"14283",4.8949
"14284",3.6514
"14287",2.2719
"14289",4.8404
"14290",1.1354
"14291",-1.1562
"14293",3.7239
"14296",-1.4914
"14297",1.0121
"142980",5.50355
"14300",-0.1152
"14302",0.300075
"14308",-0.0868
"14309",0.3609
"14311",1.2119
"14312",2.1798
"14313",1.5911
"14314",0.9466
"14317",-0.1367
"14319",-0.9176
"14343",-0.4092
"14344",0.9413
"14345",1.7706
"14346",0.09385
"14347",5.3909
"14348",0.1526
"14349",1.0489
"14356",1.1972
"14359",2.7269
"14360",-0.1391
"14365",-4.5674
"14366",3.7367
"14367",1.5015
"14369",1.75005
"14370",0.9725
"14373",0.9107
"14375",0.0326
"14376",0.9889
"14377",1.2334
"14378",-0.8558
"14381",2.8139
"14387",-3.7037
"14388",-3.1725
"14389",3.6634
"14390",2.39735
"14391",0.851866666666667
"14394",0.788633333333333
"14399",0.4755
"14401",0.26815
"14402",0.087
"14403",1.6387
"14404",-1.148
"14407",0.3242
"14408",1.3386
"14411",-3.0743
"14412",0.118
"14417",0.2185
"14419",-0.0209
"14421",0.4544
"14422",1.6454
"14423",0.1864
"14425",1.71285
"14426",0.4163
"14427",-0.7575
"14428",0.4459
"14429",-0.5293
"14430",-0.7392
"14433",0.1604
"14447",0.9608
"14450",-0.2763
"14453",-1.4129
"14455",0.88815
"14457",0.1526
"14459",0.8217
"14460",0.2094
"14461",5.3083
"14462",0.4001
"14463",0.40345
"14464",-0.3696
"14465",0.431266666666667
"14466",5.2977
"14467",-0.2899
"14468",4.6426
"14469",2.6531
"14472",-0.4747
"14473",-0.4777
"14479",0.44315
"14489",0.188725
"14525",0.3051
"14526",-0.6116
"14527",-1.186
"14528",2.5318
"14531",-0.805
"14533",-0.41615
"14534",-0.6523
"14536",-2.504
"14537",1.26433333333333
"14538",5.00625
"14539",0.6726
"14544",3.86525
"14547",0.6321
"14555",1.6925
"14560",-1.4255
"14561",0.156
"14562",2.9076
"14563",-0.1378
"14566",-1.4557
"14569",-0.0654
"14570",-0.12385
"14573",-1.9383
"14579",4.1729
"14580",4.28193333333333
"14581",5.7785
"14582",-0.1725
"14583",-1.2149
"14584",2.231
"14585",0.9598
"14587",0.8243
"14590",0.98295
"14593",2.71163333333333
"14594",5.8464
"14595",5.7218
"14598",-1.9928
"14599",1.1384
"14600",2.1913
"14601",0.1848
"14602",0.8065
"14603",0.6887
"14605",4.38043333333333
"14607",-0.3333
"14608",-0.8437
"14610",-0.2424
"14611",0.76855
"14612",4.6906
"14613",-0.26795
"14615",1.9824
"14616",-0.3542
"14618",0.0682
"14619",-0.7835
"14620",-1.1368
"14621",1.1594
"14622",0.4635
"14623",-2.6686
"14625",0.3757
"14626",-0.5076
"14628",-0.3063
"14629",-1.0277
"14630",0.7824
"14633",0.1048
"14634",-1.31705
"14635",1.2925
"14645",-0.2873
"14652",1.1939
"14657",0.7748
"14658",0.3076
"14659",4.5079
"14660",0.1479
"14663",-0.2758
"14667",-1.211
"14670",-0.36005
"14672",0.015
"14673",-1.241
"14674",6.88356666666667
"14675",2.7129
"14676",2.5961
"14677",-0.7165
"14678",2.1246
"14679",1.077
"14681",0.27775
"14683",-0.26298
"14685",-1.33395
"14686",0.7265
"14688",3.03266666666667
"14693",-0.0537
"14694",0.2669
"14695",1.5311
"14696",0.6649
"14697",-2.4313
"14699",-0.0778
"14701",3.84735
"14702",0.7921
"14704",-3.7824
"14705",-2.1095
"14708",2.8376
"14710",6.4012
"14711",-0.0395
"14714",-0.5069
"14715",0.5534
"14718",-1.8638
"14719",-1.2872
"14723",-0.358
"14725",-0.324866666666667
"14726",1.7456
"14728",3.0273
"14729",-0.7946
"14732",3.1455
"14733",0.1996
"14734",-0.1525
"14735",1.17475
"14739",3.577625
"14744",5.6623
"14747",-1.4515
"14748",0.3312
"14760",-0.1591
"14761",-0.9599
"14762",4.2959
"14764",1.02885
"14767",-0.8208
"14768",0.0577
"14772",-0.2063
"14773",0.04695
"14775",3.3241
"14778",2.9531
"14780",0.6652
"14782",1.34396666666667
"14783",0.169933333333333
"14784",0.18795
"14786",-0.2828
"14791",-0.1323
"14792",0.6444
"14793",2.7175
"14794",-0.1283
"14800",0.0868
"14803",0.0793
"14804",0.12245
"14806",-0.2461
"14807",0.24165
"14810",1.5147
"14811",1.1034
"14812",0.2679
"14814",0.3223
"14815",-1.9459
"14816",0.4081
"14824",3.4699
"14825",5.7145
"14827",1.2489
"14828",0.4193
