"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"20148",0.1534,0.0609
"20163",-0.1249,-0.3191
"20166",0.0077,-0.0511
"20167",-0.5587,-0.2993
"20168",-0.713,-0.3333
"20170",-0.0611,0.1417
"20174",0.218,0.1996
"20181",0.1208,0.0064
"20182",0.1569,0.1455
"20183",-1.1355,-0.4456
"20184",-0.0436,0.0396
"20185",-0.524,-0.1997
"20186",0.3031,0.1133
"20187",-0.1035,-0.169
"20190",-0.4185,-0.2963
"20191",-0.8626,-0.2356
"20192",-0.5916,-0.2525
"20193",-0.4213,-0.2983
"20194",1.134,1.0168
"20195",1.67326666666667,1.32006666666667
"20196",0.1102,0.1863
"20197",0.2342,0.1267
"20198",0.3806,0.2861
"20199",0.0037,0.1256
"20200",1.525,1.2913
"20201",0.1218,0.3793
"20202",0.1072,0.3164
"20203",-1.0646,-0.9369
"20204",0.3698,0.4499
"20208",0.0676,-0.0752
"20209",0.5551,0.1999
"20210",5.001,5.2972
"20211",0.4709,0.0441
"20215",0.2102,0.1648
"20216",0.306,0.1441
"20218",0.0279,-0.14335
"20219",0.234,0.0903
"20220",-0.1963,-0.3633
"20222",0.4039,0.2606
"20224",0.6934,0.4878
"20226",0.7808,0.6572
"20227",0.4647,0.3136
"20229",1.303,1.234
"20230",-1.2526,-0.806
"20231",-0.1446,-0.1523
"20234",0.1004,-0.0406
"20238",-0.336,-0.59185
"20239",0.1649,0.0757
"20248",0.1167,-0.2039
"20249",-1.3757,-1.0134
"20250",-1.5895,-1.1659
"20254",0.3546,-0.1731
"20255",-0.4888,-0.4079
"20256",0.0242,-0.1353
"20257",-1.3429,-0.6609
"20259",0.4945,-0.1062
"20262",-0.8793,-0.7157
"20264",0.0824,0.0776
"20265",-1.6427,-0.9275
"20266",-0.6399,-0.3232
"20269",-1.0395,-0.5814
"20271",-0.102,-0.1407
"20272",-0.4867,-0.4642
"20273",-1.2243,-0.5877
"20274",-0.0234,-0.06025
"20276",-0.337,-0.1468
"20277",0.039,0.184
"20278",0.1181,0.2417
"20280",-1.0313,-0.601
"20284",-0.6951,-0.5888
"20286",-0.5984,-0.406
"20287",0.206,0.6988
"20288",2.9253,1.8053
"20289",-0.1916,-0.1426
"20290",0.1115,0.0347
"20292",0.6655,0.3154
"20293",2.5515,4.1109
"20295",0.2474,-0.2067
"20296",5.3479,5.1048
"20297",-0.0036,-0.0972
"20299",-0.0759,0.094
"20300",0.4388,0.25215
"20302",4.5857,5.4243
"20303",1.2474,2.9431
"20304",5.5695,5.5314
"20305",0.895,0.4657
"20306",3.6687,4.1854
"20307",0.8312,1.3951
"20308",1.5512,1.4793
"20309",0.1676,0.0641
"20310",1.3834,1.5606
"20311",0.0386,0.2345
"20312",-0.5776,-0.3426
"20315",-0.4978,-0.78
"20316",0.139,0.1968
"20317",0.1422,-0.1147
"20318",-0.0234,-0.0534
"20319",-0.3285,-0.5651
"20320",-0.6725,-0.364
"20321",0.6521,0.1937
"20322",-0.2495,-0.3339
"20324",0.3744,-0.1046
"20333",0.2396,0.214
"20334",-0.3738,-0.3192
"20335",0.2922,-0.1115
"20336",-0.2612,-0.1361
"20338",-0.3925,-0.3074
"20339",0.537,1.6895
"20340",-0.799,-0.4734
"20342",0.0373,-0.0501
"20343",2.9345,2.644
"20344",1.4801,1.4487
"20345",0.8509,-0.3079
"20346",-1.0179,-0.4166
"20347",0.0026,-0.1462
"20348",-0.4078,-0.586
"20349",-0.2811,-0.5236
"20350",-0.0523,-0.1323
"20351",-0.2607,-0.2509
"20352",0.2438,0.2275
"20353",0.1274,0.4409
"20354",-0.11905,-0.08335
"20355",-0.778,-0.2481
"20356",-1.0677,-0.3003
"20357",-0.3085,-0.2156
"20358",-0.4657,-0.4695
"20359",-0.9648,-0.6767
"20360",-0.6866,-0.3732
"20361",-0.1833,-0.1333
"20362",-0.7105,-0.5499
"20363",0.013,-0.3674
"20364",0.2387,0.2815
"20365",-0.5007,-0.1346
"20370",-1.2807,-0.7759
"20375",2.3575,1.234
"20377",0.2172,0.6685
"20378",-1.5995,-0.6928
"20379",0.8219,0.7464
"20382",0.2912,0.2573
"20383",0.649633333333333,0.387933333333333
"20384",0.51875,0.23345
"20387",-0.2007,-0.117
"20388",-0.0345,-0.0656
"20389",0.1511,-0.0185
"20390",0.1182,-0.0242
"20391",0.4765,0.0116
"20392",-0.3893,-0.3539
"20393",1.3761,0.8888
"20394",-0.4361,-0.3888
"20397",0.6771,0.6352
"20399",0.1223,0.213
"20400",0.2051,0.0301
"20401",-0.1282,-0.23
"20402",-0.4712,-0.4625
"20403",0.2379,0.0595
"20404",-0.8834,-0.4448
"20405",-0.0556,-0.0106
"20408",-0.3578,-0.3524
"20409",0.6874,0.6095
"20410",0.0797,0.0084
"20411",0.5888,0.5013
"20415",0.3805,0.122
"20416",0.7532,0.3005
"20418",-1.1249,-1.3775
"20419",0.2975,0.3132
"20420",-0.6136,-0.203
"20422",0.1768,0.1306
"20423",-0.1275,-0.1816
"20425",0.3276,-0.2019
"20429",-0.5581,-0.3642
"20430",0.0642,-0.0487
"20431",0.1342,-0.1279
"20437",0.0028,-0.164
"20438",0.0034,0.3071
"20439",0.3971,0.3038
"20440",-0.39,-0.2476
"20441",-0.0914,0.1445
"20442",0.3061,0.432
"20443",-0.0081,-0.0186
"20444",-0.8198,-0.4475
"20445",-0.1457,-0.0775
"20446",0.4051,0.4595
"20447",-0.2942,-0.0885
"20448",0.4129,0.1811
"20449",-1.3329,-0.8845
"20450",0.0869,0.0331
"20451",-0.413,-0.1501
"20452",-0.6987,-0.4551
"20454",-0.7962,-0.4156
"20459",0.8358,0.3152
"20460",0.1286,0.1135
"20462",1.03975,0.85115
"20463",-0.0458333333333333,-0.237133333333333
"20464",0.0481,0.0479
"20465",0.0364,0.17
"20466",-0.0351,0.2552
"20467",0.399,0.2298
"20469",0.4617,0.1563
"20471",-0.0166,0.128
"20472",0.0383,-0.4176
"20473",-0.2173,-0.1948
"20474",-0.335,-0.2054
"20475",-0.1105,-0.1286
"20476",0.054,0.0581
"20479",0.341,0.11115
"20480",-0.2629,-0.0471
"20481",0.0592,0.0056
"20482",1.2988,0.2764
"20491",1.013,0.5525
"20492",0.09625,0.01815
"20493",-0.1134,-0.0574
"20494",0.1146,0.1317
"20495",0.0859,0.0632
"20496",-0.7649,-0.5948
"20497",0.0683,0.1028
"20498",0.3664,0.2131
"20499",0.6283,0.4247
"20500",-0.0446,-0.2416
"20501",0.0226,0.0142
"20502",-0.5105,-0.3022
"20503",-0.357,-0.5225
"20504",0.0692,-0.0297
"20505",0.1616,-0.2111
"20508",-0.2375,-0.3609
"20509",-0.3954,0.0211
"20510",-0.4721,-0.4331
"20511",-1.0043,-0.7277
"20512",-0.2585,-0.0198
"20513",-0.5898,-0.2173
"20514",0.5459,1.1817
"20515",0.095,0.2974
"20516",-0.0755,0.2205
"20517",0.065,0.1277
"20518",0.0621,-0.1595
"20519",-0.5187,-0.4758
"20520",-0.2107,-0.1325
"20521",0.2525,6e-04
"20522",0.0345,-0.2165
"20523",-0.8939,-0.4062
"20524",-0.2834,-0.2154
"20525",1.0617,0.3131
"20526",0.5709,0.2336
"20527",-0.4436,-0.2417
"20528",-0.1283,-0.196
"20529",0.5052,0.2264
"20530",1.5346,1.283
"20531",0.225,-0.0166
"20532",0.7327,0.6058
"20533",-0.0425,0.0244
"20534",0.1103,0.097
"20535",0.0642,-0.2006
"20536",-0.7254,-0.3679
"20537",-0.0059,-0.0074
"20538",0.0112,-0.0749
"20539",1.4656,1.1015
"20540",1.016,0.836
"20541",-1.23735,-0.65095
"20544",0.0906,0.0825
"20555",3.1044,3.2198
"20556",2.8692,3.8347
"20557",0.794,0.6865
"20558",4.8257,5.6468
"20562",-0.2647,-0.1235
"20563",-1.4672,-1.0294
"20564",-0.4868,-0.1066
"20568",0.3409,0.3281
"20583",-0.1956,0.0925
"20585",-0.7756,-0.2769
"20586",0.0136,0.1437
"20587",0.1619,0.348
"20588",-0.3127,-0.5897
"20589",0.0725,0.2653
"20591",0.5039,0.4601
"20592",-0.026,0.2925
"20595",0.3902,0.4643
"20597",-0.2267,-0.1504
"20598",-0.4339,-0.2519
"20599",-0.0997,-0.2339
"20600",0.0697,0.1059
"20602",0.0498,-0.2143
"20603",-0.9381,-0.5931
"20604",-0.7391,-0.6984
"20605",-0.5966,-0.2485
"20606",0.2692,-0.1065
"20607",0.163,-0.0413
"20608",-1.046,-0.5422
"20609",0.0285,0.0176
"20610",0.3309,0.2594
"20612",2.349,1.6206
"20613",0.2293,0.0028
"20614",-0.2962,-0.2896
"20615",-0.2189,-0.3467
"20616",-0.5603,-0.4784
"20617",-1.2258,-0.9309
"20618",-0.6326,-0.3562
"20619",0.9664,0.6615
"20620",1.136,0.4996
"20621",-0.8366,-0.6434
"20623",-0.7351,-0.2793
"20624",0.0124,0.0474
"20630",0.29395,0.2642
"20637",-0.0309,-0.0956
"20638",0.7688,0.3664
"20639",0.41,0.3087
"20641",0.1434,-0.1172
"20643",-0.0681,-0.1604
"20648",0.0902,0.0405
"20649",-0.2758,-0.3247
"20650",0.1092,0.3363
"20652",0.0206,0.0106
"20655",0.0331,0.00240000000000001
"20656",-0.211,0.1934
"20657",0.3267,-0.0857
"20658",0.0204,0.1864
"20660",-1.0794,-0.4897
"20661",-1.1914,-0.7687
"20662",-0.2889,-0.538
"20663",-0.2745,-0.3124
"20664",-0.0484,-0.5274
"20665",-0.1061,-0.4566
"20666",1.3086,0.7478
"20667",-0.3203,-0.3513
"20668",0.0173,-0.1559
"20669",0.021,0.0443
"20670",0.0234,-0.0815
"20671",-0.0602,-0.3707
"20672",0.401,-0.2057
"20674",-0.9593,-0.6483
"20675",0.1206,0.0103
"20677",0.1842,0.0208
"20678",-0.3979,-0.3709
"20679",-0.2051,-0.2235
"20680",0.1927,0.1774
"20681",-0.462,-0.5468
"20682",0.4488,0.1223
"20683",0.4323,0.3274
"20684",3.0567,2.5449
"20686",-0.1016,-0.1873
"20687",0.4335,0.1693
"20688",0.041,0.1435
"20689",-0.116,-0.2662
"20690",0.0661,-0.0758
"20692",0.3158,0.0546
"20698",1.4609,0.7559
"20701",0.6503,0.606
"20702",-0.4798,-0.434
"20706",0.4375,0.7729
"20707",0.0513,0.1226
"20708",1.3519,0.9121
"20710",-0.016,-0.0308
"20713",-1.5937,-0.9191
"20714",0.1453,0.2829
"207151",0.076,0.0746
"207157",-0.0227,0.1132
"20716",2.6231,2.5055
"207165",-0.1711,-0.15255
"20717",0.5412,1.0041
"207175",-0.0724,-0.37645
"207181",-0.1501,-0.0518
"207182",-0.5839,-0.1643
"20719",0.495,0.324
"20720",-0.3003,-0.23
"207209",-0.0112,0.0215
"207212",-0.4706,-0.1607
"207214",0.131933333333333,-0.0416333333333333
"207215",0.2239,-0.1681
"207227",-0.234,-0.1824
"20723",1.4856,1.4246
"20724",0.1418,-0.149
"20725",0.1347,0.2983
"207259",-0.038,-0.2225
"20726",-0.0398,0.0195
"207278",-0.3128,-0.1017
"20728",0.3,-0.0593
"20729",-0.229,-0.1192
"20730",-0.0011,-0.0832
"207304",-0.1942,-0.0941
"20731",0.0495,-0.065
"207318",0.081,0.1457
"20732",0.1713,0.2512
"20733",-0.1334,-0.2028
"207352",0.6047,0.4141
"20737",0.4726,0.1056
"207375",-0.4071,-0.1539
"20739",-0.0889,0.0222
"207393",-0.3592,-0.3026
"20740",-0.3363,-0.1332
"20741",-0.9365,-0.5682
"20742",-0.497,-0.4334
"207425",-0.4475,-0.1042
"20743",-0.6489,-0.4425
"20744",-1.1815,-0.6688
"20745",-0.8036,-0.4147
"20747",-0.4388,-0.2365
"207474",0.0402,-0.3137
"207495",-0.1075,-0.1037
"20750",2.1636,1.497
"20751",-0.2019,-0.258
"207521",0.2232,0.1182
"20753",1.9982,2.4138
"20754",0.0118,0.2129
"20756",0.0984,0.0426
"207565",-1.7227,-1.2016
"20758",0.0093,-0.0805
"20759",0.1924,-0.2701
"207592",-0.3978,-0.422
"207596",0.1444,0.0123
"20760",0.2253,0.0914
"207607",0.2082,0.1537
"20761",9.837e-05,0.2034
"207615",-0.0407,0.0302
"207618",-0.6114,-0.3768
"20762",0.2019,0.0281
"20763",0.1223,0.1559
"20764",0.0164,0.0927
"20765",-0.0447,0.0735
"20766",0.2165,0.0087
"207667",-0.0442,0.0412
"20768",-0.0843,0.1285
"207683",-0.3142,-0.1559
"207686",0.0548,-0.1256
"207704",0.17255,0.1422
"20771",-0.0123,0.3132
"207728",-0.7656,-0.6641
"20773",0.6225,0.7158
"207740",0.1622,0.064
"20775",-0.4882,-0.5517
"20776",0.0569,-0.1082
"207777",-0.768,-0.53
"20778",0.2226,-0.0719
"207781",-0.125,-0.1082
"207785",0.1722,0.0819
"20779",-0.0275,-0.0909
"207792",0.2426,-0.1103
"207798",0.0172,-0.1165
"207806",-0.4411,-0.4321
"207818",0.20815,0.29615
"207819",-0.0403,-0.0499
"207839",0.0843,-0.3604
"207854",0.0012,-0.0794
"20787",0.1364,0.234
"20788",-0.6303,-0.6054
"207911",0.9169,0.989
"207920",0.1472,0.0884
"207921",-0.8051,-0.4914
"207932",0.0206,-0.1238
"207952",0.1028,0.1094
"207958",-0.3383,-0.1173
"207965",0.3979,0.4955
"208043",-0.3369,-0.0129
"20807",0.5341,0.1325
"208076",-0.9615,-0.5107
"208079",0.0034,-0.0323
"208084",0.0539,-0.1216
"208092",0.2563,0.0906
"208098",0.1142,0.0639
"20810",0.1626,0.3912
"208104",0.4124,0.3273
"20811",0.3285,-0.0903
"208117",-0.5076,-0.3673
"20813",-0.0508,-0.0508
"208144",0.4284,0.4128
"208146",-0.3037,-0.3249
"20815",0.0631,-0.0521
"208151",-0.6929,-0.420266666666667
"208154",0.2982,0.2987
"208158",-1.2888,-0.7123
"208164",-0.2414,-0.1828
"208166",0.2474,0.1671
"208169",-0.0468,0.0512
"20817",-0.6219,-0.3175
"208171",0.2407,0.1028
"208177",-0.0175,-0.3243
"20818",0.0895,0.0701
"208188",0.1187,-0.1193
"208194",0.0349,-0.0222
"208198",-0.4197,-0.2117
"20821",2.5695,2.6026
"208211",-0.1468,0.2091
"208213",-0.4894,-0.2865
"20822",-0.6604,-0.2903
"208228",0.9165,0.2239
"20823",-0.0224,-0.1904
"208258",-0.0132,0.0194
"208263",1.0483,0.8221
"208266",0.67545,-0.0413
"208292",-0.1163,-0.1
"20832",0.2986,0.3027
"20833",0.2578,0.3575
"20834",-0.2092,-0.2559
"208366",-0.5948,-0.0542
"208372",-0.2712,-0.2856
"20840",-0.1132,-0.1352
"20841",0.6324,0.2942
"20842",-0.0983,0.2075
"20843",-0.5972,-0.2433
"208431",0.2118,0.0467
"208439",0.1309,0.1813
"20844",0.4167,0.2185
"208440",0.43434,0.01812
"208449",0.1781,-0.0577
"20845",0.2219,0.2449
"20846",3.0721,3.53
"20847",2.1089,2.5381
"20848",1.7569,1.7873
"20849",0.6312,0.4369
"20850",0.3744,-0.0096
"20851",-0.1815,-0.0274
"208518",-0.477,0.007
"20852",0.9494,0.6005
"20853",0.5663,0.4357
"20855",-0.2984,-0.2261
"20856",0.8919,0.3984
"208583",0.3283,0.1441
"20859",0.0161,-0.1288
"20860",0.1472,0.0746
"208606",0.5587,0.277
"20861",-0.0277,-0.1579
"208613",-0.0794,-0.0793
"208618",-0.9299,-0.7641
"20862",0.3267,0.3006
"208624",0.61,0.558
"208628",0.0682,0.1431
"20863",0.256,0.3292
"208634",-0.0874,-0.1958
"208638",0.3396,0.6094
"208643",0.1855,0.1773
"208647",0.6251,0.223
"208650",0.2839,0.2902
"208659",0.0343,-0.144
"20866",-0.3915,-0.1689
"208665",0.1311,-0.0577
"208666",-0.4739,-0.4102
"20867",-0.0148,-0.0099
"208677",-0.0535,-0.0798
"20868",0.3496,0.2093
"20869",0.0897,0.0935
"208691",-0.7558,-0.7138
"20871",0.067525,-0.077725
"208715",-0.5289,-0.3714
"208718",0.1548,0.1575
"20872",0.3923,0.2066
"208727",-0.3453,-0.2453
"20873",0.3822,0.1998
"20874",0.0974,-0.1097
"208748",-0.5962,-0.4816
"208760",0.1137,-0.0147
"208768",0.8383,0.5195
"20877",0.6796,0.0329
"208777",-0.2451,-0.4954
"20878",0.2131,0.2038
"208795",-0.3046,-0.4806
"208820",-0.6563,-0.4525
"208836",0.74,0.1165
"208846",0.2331,0.0691
"208869",-0.7464,-0.5422
"20887",0.4886,0.3015
"20888",0.217,0.1178
"208884",-0.5271,-0.3139
"208890",-0.3674,-0.2448
"208898",-1.53331428571429,-1.23537142857143
"20890",0.2457,0.0782
"208908",0.1272,-0.0414
"20892",-0.4754,-0.2135
"208922",-0.3532,-0.2348
"208924",0.1616,0.1891
"20893",0.517,0.2498
"208936",-0.4492,-0.0189
"208943",-0.2665,-0.0984
"208967",-0.523,-0.6374
"208968",-0.2263,-0.0451
"20897",0.9066,1.1955
"208982",-0.8648,-0.5117
"20899",0.0688,0.0473
"208990",0.3214,0.0317
"208994",-0.0906,0.0109
"209003",0.2384,-0.03275
"20901",0.1167,0.1905
"209011",0.0099,0.0989
"209012",-0.4549,-0.1103
"209018",-0.2548,-0.204
"209027",0.4889,0.2112
"209032",-0.058,-0.1376
"209039",0.5796,-0.0151
"209047",0.0593,-0.266
"20907",-1.1153,-1.0759
"20908",0.2977,0.0199
"209086",3.8627,3.9307
"20909",0.0587,-0.1585
"209091",0.4515,0.1008
"20910",-0.8369,-0.432
"20911",0.1883,0.075
"20912",0.7864,0.5954
"20913",-1.1883,-0.2749
"209131",-0.1658,-0.1648
"20916",-0.531,-0.3545
"20917",-0.53235,-0.4876
"209176",0.0747,0.1971
"20918",0.2643,0.5718
"209186",0.1375,-0.0307
"209195",-0.7399,-0.6458
"209200",2.94,2.9131
"209212",0.32,-0.0522
"209224",-0.254,-0.1167
"209225",0.0599,0.0713
"209232",0.0387,0.1402
"209239",-0.1761,-0.0065
"20924",0.3714,0.2927
"20926",0.4183,0.2619
"209268",-0.6383,-0.8475
"20927",-0.9147,-0.329
"20928",-0.4096,-0.7192
"209294",0.1474,0.0906
"20930",0.2491,0.2291
"20931",0.3931,0.2245
"209318",-0.0715,0.00575
"20932",0.6899,0.5714
"20933",0.5939,0.3972
"209334",0.4177,0.3392
"20935",0.0602,0.2408
"209351",0.5126,0.7482
"209354",0.2436,0.1982
"209357",-0.159,0.0883
"209361",0.0085,0.2425
"20937",-0.5198,-0.2132
"209378",-0.3299,-0.5129
"209380",0.5309,0.1964
"209387",4.014,3.8564
"20939",0.1147,0.147
"20941",0.1815,-0.2194
"209416",0.1917,0.1478
"20944",0.0563,0.0945
"209446",0.7081,0.1098
"209448",0.0304,-0.1002
"20945",0.1416,-0.0568
"209456",0.0091,-0.2321
"209462",-0.5082,-0.3924
"20947",0.2193,0.4426
"209478",0.0103,-0.0397
"209488",0.8039,0.4572
"209497",-0.2176,-0.1989
"209512",0.0516,0.1262
"209513",0.0146,-0.0208
"209540",-0.1363,0.0295
"20955",-0.5154,-0.4908
"209558",-0.0543,-0.1771
"20957",-0.3425,-0.0707
"209584",-0.46,-0.0888
"209586",-0.248,0.0241
"209588",0.8788,1.5572
"209590",0.2244,0.2319
"209601",-0.6528,-0.4787
"20962",-0.1488,-0.1727
"20963",0.9064,0.5163
"209630",0.2337,0.1877
"20964",-0.6162,-0.3568
"209645",-0.1236,0.2897
"20965",-0.7927,-0.4319
"209683",0.2459,-0.00833333333333333
"20969",0.01725,-0.1424
"209692",-0.1147,-0.0588
"20970",0.4009,0.2175
"209707",-0.1263,-0.2366
"20971",1.7227,1.8918
"20972",-0.826,-0.4082
"20973",1.164,0.8868
"209737",0.3934,0.1268
"20974",-0.0425,0.1151
"209743",-0.2146,-0.0615
"20975",-0.4256,-0.5321
"209760",-0.1812,-0.3537
"20977",-0.656,-0.3618
"209773",-0.1467,-0.0685
"209776",-0.3922,-0.2741
"20979",-1.1453,-0.4746
"20980",-0.9008,-0.4396
"20981",-0.3629,-0.2849
"209815",-0.0964,0.2686
"209824",0.0893,-0.0545
"20983",0.0487,-0.0326
"209837",-0.0665,-0.2175
"209966",-0.479,-0.1174
"20997",0.7368,0.1009
"210004",-0.0146,0.1287
"210009",-0.0862,0.2931
"210027",-0.5777,-0.4999
"210029",0.3912,0.1941
"210035",0.5259,0.339
"210044",-0.7204,-0.6246
"210045",0.205,0.0499
"210094",-0.0863,-0.1945
"210104",-0.2302,0.0548
"210105",1.0844,0.6113
"210106",0.3287,0.3923
"210108",-1.1221,-0.541
"210126",0.6314,0.55895
"210135",0.2756,0.1138
"210145",-0.0252,-0.2459
"210146",-0.0151,-0.1797
"210148",-0.4265,0.0468
"210155",0.1235,-0.383
"210162",-0.4349,0.1174
"210172",-0.0774,-0.0218
"210198",-0.0749,0.0729
"210274",-0.8763,-0.5751
"210293",0.7964,0.0595
"210297",-0.8431,-0.4679
"210321",0.3512,-0.1238
"210356",-0.0165,0.17475
"210373",-0.0744,0.0148
"210376",-0.3026,-0.092
"210417",-0.1684,-0.0405
"210463",0.1254,-0.014
"210503",0.0783,-0.0193
"210510",-0.0029,-0.124
"210529",0.0512,-0.0377
"210530",0.2587,0.0668
"210544",0.6635,0.4039
"210554",-0.1475,-0.0156
"210573",-0.4696,-0.4154
"210582",-0.07105,9e-04
"210622",-1.3247,-0.7671
"210673",-0.9222,-0.4193
"210710",0.1072,-0.0261
"210711",0.1629,0.1861
"210719",-0.872,-0.3184
"210741",-0.1341,-0.0327
"210757",0.2435,0.5017
"210762",0.0171,0.0617
"210766",0.0657,0.0323
"210789",-0.5527,-0.2202
"210801",-0.39115,-0.3461
"210808",0.7138,1.2113
"210853",-0.1788,0.1267
"210925",-0.0771,0.0053
"210933",-0.8007,-0.3271
"210940",-0.0703,0.0355
"210962",0.2664,0.1039
"210973",-0.2646,-0.1493
"210982",-0.196,-0.2373
"210992",-0.2183,0.0573
"210998",-0.0104,-0.1681
"211001",0.2356,-0.2199
"211006",0.2237,0.1043
"211007",0.1749,0.2589
"211027",-0.5131,0.0306
"211039",0.218,-0.1916
"211134",-0.7782,-0.3811
"211135",-0.8765,-0.3033
"211147",0.0824,0.1357
"211151",0.2171,0.021
"211187",-0.3065,-0.2206
"211208",-0.1304,-0.0354
"211223",0.0799,-0.0365
"211228",1.1097,1.5716
"211232",-1.1944,-0.6964
"211253",-0.4286,-0.0375
"211255",-0.2779,-0.2213
"211286",0.1023,-0.0029
"211305",0.1481,0.1234
"211329",-0.2355,-0.2196
"211347",-0.4578,-0.3998
"211383",-0.3903,0.1055
"211389",-0.1157,0.0073
"211401",-0.2119,-0.2633
"211446",-0.0386,0.0681
"211468",-0.1666,-0.1261
"211480",0.1101,0.128
"211482",0.5464,0.5247
"211484",-0.0449,0.1493
"211488",-0.1668,-0.3574
"211496",0.0799,0.1195
"211499",0.1793,0.3507
"211535",0.0324,-0.0492
"211548",-0.7063,-0.4011
"211550",1.6702,2.0817
"211556",-0.3015,-0.2118
"211577",-0.4093,-0.0801
"211578",-0.1255,-0.0188
"211586",-0.8642,-0.6813
"211612",-0.3169,-0.3509
"211623",0.2214,-0.0340666666666667
"211651",0.4084,0.0938
"211652",-0.6109,-0.4277
"211660",-0.653161538461538,-0.298361538461538
"211666",0.0912,0.5426
"211673",0.1493,0.1232
"211712",-0.7564,-0.54445
"211739",-0.8424,-0.3609
"211770",1.5825,0.9162
"211798",0.0312,-0.257
"211896",-0.1729,-0.0503
"211914",0.2926,0.3233
"211922",-0.3709,-0.3453
"211924",-0.0199,-0.2666
"211936",0.1079,0.1381
"211945",-0.8095,-0.8555
"211948",0.5285,0.3349
"211949",-0.2371,-0.1877
"211961",0.0735,-0.1309
"211978",0.0215,-0.026
"211986",-0.1637,0.0346
"212032",1.6248,1.0833
"212070",0.0397,0.0807
"212073",0.392,0.0046
"212085",0.1249,0.1474
"212090",-0.2189,0.0336
"212108",-0.0896,0.0159
"212111",-0.4744,0.0407
"212114",0.6461,0.8212
"212123",0.2161,0.3547
"212124",-0.0983,-0.036
"212127",-0.1167,-0.1926
"212139",-0.1076,-0.068
"212153",-0.1647,0.2452
"212163",-6e-04,0.0503
"212167",0.5494,0.4175
"212168",1.3315,0.517
"212190",0.0827,-0.1514
"212198",0.08805,0.2791
"212225",0.11,0.0794
"212276",0.0358,-0.2095
"212281",-0.1745,0.0197
"212285",-0.0226,0.0771
"212307",-0.8454,-0.3365
"212326",-0.4405,-0.2652
"212377",-0.0658,-0.043
"212390",-0.2741,-0.1425
"212391",0.0732333333333333,-0.0316333333333333
"212392",0.1406,-0.0595
"212398",-0.0137,-0.0915
"212439",0.1285,0.0844
"212442",-0.069,-0.1947
"212448",-0.2774,-0.1333
"212483",-0.5118,-0.1388
"212503",0.1369,0.04015
"212508",-0.3175,-0.1729
"212514",-0.4641,-0.1903
"212516",-0.3705,-0.0111
"212517",-0.3082,-0.4408
"212518",-1.4308,-0.6947
"212528",0.1901,0.3475
"212531",-0.5535,-0.2689
"212539",-0.2272,-0.1796
"212541",0.2312,0.255
"212547",0.1925,0.19
"212555",0.3373,0.2931
"212569",-0.3346,0.0118
"212627",-0.1646,-0.0722
"212632",0.299,0.1857
"212647",0.0073,0.0175
"212670",-0.1443,0.0618
"212679",-0.1605,0.011
"212706",0.3474,0.071
"212712",-1.3077,-0.6686
"212728",-0.3816,-0.1887
"212733",0.309,0.1235
"212772",0.7421,0.6151
"212862",-0.5375,-0.4757
"212880",0.0884,0.0927
"212892",0.3169,-0.1112
"212898",0.276,0.2945
"212919",-0.0953,-0.0932
"212933",-0.3713,-0.0558
"212937",0.1792,-0.1763
"212943",1.2443,1.1503
"212974",0.2678,0.2126
"212980",-0.0478,-0.3268
"212986",-0.2238,-0.1225
"212989",0.1679,0.0456
"212996",-0.6823,-0.2639
"212998",0.1766,-0.1203
"212999",-0.3258,-0.227
"213002",2.3868,3.0447
"213006",-1.1429,-0.6134
"213011",-0.0518,-0.0845
"213012",0.0357,0.15
"213019",0.0574,0.1315
"213027",-0.1285,-0.0656
"213043",0.0314,0.2185
"213053",1.6697,1.6659
"213054",0.0431,-0.0398
"213056",-0.3653,-0.3761
"213068",0.3102,0.3368
"213081",-0.9169,-0.489
"213084",0.0205,0.1266
"213109",0.1711,0.109
"213119",0.303,-0.1472
"213121",-0.0656,0.2245
"213171",0.1229,-0.2006
"213208",-0.0343666666666667,0.0275
"213211",-0.29295,-0.2469
"213233",1.5681,1.2782
"213234",-0.1192,0.0574
"213236",0.2686,0.0309
"213248",0.3497,0.46175
"213262",-0.9139,-0.6042
"213272",0.4654,-0.0733
"21331",0.2737,-0.0205
"213311",-0.7858,-0.3058
"213326",0.8144,0.4183
"21333",0.4034,-0.8595
"21334",-0.7976,-0.3438
"21335",0.288,0.3251
"213350",-0.55,-0.1656
"21336",-0.2044,-0.2355
"21337",0.1391,-0.1139
"21338",-0.2582,-0.3248
"213389",-0.064,-0.0873
"21339",0.6812,0.2207
"213391",0.1891,0.0267
"213393",0.8344,0.4393
"21340",0.094,0.3198
"213402",-0.779825,-0.407125
"213409",0.1408,0.0764
"21341",0.0998,0.0251
"213417",-0.3704,-0.2938
"21343",-0.1086,0.1087
"213435",-0.2793,-0.3026
"213436",0.0467,0.0128
"213438",0.7202,0.4629
"213439",0.1234,0.2668
"213449",-0.042,-0.0216
"21345",1.111,0.9848
"213450",0.0858,-0.0441
"213452",-0.2214,-0.3408
"21346",1.623,1.4689
"213464",-0.0221,0.11075
"213469",-0.3679,-0.4384
"213484",0.1424,0.0402
"21349",-0.0399,-0.0045
"213491",0.3978,0.2808
"213498",-0.1981,-0.1324
"213499",0.5993,0.7816
"21350",0.4644,0.6425
"21351",-0.1655,-0.1864
"213522",0.0626,-0.1228
"213527",-0.0965,0.2228
