"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"14198",-5.46,-3.3745
"14199",-5.8496,-5.9492
"14200",5.3329,2.2975
"14201",3.4285,5.3073
"14202",-1.0897,3.327
"14205",-0.7546,0.3452
"14208",1.5898,6.1904
"14211",-2.7549,-2.1297
"14218",-5.02775,-2.6284
"14219",6.1307,1.9825
"14221",-8.8735,-4.236
"14225",-1.9077,-4.5159
"14226",-16.5177,-9.3441
"14227",-4.5166,-0.134
"14228",-5.255,0.0076
"14229",16.8126,17.2541
"14230",4.7361,-1.1562
"14231",1.8122,0.7805
"14232",-4.9986,-1.7116
"14233",-1.3921,-1.9336
"14234",-1.7243,-0.4851
"14236",-5.6697,-3.1661
"14237",1.129,1.5169
"14238",2.5271,1.0672
"14239",0.3711,0.7863
"14240",-0.1261,-2.295
"14241",0.4404,-1.721
"14245",-4.7345,-1.8752
"14247",7.5897,3.5
"14248",1.3896,2.0196
"14251",-3.6283,-1.9969
"14252",-4.6172,-3.4338
"14254",-1.6694,-8.7381
"14255",-7.954,-2.8279
"14256",4.2494,8.9977
"14257",2.9722,1.6414
"14260",-6.6404,-3.3598
"14261",-5.5832,-2.313
"14262",1.5646,-0.9176
"14263",-3.3224,-2.5692
"14264",-8.596,-9.9162
"14265",-0.4727,-1.0401
"14266",0.677,-2.9791
"14268",1.1302,-2.7962
"142681",0.7896,-1.2331
"142682",-3.2735,1.4021
"142687",3.0868,1.1637
"142688",-2.776,0.6623
"14269",-8.46,-8.1655
"14270",-5.5597,-1.299
"14272",0.5016,-1.9984
"14275",-4.0077,-6.7931
"14276",0.7645,0.2093
"14281",19.6958,9.4811
"14282",23.099,8.0695
"14283",22.5473,7.9943
"14284",16.431,8.0505
"14287",0.6695,2.4085
"14290",0.6975,-0.4009
"14291",2.2328,2.1761
"14293",8.3082,6.8479
"14296",-2.615,-1.3343
"14297",-4.3291,-2.6914
"142980",21.2385,18.0909
"14299",-6.3531,-7.1909
"14300",1.2398,2.5083
"14302",3.6463,-0.2453
"14308",-0.3093,-0.7705
"14309",0.7062,-1.9689
"14311",1.9221,0.7931
"14312",15.1864,12.8053
"14313",2.2634,-0.5694
"14314",4.1376,3.3537
"14317",-0.3882,-1.6247
"14319",5.4703,6.3123
"14339",-5.1076,-3.3376
"14343",3.2201,4.8379
"14344",2.2567,2.5646
"14345",0.0661,2.6984
"14347",1.8264,1.9183
"14348",-14.8244,-7.5295
"14349",-20.3584,-9.3841
"14357",-4.1027,-3.3116
"14359",3.1141,1.195
"14360",4.6666,0.438
"14362",-1.824,-0.6684
"14365",-13.8128,-16.0024
"14366",4.6098,4.1577
"14367",-0.3442,-0.4959
"14368",2.9972,-5.7852
"14369",-4.0239,-2.9662
"14370",-1.2086,2.3989
"14371",-1.3955,-1.11
"14373",0.9849,1.3747
"14375",-2.0305,2.2645
"14376",-5.018,-2.3416
"14377",2.9418,0.6408
"14378",6.2012,1.4903
"14380",6.815,1.8974
"14381",10.213,4.9687
"14385",-4.3756,-0.7862
"14387",-2.7174,-3.55
"14388",-1.7006,-5.541
"14389",14.7509,7.0878
"14390",4.1805,0.3565
"14391",7.6562,8.5479
"14394",-10.347,-4.9247
"14395",-9.6696,-9.5166
"14396",-15.239,-9.5468
"14397",-20.4619,-12.9171
"14399",-4.9154,-1.8243
"14400",-8.2806,-4.3621
"14401",-15.0325,-7.56323333333333
"14402",-8.5503,-8.5007
"14403",-7.544,-1.6882
"14404",-1.4358,-1.547
"14405",-7.0256,-6.5287
"14406",-20.1701,-10.1789
"14407",-5.7751,-3.6225
"14408",0.8007,0.789
"14409",4.357,0.0722
"14411",2.0697,-1.0122
"14412",1.0199,-5.6217
"14415",-3.6142,-4.4566
"14417",-3.4752,-2.9341
"14419",1.9494,-0.3971
"14420",-7.1678,-1.7663
"14421",-5.3126,-0.6781
"14422",1.2226,-1.4122
"14423",-3.4449,-2.1296
"14425",5.5431,3.9792
"14426",2.1355,-0.6804
"14427",-0.0965,0.123
"14428",0.3785,0.8583
"14430",-1.6486,0.6641
"14431",-9.9201,-8.962
"14432",-10.4327,-8.6224
"14447",0.0521,1.1781
"14450",-0.6663,1.0095
"14451",-4.5848,-5.8893
"14453",-0.1952,0.6941
"14455",4.9068,3.3457
"14456",-9.0862,-6.422
"14457",-16.6017,-5.7394
"14459",-0.5599,-0.4716
"14460",0.3076,-4.2448
"14461",8.2035,2.4395
"14462",0.9459,0.9094
"14463",-0.2452,-3.0296
"14464",1.6647,-2.8943
"14465",2.7873,2.5082
"14466",11.1094,5.4414
"14467",-9.1531,-0.8968
"14469",71.5845,71.3066
"14470",-2.7319,0.6724
"14472",-1.235,-2.1208
"14473",-1.2249,-1.9728
"14479",4.9291,2.4891
"14489",-6.7408,-2.2101
"14525",-0.1183,3.2101
"14526",2.9908,1.6695
"14527",0.9042,0.3582
"14528",9.0639,10.6205
"14531",1.0243,5.3184
"14533",-4.1587,-4.1252
"14534",-4.101,-0.447
"14536",1.4878,1.5925
"14537",-1.3102,0.5151
"14538",8.6896,8.6465
"14539",3.4669,1.8365
"14544",-12.9913,-7.4541
"14545",-7.5612,-3.446
"14547",3.2393,3.3914
"14548",-10.25005,-8.512
"14555",-2.3379,-1.7342
"14560",-2.6779,-1.1513
"14561",-3.778,-3.5269
"14562",1.1185,-0.7527
"14563",2.3462,0.2937
"14566",6.505,1.0505
"14567",-9.719,-5.6118
"14569",-0.3102,-1.5926
"14570",-7.9317,-7.141
"14571",-16.3394,-11.7259
"14573",3.0384,2.3109
"14579",25.6492,21.5352
"14580",15.5487,12.7901
"14581",2.8644,1.3245
"14582",0.3122,-0.1362
"14583",2.3565,-0.6783
"14584",2.2861,3.414
"14585",-1.2859,-2.5832
"14586",-10.964,-7.6297
"14587",2.0522,0.9883
"14588",-5.9279,-2.6609
"14590",-3.1425,-0.5802
"14593",-3.1995,0.573
"14594",10.9441,8.4225
"14595",15.8351,13.2706
"14598",1.1028,-1.5553
"14599",2.2161,0.0012
"14600",-4.2425,-2.7109
"14601",-0.5505,-3.5269
"14602",-0.5464,-2.8805
"14603",0.8132,1.4694
"14605",12.7354,8.458
"14607",0.6315,-1.1491
"14608",-6.258,-0.0347
"14609",-14.1179,-15.4239
"14610",0.0832,0.701
"14611",0.3994,-4.8503
"14612",4.0225,2.5774
"14613",2.1119,6.2088
"14615",2.764,-0.4906
"14616",0.9972,-0.112
"14617",-7.0632,-1.2766
"14618",-4.5217,-5.8248
"14619",4.3289,0.3283
"14620",2.057,-2.4935
"14621",0.9943,-1.4436
"14622",1.6735,0.0583
"14623",-5.5099,-11.7475
"14625",1.8225,0.5864
"14626",0.3124,0.409
"14628",-2.5027,-5.6684
"14629",-1.2244,2.1425
"14630",5.4218,3.1071
"14632",-4.7034,-4.1732
"14633",0.2728,-0.8895
"14634",-5.6504,-0.678
"14635",1.2416,-1.2422
"14645",-7.0707,-5.9055
"14651",-8.7774,-4.7143
"14652",-2.5413,-0.1078
"14654",-8.6881,-7.9759
"14657",-0.3931,-1.2287
"14658",-13.0238,-6.6282
"14659",0.3853,0.9389
"14660",-10.8578,-9.2204
"14661",-14.0236,-11.691
"14663",1.3188,-0.6024
"14664",-2.8455,-5.2328
"14667",-5.1458,-5.2311
"14670",0.8516,-2.6832
"14672",-6.8776,-3.0106
"14673",-6.8642,-9.9457
"14674",19.9017,18.2253
"14675",9.0169,6.7945
"14676",1.8899,1.597
"14677",-25.0676,-13.2858
"14678",6.8604,5.4451
"14679",6.6824,4.9593
"14680",-15.9521,-6.5984
"14681",-10.6183,-3.9749
"14682",-9.1163,-2.9555
"14683",-3.1426,-3.6387
"14685",0.1257,-0.7439
"14686",0.3933,-2.1562
"14687",-7.1477,-3.1559
"14688",-4.7475,-3.5087
"14693",3.8404,4.0073
"14694",10.236,7.2025
"14695",5.0104,1.2094
"14696",-10.1148,-4.2013
"14697",-6.3477,-1.8083
"14699",1.4258,0.1027
"14700",-1.4212,-1.1672
"14701",7.2617,9.0115
"14702",-6.646,-6.2457
"14704",-16.9227,-5.807
"14705",-1.0553,3.9348
"14706",-0.78,-4.9494
"14707",7.4797,3.2366
"14708",-18.0644,-11.498
"14709",-2.0305,-5.336
"14710",8.5594,3.379
"14711",2.9095,4.569
"14714",-2.3306,-2.2856
"14715",-0.6484,1.6721
"14718",-4.3404,-2.8015
"14719",-3.9495,-3.44565
"14723",0.6048,0.7793
"14725",0.9286,3.8746
"14726",11.8802,9.7457
"14727",16.9142,15.2812
"14728",16.1129,14.3335
"14729",-1.1598,-3.9916
"14731",-3.8827,-2.747
"14732",-4.3861,-5.1101
"14733",4.5239,-0.4623
"14734",-7.7759,-9.4794
"14735",-2.5236,1.3541
"14738",-20.0995,-11.9885
"14739",3.0464,2.4212
"14744",10.1052,11.2715
"14745",-2.6284,-4.1903
"14747",7.446,4.1377
"14748",13.8113,4.7109
"14751",-7.0991,-5.85395
"14755",-2.9599,-2.6266
"14756",-3.8378,-2.936
"14758",-13.0887,-9.8805
"14760",4.2411,0.9318
"14761",-3.0993,-2.913
"14762",0.345,-0.3027
"14763",-16.2275,-19.875
"14764",4.4273,1.5078
"14765",-0.2447,-2.3074
"14766",0.3151,-4.8012
"14767",-0.4416,-0.5006
"14768",-4.7357,-2.2212
"14772",-1.605,-2.8785
"14773",-12.5709,-5.9735
"14775",14.1134,8.5425
"14778",9.7804,0.8507
"14780",1.6378,-0.033
"14782",0.9429,-0.1121
"14783",4.4184,3.5142
"14784",-1.4519,-0.7696
"14786",-9.2971,-3.7288
"14787",-1.7665,-0.9872
"14788",-6.4018,-5.2409
"14789",3.3689,-2.7802
"14790",-6.2963,-4.6041
"14791",0.9793,1.2167
"14792",1.5032,2.7731
"14793",5.4279,-1.8138
"14794",2.708,-0.1307
"14797",-6.9226,-4.745
"14799",-11.2783,-6.6565
"14800",-8.302,-2.5438
"14802",-12.837,-4.6799
"14803",-8.287,-3.6102
"14804",-7.5417,-1.8973
"14805",-11.9322,-7.7032
"14806",-11.25055,-2.8563
"14807",-10.4361,-5.4248
"14809",-4.6916,-4.3079
"14810",-11.8466,-2.9772
"14811",-8.1512,-3.9718
"14812",-10.2471,-5.7281
"14813",-9.0711,-3.3615
"14814",-5.8328,-5.132
"14815",-9.6712,-9.0357
"14816",-11.67175,-5.00365
"14823",-4.5418,-4.0613
"14824",17.2181,14.7921
"14825",2.79,4.6045
"14827",1.2467,0.5598
"14828",13.0158,11.9578
"14829",-2.0403,0.2488
"14836",-0.0854,0.7714
"14840",3.7459,0.2103
"14841",0.7282,2.23
"14842",-2.3417,-0.6645
"14843",-0.0178,1.2871
"14852",3.3203,0.9648
"14853",-2.4827,-3.787
"14854",-7.0076,-2.695
"14858",0.2844,4.1602
"14859",-0.9807,1.177
"14860",-17.1357,-11.8222
"14862",-6.966,-4.8761
"14863",1.0199,-5.3828
"14864",-5.0208,-1.88615
"14865",-6.3426,-3.315
"14866",-11.1971,-10.5527
"14867",-3.0756,-3.3472
"14871",-2.4557,-0.3254
"14872",-1.3242,1.062
"14873",1.2623,-0.9772
"14874",-2.3418,-4.2178
"14884",8.8226,7.1169
"14885",-0.8208,0.9685
"14886",-8.3371,-4.5682
"14894",-3.9539,-1.5635
"14897",4.4637,2.4581
"14904",3.6545,3.6025
"14911",6.7006,3.623
"14912",3.2496,2.4419
"14913",0.7679,-0.7331
"14915",0.3945,-2.4332
"14916",0.0653,0.3882
"14917",3.9116,-0.5611
"14918",0.0581,1.0845
"14919",2.1369,1.4477
"14923",-6.0489,-3.8664
"14924",-9.9801,-6.8125
"14933",-0.4927,-1.735
"14934",0.3056,-1.5546
"14936",2.4845,6.217
"14938",13.403,20.303
"14939",23.0594,22.8915
"14940",2.8256,5.7608
"14941",1.6473,0.909
"14942",0.503,-4.044
"14944",0.8394,1.855
"14945",1.8418,0.1988
"14950",12.5418,10.81
"14955",3.2077,7.4934
"14957",3.4535,2.2138
"14958",-1.0414,-0.8159
"14960",5.0689,5.6069
"14961",4.6263,5.377
"14962",24.9829,27.4305
"14969",3.4839,2.2997
"14972",44.1508,46.0258
"14976",-2.2128,-0.2342
"14977",6.2575,4.7975
"14979",-5.7532,-4.9645
"14985",2.1315,3.9916
"14990",4.6484,3.392
"14991",18.2883,19.8596
"14997",7.5478,1.997
"14998",5.2081,3.9428
"15001",4.22,2.459
"15002",0.194,-1.5664
"15006",9.9128,5.5813
"15007",6.3727,3.9615
"15013",5.625,3.7734
"15015",6.249,11.0677
"15016",19.6882,18.8645
"15024",13.4445,17.313
"15039",21.7306,10.3859
"15042",11.4653,10.4271
"15043",2.5973,1.748
"15061",3.143,1.6614
"15064",3.3774,-2.6654
"15081",18.0616,12.887
"15107",-6.4065,-9.8047
"15108",-1.0888,0.1725
"15109",10.7121,7.3205
"15110",-0.8664,-1.7274
"15111",-1.416,-0.8989
"15112",3.4028,0.7976
"15114",3.7007,4.1426
"15115",5.3311,0.4364
"15116",1.444,-1.0392
"15117",7.6861,13.7196
"15118",0.2311,4.4611
"15126",-0.0853,1.4659
"15132",-0.1405,-0.0802
"15135",-0.6396,2.6063
"15139",2.7282,2.763
"15159",-4.6518,-4.226
"15160",-4.1544,-4.1664
"15161",-4.9991,1.2053
"15162",18.4052,16.9068
"15163",12.11,10.9245
"15165",-4.9301,-4.4942
"15166",-9.5097,-10.1793
"15168",-1.7445,-2.3154
"15170",10.0164,9.0133
"15171",-1.2994,-3.4186
"15182",-6.1096,-3.8515
"15183",-4.8655,-3.7818
"15184",6.3095,-2.4467
"15185",-2.8882,-3.6264
"15186",5.1402,14.0828
"15191",-2.6104,-0.3056
"15192",1.5414,0.9181
"15193",1.362,-0.7248
"15194",0.2776,-1.662
"15199",0.3335,0.2217
"15200",12.722,9.36
"15201",2.3578,3.8478
"15202",1.4491,2.2159
"15203",2.4412,-0.5154
"15204",-6.7329,-3.9699
"15205",3.888,-3.497
"15206",-2.4881,-1.7556
"15207",-2.3763,-1.608
"15208",-5.3042,-7.8595
"15209",0.6684,3.4415
"15211",8.9548,5.8771
"15212",1.1953,-3.1636
"15213",-12.0987,-7.6403
"15214",-1.2369,-0.7478
"15216",2.9291,3.9311
"15218",-2.2795,0.0124
"15220",-1.1679,-1.2006
"15221",1.2156,0.6297
"15223",2.6925,0.3223
"15227",5.75055,-0.02995
"15229",0.9868,0.6699
"15233",3.1971,1.6088
"15234",1.1631,-0.49
"15235",-0.1661,-2.8495
"15239",4.7061,2.5093
"15242",1.5945,1.4131
"15245",-6.9284,-6.6232
"15247",0.0509,1.4845
"15248",1.3577,-1.0458
"15251",8.8015,5.5834
"15254",1.4697,1.8435
"15257",-0.1109,-1.9203
"15258",0.6394,-2.0652
"15259",-1.2512,-1.8087
"15260",-0.341,-1.7943
"15270",-3.5732,-1.0476
"15273",0.1765,-2.8018
"15275",-3.9851,-0.9109
"15277",6.7443,12.4955
"15278",0.2182,1.98765
"15284",3.8138,6.8833
"15285",0.3489,3.1359
"15288",-1.785,-1.2339
"15289",-2.6807,-1.0719
"15312",3.79555,-2.3213
"15331",-0.3269,-1.9938
"15353",-0.664,-0.7749
"15354",-1.8123,-4.4924
"15356",3.4841,3.8768
"15357",0.3468,-5.7322
"15360",-4.5659,-5.6287
"15361",-0.0972,-0.4947
"15364",5.4304,1.8005
"15366",3.1309,1.7253
"15368",15.9956,12.0023
"15369",-0.9486,-0.0165
"15370",8.8996,1.2724
"15371",3.1054,-0.7608
"15372",1.5754,-1.2106
"15373",4.9516,1.4794
"15374",-4.8095,-4.1785
"15375",2.0977,-0.081
"15376",-1.4242,-1.8079
"15377",1.0553,2.2974
"15378",0.5354,-2.0938
"15379",0.9952,-0.9034
"15381",2.9207,1.3911
"15384",5.8079,6.2336
"15387",3.3317,1.23736666666667
"15388",-0.4871,-0.2359
"15394",-0.6433,-2.5175
"15395",1.227,0.3708
"15396",2.4089,2.9938
"15398",0.3148,3.377
"15399",-1.2462,-1.2049
"15400",0.5435,1.8122
"15401",-0.88,0.1264
"15402",-1.4127,-4.8281
"15403",-0.9566,-2.11
"15405",1.7518,-0.0174
"15407",-1.0385,-2.1543
"15408",1.7812,-1.7784
"15410",-0.7456,-2.2206
"15412",1.0169,0.579
"15413",-1.7434,-5.6874
"15414",-0.3324,-5.0509
"15415",0.255,-2.382
"15416",0.233,-0.7159
"15417",-0.5469,-1.9441
"15421",-0.7945,2.0479
"15422",0.2103,-0.3797
"15423",0.6101,-0.6685
"15424",-1.6631,-0.1865
"15425",1.5739,-0.0588
"15426",1.6235,-0.23
"15427",0.6891,-1.296
"15429",3.0374,3.2435
"15430",1.01,1.5812
"15431",1.7994,-1.3148
"15432",0.0526,-0.9847
"15433",-0.4791,-0.0187
"15434",0.4306,-1.6243
"15436",1.0671,-1.6964
"15437",0.9629,0.1486
"15438",1.0738,-0.7361
"15439",6.8278,6.2673
"15441",-4.3725,-4.1036
"15442",7.9432,7.8509
"15444",-9.8374,-4.6782
"15445",0.103,-1.3974
"15446",-1.1267,-1.0276
"15450",-0.7371,-2.9677
"15451",5.4153,3.2459
"15452",-2.7613,-3.3754
"15458",19.8224,6.4053
"15460",-3.9709,-1.9188
"15461",-4.6876,-6.02
"15463",7.5335,6.6681
"15464",0.437,-0.4238
"15465",3.0741,-1.4804
"15466",1.3177,1.3816
"15467",-3.585,-0.232
"15469",1.0441,2.6961
"15473",-8.8008,-5.1963
"15476",-4.1816,-0.2382
"15478",-0.9079,-0.0183
"15481",-1.4302,-2.3866
"15482",3.0414,4.7833
"15483",-6.4128,-4.9428
"15484",2.7536,0.3039
"15485",2.1353,1.6757
"15486",1.2403,4.5967
"15487",-0.0597,1.7993
"15488",-10.896,-7.5429
"15490",-1.6663,-0.2412
"15492",-0.8461,0.1451
"15493",1.9422,-1.2713
"15494",2.1877,1.4151
"15496",0.9604,-0.5807
"15497",0.388,0.051
"15499",1.5827,5.431
"15500",1.3783,-0.203
"15502",1.52565,2.5122
"15504",3.551,1.9023
"15505",2.4043,1.4131
"15507",11.73015,6.3285
"15510",-0.3973,-0.7817
"15512",2.8843,-0.2213
"15516",-0.605,0.3924
"15519",2.03963333333333,0.6406
"15525",2.6233,-0.6804
"15526",15.3199,12.6372
"15528",3.6679,4.17335
"15529",-3.5812,0.8419
"15530",3.3614,1.4866
"15531",6.1827,4.908
"15547",10.0881,6.8122
"15550",-13.3944,-2.9717
"15551",-6.4096,-8.2572
"15552",-5.6259,-0.4462
"15557",-2.9208,-1.1008
"15558",-3.142,-2.27
"15559",2.8702,3.9719
"15560",-27.5507,-20.491
"15561",-4.415,-1.6323
"15562",0.4559,-1.5283
"15563",-3.1895,-3.452
"15564",-2.6111,-2.2385
"15565",-0.3782,1.3866
"15566",-4.2098,-3.8187
"15567",-2.7528,-4.6801
"15568",8.0724,-0.303
"15569",-5.5647,-5.5359
"15571",-13.0156,-10.0979
"15572",-9.3953,-6.4882
"15574",9.0716,11.6906
"15586",-1.6496,-0.5755
"15587",0.9058,-0.6971
"15874",-0.7677,-2.6774
"15891",-0.97,-0.397
"15893",0.5531,2.2909
"15894",19.1916,22.5912
"15896",5.7047,1.8192
"15898",-13.8374,-9.0921
"15900",20.0422,19.7517
"15901",13.1287,7.0044
"15902",4.2457,6.3917
"15903",12.894,8.7828
"15904",-9.6895,-14.3147
"15925",-5.3388,-0.4974
"15926",-8.7776,-6.4301
"15929",-6.1343,-2.2827
"15930",4.3749,10.1418
"15931",-16.0814,-11.6676
"15932",6.7514,5.3756
"15936",11.0264,5.9978
"15937",5.0578,6.3215
"15939",9.6936,4.4553
"15944",57.0432,61.3005
"15945",45.7526,55.203
"15950",15.751,11.8758
"15957",60.1707,62.6046
"15958",87.0324,84.1877
"15964",4.7322,17.5381
"15969",10.5273,18.4803
"15972",3.7051,0.8364
"15975",-3.3188,-3.425
"15976",15.2212,13.9134
"15977",11.3894,10.4074
"15978",14.4698,11.5972
"15979",5.0719,4.2157
"15980",1.7312,-0.4314
"15982",34.4319,26.0988
"15983",-0.2356,1.5308
"15985",2.2721,0.0242
"16000",-2.3239,-3.7897
"16001",-7.1195,-4.8101
"16002",-0.9667,-4.464
"16004",-2.9065,-0.7144
"16005",0.7596,-1.6514
"16006",1.625,5.4991
"16007",21.3309,17.2645
"16008",0.4636,-0.2139
"16009",11.6817,6.3037
"16010",3.0534,2.5718
"16011",-9.2356,-8.3121
"16012",-3.5961,-2.2306
"16019",1.2966,1.6312
"16068",15.1061,15.0486
"16069",1.2215,5.8458
"16136",-0.3286,-1.112
"16142",-0.1541,-1.5991
"16147",-0.1529,-1.5523
"16149",8.1193,9.0187
"16150",-1.5926,0.7278
"16151",5.8123,4.2297
"16153",5.6157,7.2339
"16154",11.6839,7.2911
"16155",6.4072,4.0955
"16156",4.7175,1.2695
"16159",-0.8936,1.1321
"16160",6.9425,20.5795
"16161",9.6693,8.9337
"16162",6.8026,4.0624
"16163",-0.4627,-0.4319
"16164",13.6731,8.5563
"16165",0.9849,3.0066
"16168",9.3503,14.2253
"16169",19.2603,15.471
"16170",-3.5246,-0.0431
"16171",1.9536,2.4824
"16172",12.3938,13.0429
"16173",-0.1969,1.1937
"16174",4.019,7.8439
"16175",3.7624,2.0572
"16176",1.3993,5.4045
"16177",6.842,5.3698
"16178",7.8858,8.017
"16179",-0.4878,-0.1041
"16180",-0.704,0.6666
"16181",18.3006,15.6601
"16182",4.0273,1.1931
"16183",-0.4792,-1.8539
"16184",10.4238,6.0541
"16185",10.008,11.0003
"16186",17.1547,17.0713
"16187",4.0738,-1.522
"16188",3.0985,3.4992
"16189",1.1984,-0.0901
"16190",8.8427,9.5045
"16191",1.6423,2.0787
"16192",1.153,2.1515
"16193",13.7894,16.5104
"16194",17.531,9.5344
"16195",1.901,2.4725
"16196",3.1151,3.0615
"16197",9.1515,6.8083
"16198",1.3822,-1.3214
"16199",-1.8589,-0.307
"16201",10.231,8.0311
"16202",3.8211,1.9186
"16204",2.4031,0.8539
"16205",-1.2659,3.5248
"16206",0.2287,-0.1812
"16210",-3.5599,-5.0067
"16211",-0.2639,0.2297
"16319",-5.7074,-0.1072
"16322",-5.8219,-3.3048
"16323",10.6147,-0.4697
"16324",-0.3592,2.5129
"16325",1.6347,-2.6116
"16326",-0.1145,-0.3622
"16328",-0.2294,-3.3454
"16329",5.8768,3.4847
"16330",7.157,13.0567
"16331",11.2338,5.3229
"16332",-3.5383,-5.6523
"16333",-1.5374,-0.6281
"16334",0.7309,-0.2451
"16337",-1.83975,-0.3744
"16341",7.2513,3.0436
"16348",1.7499,3.2586
"16351",-6.4458,-4.3601
"16362",47.024,47.418
"16363",14.3637,18.8332
"16364",5.908,5.0533
"16365",25.9285,24.4464
"16367",-9.6321,-2.9512
"16369",1.0303,0.8809
"16370",-0.9717,-1.5171
"16371",-0.9651,1.2562
"16372",0.8208,-2.5102
"16373",-0.4539,0.1603
"16391",34.2259,38.9654
"16392",-3.9561,-3.2849
"16396",-0.1165,-1.7844
"16398",2.037,3.1965
"16399",2.7405,-0.5069
"16400",-2.5029,1.3385
"16401",0.044,1.87
"16402",14.6819,9.3166
"16403",-0.2347,-1.8267
"16404",-0.7846,-1.6135
"16407",6.8299,3.5325
"16408",9.0607,11.7864
"16409",13.3003,9.3261
"16410",-3.3754,-3.3492
"16411",15.4066,11.2455
"16412",7.9072,5.0596
"16413",-11.5652,-6.4011
"16414",13.15,7.7077
"16415",-1.2826,-0.1508
"16416",0.6045,-0.44
"16418",14.3358,11.7185
"16419",0.5395,-4.8371
"16420",0.1822,0.1966
"16421",3.8054,3.5951
"16423",-1.5584,5.0563
"16424",0.1041,2.1569
"16425",7.8145,2.8781
"16426",-2.9913,-3.5135
"16427",6.83,5.5049
"16428",10.3453,4.768
"16429",0.96055,-0.6852
"16430",10.2972,7.916
"16431",-19.8848,-19.3228
"16432",1.379,3.2354
"16433",2.1144,1.2285
"16434",1.93415,3.6674
"16438",-7.1771,-2.4182
"16439",0.4582,0.5639
"16440",5.9724,-0.3099
"16443",-9.2708,-7.472
"16447",0.0506,0.2471
"16449",1.2366,-2.6031
"16450",-0.6533,-2.8282
"16451",0.156,2.9149
"16452",15.1278,12.8253
"16456",8.3861,5.9923
"16467",-8.4638,-6.3242
"16468",-0.4648,-4.178
"16469",-1.7099,-0.5862
"16470",-0.9086,-1.3537
"16475",2.7424,4.5121
"16476",30.4315,23.4976
"16477",15.1592,3.2176
"16478",12.1169,6.7639
"16480",-5.7172,-2.7017
"16483",1.7815,-0.3853
"16485",-3.7464,-3.292
"16490",-16.125,-6.9949
"16491",-1.001,-3.4679
"16492",-7.2533,-2.0149
"16493",1.7672,7.4106
"16494",-14.6171,-14.3116
"16495",0.1639,-2.2549
"16497",-13.9329,-5.3326
"16498",-12.7496,-6.9205
"16499",-9.5142,-5.1789
"16500",-10.8998,-5.9591
"16502",-10.7889,-3.8609
"16504",-7.9818,-3.9188
"16506",-9.7224,-5.7878
"16508",-9.5227,-3.3031
"16509",2.0575,0.4308
"16510",-9.0445,-2.0888
"16511",-2.3806,-2.9357
"16512",-17.7268,-12.2803
"16513",-9.5104,-10.4809
"16514",-6.6659,-2.7136
"16515",-5.0193,-2.0158
"16516",3.0743,2.456
"16517",-7.3659,-4.5036
"16518",0.8131,4.2323
"16519",-16.9066,-9.0328
"16520",-4.723,-5.0726
"16521",2.0725,-2.9701
"16522",-12.4497,-4.2884
"16523",0.4209,-1.9607
"16524",-10.6771,-7.7347
"16525",0.5151,0.445
"16526",-7.837,-2.5272
"16527",-0.8594,-2.5985
"16528",-9.0957,-4.5306
"16529",2.0189,3.5062
"16530",0.4999,-0.405
"16531",-3.7104,-5.7119
"16532",2.7674,-0.0597
"16533",-1.2592,0.6429
"16534",6.3297,4.1541
"16535",2.597,-0.6131
"16536",-9.3038,-5.6541
"16538",-6.0819,-1.8261
"16539",-11.557,-4.177
"16541",4.093,5.805
"16542",0.1252,-0.1663
"16543",9.3522,3.5553
"16545",0.2771,1.3714
"16548",-0.6264,1.6643
"16549",3.0564,0.7613
"16551",4.47975,2.3623
"16552",0.0253,-0.1768
"16553",-8.5887,-5.9331
"16554",-6.1664,-7.3349
"16558",-8.8921,-5.5715
"16559",4.3351,0.6952
"16560",-7.9764,-6.701
"16561",-8.408,-7.1433
"16562",-2.90935,-4.1883
"16563",-2.116,-1.0117
"16564",-10.1537,-7.6817
"16565",-3.988,-6.7009
"16568",-7.733,-5.9434
"16569",-4.0876,-1.3006
"16570",-13.7863,-5.8523
"16571",3.2666,-0.4937
"16572",-6.6102,-6.0782
"16573",-0.9246,-4.1783
"16574",-7.913,-6.1037
"16576",0.5034,-0.4814
"16578",-2.9025,1.3933
"16579",-22.9782,-12.5755
"16581",-20.2562,-12.3328
"16582",-2.4385,-7.4245
"16588",0.2829,1.4685
"16589",-15.3405,-13.5794
"16590",-10.0544,-3.1011
"16591",-7.7652,-11.561
"16592",-3.70256666666667,-4.05293333333333
"16593",-6.1837,-2.3389
"16594",-5.6847,-2.9506
"16596",2.6412,2.1015
"16597",-4.7152,-5.076
"16598",9.1023,11.6572
"16599",3.8054,2.9429
"16600",10.1577,7.3709
"16601",13.8306,6.9012
"16604",1.7415,1.3439
"16613",0.0071,-1.9548
"16615",2.023,-3.0544
"16617",1.092,-0.4087
"16619",3.3153,0.9387
"16622",-0.0381,1.6371
"16623",-0.6488,-2.106
"16624",3.8861,2.1866
"16625",5.2715,9.9694
"16633",8.4227,9.7346
"16634",4.133,7.6926
"16636",0.8018,1.7803
"16641",7.8181,5.9951
"16642",1.0958,4.9896
"16643",6.8264,5.6662
"16644",1.2467,0.8039
"16646",0.1674,-0.7336
"16647",1.5737,1.9062
"16648",-1.7692,-1.5926
"16649",2.7458,1.9096
"16650",-1.7652,-3.0944
"16651",-2.0277,-2.4409
"16653",-0.8386,-2.8226
